doc_no,account_ref,doc_date_text,doc_time,doc_type,junk_note,stated_lines
305198,P:1002,25/05/2025,08:51,INV,,6
305200,P:1003,27/05/2025,10:40,INV,,3
305202,P:1003,13/05/2025,18:04,INV,,5
305203,P:1006,03/05/2025,17:27,INV,,9
305204,P:1006,01/05/2025,13:07,INV,,8
305205,P:1009,11/05/2025,08:07,INV,,6
305208,P:1013,12/05/2025,10:41,INV,,4
305212,P:1017,02/05/2025,12:12,INV,,7
305213,P:1019,16/05/2025,08:55,INV,,4
305214,P:1019,24/05/2025,15:44,INV,,8
305215,P:1020,13/05/2025,10:27,INV,,7
305216,P:1022,26/05/2025,20:36,INV,,5
305217,P:1023,04/05/2025,12:43,INV,,13
305218,P:1024,05/05/2025,13:30,INV,,3
305219,P:1024,21/05/2025,08:50,INV,,8
305220,P:1025,13/05/2025,09:07,INV,,2
305221,P:1026,26/05/2025,12:18,INV,,11
305222,P:1026,08/05/2025,16:22,INV,,4
305224,P:1028,21/05/2025,10:57,INV,,8
305225,P:1028,06/05/2025,13:18,INV,,6
305227,P:1035,20/05/2025,12:52,INV,,9
305228,P:1035,27/05/2025,16:50,INV,,9
305229,P:1037,21/05/2025,13:25,INV,,9
305233,P:1040,15/05/2025,11:30,INV,,7
305236,P:1042,21/05/2025,11:25,INV,,11
305241,P:1047,09/05/2025,15:25,INV,,9
305242,P:1051,16/05/2025,13:47,INV,,9
305244,P:1056,06/05/2025,10:43,INV,,13
305245,P:1060,14/05/2025,12:57,INV,,11
305247,P:1063,06/05/2025,08:42,INV,,7
305248,P:1063,14/05/2025,13:49,INV,,12
305249,P:1063,04/05/2025,08:14,INV,,9
305251,P:1065,20/05/2025,13:29,INV,,5
305254,P:1067,17/05/2025,12:42,INV,,7
305256,P:1074,25/05/2025,08:37,INV,,2
305257,P:1082,06/05/2025,10:00,INV,,8
305264,P:1091,25/05/2025,08:03,INV,,7
305265,P:1093,13/05/2025,14:38,INV,,4
305266,P:1097,05/05/2025,13:31,INV,,4
305267,P:1097,05/05/2025,19:35,INV,,8
305268,P:1097,19/05/2025,11:20,INV,,15
305269,P:1097,10/05/2025,12:10,INV,,7
305270,P:1100,21/05/2025,10:03,INV,,15
305271,P:1100,17/05/2025,10:21,INV,,5
305273,P:1105,22/05/2025,14:52,INV,,4
305274,P:1109,06/05/2025,12:09,INV,,14
305275,P:1111,16/05/2025,10:39,INV,,6
305276,P:1115,16/05/2025,10:08,INV,,4
305277,P:1119,19/05/2025,12:25,INV,,6
305278,P:1119,22/05/2025,11:14,INV,,10
305281,P:1126,03/05/2025,11:26,INV,,2
305282,P:1126,28/05/2025,08:04,INV,,6
9305282,P:1126,28/05/2025,09:04,CR,,2
305284,P:1131,21/05/2025,14:53,INV,,5
305285,P:1131,19/05/2025,09:31,INV,,10
305289,P:1144,06/05/2025,08:58,INV,,12
305291,P:1144,04/05/2025,09:14,INV,,7
305292,P:1145,04/05/2025,08:04,INV,,7
305294,P:1154,10/05/2025,08:42,INV,,2
305295,P:1154,23/05/2025,15:51,INV,,5
305297,P:1158,26/05/2025,08:17,INV,,13
305299,P:1160,07/05/2025,14:57,INV,,4
305300,P:1166,21/05/2025,14:20,INV,,5
305301,P:1166,11/05/2025,15:21,INV,,6
305304,P:1167,04/05/2025,09:36,INV,,5
305309,P:1175,07/05/2025,12:38,INV,,12
305314,P:1183,17/05/2025,12:21,INV,,4
305315,P:1183,23/05/2025,12:22,INV,,4
305316,P:1186,18/05/2025,16:18,INV,,3
305317,P:1188,18/05/2025,08:27,INV,,9
305318,P:1188,15/05/2025,09:16,INV,,2
305320,P:1189,02/05/2025,11:18,INV,,5
305322,P:1192,14/05/2025,10:27,INV,,7
305325,P:1200,20/05/2025,14:33,INV,,3
305327,P:1201,01/05/2025,12:22,INV,,12
305328,P:1204,17/05/2025,15:45,INV,,9
305331,P:1208,10/05/2025,08:24,INV,,6
305332,P:1208,01/05/2025,12:24,INV,,7
305334,P:1213,19/05/2025,15:52,INV,,8
305335,P:1213,06/05/2025,11:16,INV,,7
305336,P:1220,20/05/2025,13:31,INV,,3
305337,P:1220,27/05/2025,14:12,INV,,9
305340,P:1222,14/05/2025,14:51,INV,,7
305342,P:1225,01/05/2025,12:57,INV,,8
305347,P:1228,03/05/2025,10:16,INV,,10
305350,P:1232,08/05/2025,16:14,INV,,7
305351,P:1233,01/05/2025,11:10,INV,,13
305353,P:1239,07/05/2025,12:40,INV,,7
305355,P:1243,28/05/2025,14:21,INV,,2
305356,P:1244,13/05/2025,13:41,INV,,15
305357,P:1245,13/05/2025,16:18,INV,,5
305360,P:1260,14/05/2025,16:48,INV,,6
305363,P:1262,05/05/2025,13:25,INV,,10
305365,P:1262,13/05/2025,10:44,INV,,3
305366,P:1262,13/05/2025,12:23,INV,,7
305369,P:1265,07/05/2025,10:58,INV,,7
305371,P:1267,01/05/2025,18:46,INV,,13
305373,P:1271,19/05/2025,09:16,INV,,3
305375,P:1271,18/05/2025,12:34,INV,,6
305376,P:1271,13/05/2025,15:05,INV,,2
305377,P:1271,21/05/2025,12:34,INV,,15
305378,P:1273,15/05/2025,12:55,INV,,4
305379,P:1273,04/05/2025,08:47,INV,,7
305380,P:1275,14/05/2025,15:31,INV,,6
305383,P:1282,24/05/2025,12:15,INV,,10
305385,P:1286,26/05/2025,08:27,INV,,3
305386,P:1288,22/05/2025,12:07,INV,,7
305387,P:1289,21/05/2025,12:22,INV,,15
305390,P:1290,27/05/2025,08:42,INV,,3
305391,P:1293,12/05/2025,11:42,INV,,7
305394,P:1296,17/05/2025,11:40,INV,,9
305396,P:1297,05/05/2025,12:18,INV,,2
305398,P:1298,26/05/2025,15:35,INV,,4
305400,P:1303,06/05/2025,11:30,INV,,7
305402,P:1305,13/05/2025,13:42,INV,,15
305403,P:1305,05/05/2025,11:50,INV,,4
305405,P:1313,13/05/2025,12:17,INV,,4
305407,P:1314,04/05/2025,18:21,INV,,7
305409,P:1315,01/05/2025,11:37,INV,,9
305410,P:1315,02/05/2025,15:38,INV,,5
305411,P:1322,07/05/2025,11:52,INV,,10
305412,P:1322,13/05/2025,12:17,INV,,7
305415,P:1326,23/05/2025,11:40,INV,,6
305418,P:1336,14/05/2025,14:21,INV,,11
305419,P:1337,06/05/2025,08:18,INV,,3
305420,P:1342,11/05/2025,20:21,INV,,11
305422,P:1342,18/05/2025,14:05,INV,,3
305424,P:1345,15/05/2025,13:03,INV,,7
305429,P:1348,09/05/2025,10:56,INV,,3
305435,P:1374,14/05/2025,11:43,INV,,12
305436,P:1374,08/05/2025,11:11,INV,,4
305437,P:1374,20/05/2025,09:49,INV,,8
305439,P:1379,05/05/2025,13:45,INV,,9
305441,P:1382,26/05/2025,08:14,INV,,6
305442,P:1382,10/05/2025,11:37,INV,,3
305444,P:1383,20/05/2025,18:13,INV,,8
305445,P:1384,03/05/2025,13:32,INV,,5
305446,P:1386,02/05/2025,10:33,INV,,9
305447,P:1388,26/05/2025,08:27,INV,,8
305451,P:1394,09/05/2025,12:52,INV,,5
305452,P:1405,16/05/2025,10:39,INV,,6
305453,P:1407,11/05/2025,10:37,INV,,11
305455,P:1407,20/05/2025,12:13,INV,,9
305457,P:1411,02/05/2025,14:49,INV,,5
305460,P:1419,13/05/2025,08:49,INV,,7
305461,P:1419,06/05/2025,12:23,INV,,10
305462,P:1425,26/05/2025,08:15,INV,,5
305463,P:1426,24/05/2025,14:22,INV,,7
305465,P:1428,08/05/2025,09:22,INV,,15
305466,P:1429,03/05/2025,14:56,INV,,9
305468,P:1431,02/05/2025,12:45,INV,,7
305469,P:1431,25/05/2025,13:25,INV,,4
305470,P:1433,12/05/2025,15:20,INV,,5
305473,P:1443,13/05/2025,11:39,INV,,4
305474,P:1445,01/05/2025,11:09,INV,,4
305475,P:1447,28/05/2025,14:55,INV,,6
305476,P:1448,23/05/2025,12:32,INV,,9
305478,P:1448,28/05/2025,14:48,INV,,3
305479,P:1451,22/05/2025,12:04,INV,,5
305480,P:1451,22/05/2025,08:20,INV,,13
305483,P:1454,16/05/2025,08:03,INV,,15
305484,P:1454,02/05/2025,11:15,INV,,4
305488,P:1467,17/05/2025,12:07,INV,,12
305490,P:1467,05/05/2025,08:33,INV,,9
305497,P:1473,07/05/2025,12:52,INV,,12
305500,P:1477,09/05/2025,11:53,INV,,7
305501,P:1478,03/05/2025,11:59,INV,,6
305503,P:1478,27/05/2025,10:59,INV,,7
305504,P:1478,15/05/2025,15:04,INV,,6
305505,P:1478,04/05/2025,12:52,INV,,5
305511,P:1492,13/05/2025,11:01,INV,,6
305513,P:1495,10/05/2025,14:18,INV,,8
305514,P:1495,13/05/2025,12:10,INV,,9
305515,P:1496,25/05/2025,15:10,INV,,3
305516,P:1499,14/05/2025,08:49,INV,,14
305518,P:1505,16/05/2025,14:36,INV,,7
305520,P:1511,10/05/2025,15:47,INV,,11
305523,P:1529,06/05/2025,09:56,INV,,5
305525,P:1536,02/05/2025,12:25,INV,,10
305526,P:1537,08/05/2025,10:56,INV,,2
305527,P:1538,17/05/2025,18:30,INV,,3
305528,P:1539,25/05/2025,08:44,INV,,5
305529,P:1540,21/05/2025,15:27,INV,,2
305531,P:1547,28/05/2025,14:12,INV,,6
305533,P:1548,01/05/2025,15:18,INV,,6
305534,P:1548,10/05/2025,13:52,INV,,6
305537,P:1551,12/05/2025,11:51,INV,,8
305539,P:1553,05/05/2025,12:07,INV,,5
305541,P:1555,26/05/2025,12:18,INV,,3
305543,P:1558,21/05/2025,12:53,INV,,10
305545,P:1558,19/05/2025,18:17,INV,,7
305548,P:1563,12/05/2025,12:15,INV,,9
305550,P:1563,19/05/2025,13:59,INV,,7
305552,P:1571,20/05/2025,13:36,INV,,8
305553,P:1571,26/05/2025,12:37,INV,,5
305554,P:1571,19/05/2025,11:30,INV,,7
305556,P:1573,14/05/2025,09:38,INV,,6
305557,P:1573,16/05/2025,11:17,INV,,9
305559,P:1574,22/05/2025,16:43,INV,,5
305560,P:1577,10/05/2025,14:30,INV,,7
305561,P:1577,12/05/2025,13:26,INV,,3
305566,P:1587,23/05/2025,09:25,INV,,6
305569,P:1589,11/05/2025,09:11,INV,,6
305570,P:1589,13/05/2025,12:30,INV,,4
9305570,P:1589,13/05/2025,15:30,CR,,2
305573,P:1596,06/05/2025,09:37,INV,,5
305574,P:1597,12/05/2025,09:47,INV,,8
305577,P:1599,02/05/2025,14:03,INV,,8
305578,P:1599,01/05/2025,18:37,INV,,4
305579,P:1599,21/05/2025,12:38,INV,,14
305585,P:1605,08/05/2025,14:49,INV,,3
305587,P:1609,19/05/2025,10:42,INV,,5
305589,P:1610,05/05/2025,17:40,INV,,13
305592,P:1614,28/05/2025,15:50,INV,,6
305593,P:1614,20/05/2025,12:12,INV,,4
305594,P:1616,19/05/2025,13:31,INV,,4
305596,P:1619,08/05/2025,14:16,INV,,9
305598,P:1621,16/05/2025,11:05,INV,,8
305599,P:1621,27/05/2025,14:31,INV,,10
305601,P:1625,23/05/2025,08:58,INV,,8
305602,P:1627,15/05/2025,16:15,INV,,5
9305602,P:1627,15/05/2025,17:15,CR,,2
305603,P:1629,04/05/2025,14:58,INV,,12
305606,P:1632,24/05/2025,12:17,INV,,5
305607,P:1632,19/05/2025,15:49,INV,,9
305609,P:1636,26/05/2025,09:50,INV,,3
305611,P:1639,01/05/2025,13:43,INV,,8
305613,P:1644,17/05/2025,14:27,INV,,4
305614,P:1645,15/05/2025,15:11,INV,,7
305615,P:1645,13/05/2025,12:26,INV,,3
305617,P:1655,02/05/2025,12:23,INV,,6
305619,P:1661,21/05/2025,12:37,INV,,4
305620,P:1664,12/05/2025,13:37,INV,,6
305622,P:1664,09/05/2025,09:03,INV,,6
305623,P:1664,23/05/2025,12:46,INV,,7
305624,P:1665,03/05/2025,09:46,INV,,6
305626,P:1668,13/05/2025,15:48,INV,,5
305628,P:1670,28/05/2025,13:58,INV,,10
305629,P:1671,28/05/2025,08:13,INV,,7
305635,P:1675,10/05/2025,08:09,INV,,7
305638,P:1676,12/05/2025,12:03,INV,,12
305639,P:1677,04/05/2025,16:38,INV,,9
305640,P:1680,01/05/2025,13:26,INV,,5
305648,P:1698,13/05/2025,11:24,INV,,6
305649,P:1698,28/05/2025,12:15,INV,,7
305654,P:1705,19/05/2025,10:52,INV,,10
305657,P:1705,17/05/2025,17:04,INV,,3
305659,P:1707,16/05/2025,13:57,INV,,9
305663,P:1708,11/05/2025,09:58,INV,,11
305667,P:1723,10/05/2025,14:23,INV,,7
305669,P:1725,04/05/2025,17:42,INV,,7
305670,P:1725,03/05/2025,08:33,INV,,3
305671,P:1725,08/05/2025,12:02,INV,,5
305673,P:1726,03/05/2025,08:02,INV,,8
305674,P:1728,16/05/2025,09:48,INV,,6
305677,P:1733,26/05/2025,17:47,INV,,10
305678,P:1735,18/05/2025,13:45,INV,,5
305679,P:1738,23/05/2025,12:01,INV,,8
305680,P:1741,19/05/2025,09:41,INV,,10
305681,P:1746,01/05/2025,14:49,INV,,2
305682,P:1750,23/05/2025,14:04,INV,,4
305683,P:1750,04/05/2025,08:32,INV,,3
305684,P:1750,27/05/2025,15:12,INV,,9
305685,P:1750,12/05/2025,14:06,INV,,7
305688,P:1754,02/05/2025,12:38,INV,,6
9305688,P:1754,02/05/2025,16:38,CR,,2
305689,P:1754,11/05/2025,17:20,INV,,4
305690,P:1755,22/05/2025,15:45,INV,,6
305695,P:1758,11/05/2025,18:18,INV,,7
305700,P:1765,02/05/2025,12:25,INV,,11
305701,P:1770,05/05/2025,16:02,INV,,7
305704,P:1776,11/05/2025,11:01,INV,,7
305706,P:1778,28/05/2025,10:55,INV,,6
305707,P:1778,27/05/2025,10:28,INV,,6
305708,P:1778,23/05/2025,09:03,INV,,9
305710,P:1778,26/05/2025,08:02,INV,,3
305711,P:1778,12/05/2025,12:01,INV,,3
305714,P:1781,08/05/2025,15:20,INV,,10
305717,P:1784,22/05/2025,11:52,INV,,15
305718,P:1789,22/05/2025,16:58,INV,,4
305721,P:1800,21/05/2025,14:48,INV,,4
305722,P:1800,24/05/2025,11:16,INV,,5
305724,P:1804,16/05/2025,08:43,INV,,6
305725,P:1806,23/05/2025,14:41,INV,,15
305726,P:1807,27/05/2025,09:00,INV,,5
305727,P:1810,16/05/2025,10:18,INV,,9
305728,P:1819,16/05/2025,13:45,INV,,7
305732,P:1821,04/05/2025,13:58,INV,,5
305733,P:1821,08/05/2025,09:40,INV,,10
305739,P:1827,11/05/2025,08:59,INV,,4
305741,P:1837,05/05/2025,11:06,INV,,5
305742,P:1838,27/05/2025,17:05,INV,,6
305746,P:1843,15/05/2025,16:04,INV,,3
305748,P:1844,23/05/2025,10:47,INV,,7
305749,P:1846,25/05/2025,11:38,INV,,3
305750,P:1846,17/05/2025,12:10,INV,,4
305751,P:1847,08/05/2025,14:16,INV,,10
305753,P:1854,05/05/2025,13:38,INV,,8
305754,P:1857,22/05/2025,08:07,INV,,4
305755,P:1857,01/05/2025,13:27,INV,,2
305756,P:1860,26/05/2025,08:04,INV,,5
305757,P:1861,26/05/2025,17:24,INV,,6
305763,P:1865,18/05/2025,12:24,INV,,7
305765,P:1866,02/05/2025,10:39,INV,,7
305766,P:1866,22/05/2025,08:54,INV,,9
305768,P:1869,11/05/2025,11:09,INV,,5
305769,P:1871,16/05/2025,11:34,INV,,6
305771,P:1872,14/05/2025,10:06,INV,,2
305772,P:1872,27/05/2025,14:50,INV,,7
305773,P:1872,19/05/2025,08:35,INV,,4
305775,P:1876,23/05/2025,11:31,INV,,2
305779,P:1882,06/05/2025,10:53,INV,,8
305780,P:1882,09/05/2025,10:37,INV,,14
305781,P:1887,06/05/2025,11:32,INV,,10
305783,P:1892,07/05/2025,13:36,INV,,6
305784,P:1892,05/05/2025,10:17,INV,,7
305785,P:1894,24/05/2025,11:05,INV,,7
305786,P:1894,25/05/2025,10:04,INV,,12
305788,P:1895,25/05/2025,13:07,INV,,15
305789,P:1896,28/05/2025,12:47,INV,,4
305790,P:1896,25/05/2025,11:13,INV,,10
305791,P:1896,22/05/2025,13:40,INV,,5
305794,P:1900,24/05/2025,09:26,INV,,10
305795,P:1900,09/05/2025,16:20,INV,,5
305797,P:1902,23/05/2025,14:22,INV,,5
305799,P:1902,23/05/2025,08:45,INV,,5
305805,P:1909,02/05/2025,11:20,INV,,15
305806,P:1911,28/05/2025,13:13,INV,,10
305808,P:1918,18/05/2025,13:30,INV,,10
305809,P:1918,04/05/2025,17:16,INV,,9
305810,P:1921,28/05/2025,14:58,INV,,4
305812,P:1925,20/05/2025,14:26,INV,,10
305813,P:1925,11/05/2025,12:22,INV,,9
305815,P:1925,15/05/2025,10:05,INV,,6
305819,P:1930,01/05/2025,18:12,INV,,4
305821,P:1931,27/05/2025,13:29,INV,,8
305822,P:1934,16/05/2025,12:00,INV,,5
305823,P:1936,27/05/2025,15:09,INV,,13
305824,P:1936,10/05/2025,12:59,INV,,8
305825,P:1938,17/05/2025,10:25,INV,,6
305826,P:1938,10/05/2025,14:38,INV,,8
305829,P:1945,19/05/2025,13:02,INV,,7
305831,P:1945,27/05/2025,13:25,INV,,14
305833,P:1946,21/05/2025,13:38,INV,,7
305834,P:1947,02/05/2025,16:27,INV,,9
305836,P:1950,11/05/2025,14:09,INV,,7
305838,P:1951,21/05/2025,11:15,INV,,9
305839,P:1953,10/05/2025,16:55,INV,,4
305841,P:1957,13/05/2025,13:19,INV,,7
305842,P:1960,24/05/2025,08:22,INV,,5
305848,P:1961,16/05/2025,15:33,INV,,4
305849,P:1961,10/05/2025,15:29,INV,,5
305850,P:1961,12/05/2025,12:39,INV,,14
305853,P:1962,11/05/2025,11:21,INV,,8
305854,P:1963,09/05/2025,13:17,INV,,11
305855,P:1965,25/05/2025,13:54,INV,,12
305856,P:1968,03/05/2025,08:08,INV,,12
305857,P:1970,08/05/2025,08:53,INV,,14
305860,P:1981,03/05/2025,15:39,INV,,8
305862,P:1984,08/05/2025,12:36,INV,,2
305864,P:1987,19/05/2025,13:09,INV,,12
305865,P:1987,04/05/2025,09:55,INV,,8
305866,P:1989,27/05/2025,10:17,INV,,2
305867,P:1989,05/05/2025,15:38,INV,,4
305871,P:1993,27/05/2025,08:06,INV,,6
305872,P:1993,15/05/2025,19:12,INV,,4
305873,P:1993,06/05/2025,18:30,INV,,4
305877,P:2000,19/05/2025,08:55,INV,,4
305878,P:2002,08/05/2025,15:37,INV,,8
305880,P:2007,02/05/2025,13:11,INV,,4
305881,P:2010,21/05/2025,10:14,INV,,3
305882,P:2010,12/05/2025,09:13,INV,,7
305886,P:2018,07/05/2025,09:27,INV,,9
305887,P:2019,19/05/2025,14:10,INV,,13
305888,P:2019,15/05/2025,11:23,INV,,6
305889,P:2019,16/05/2025,15:06,INV,,6
305893,P:2026,20/05/2025,11:25,INV,,7
305895,P:2029,07/05/2025,14:15,INV,,4
305896,P:2029,05/05/2025,08:56,INV,,2
305899,P:2030,05/05/2025,14:42,INV,,8
305900,P:2030,14/05/2025,13:18,INV,,6
305902,P:2032,08/05/2025,11:02,INV,,3
305903,P:2034,11/05/2025,13:51,INV,,7
305905,P:2039,15/05/2025,13:27,INV,,6
305906,P:2042,01/05/2025,11:27,INV,,15
305907,P:2043,15/05/2025,09:22,INV,,5
305913,P:2047,12/05/2025,08:57,INV,,5
305915,P:2050,07/05/2025,12:49,INV,,6
305916,P:2050,17/05/2025,11:01,INV,,12
305918,P:2053,18/05/2025,11:33,INV,,4
305919,P:2053,10/05/2025,18:57,INV,,8
305921,P:2060,21/05/2025,14:12,INV,,3
305925,P:2064,09/05/2025,12:56,INV,,11
305927,P:2066,01/05/2025,16:13,INV,,6
305928,P:2066,07/05/2025,12:17,INV,,2
305930,P:2068,15/05/2025,11:29,INV,,8
305931,P:2068,12/05/2025,12:25,INV,,9
305933,P:2071,07/05/2025,16:50,INV,,9
305936,P:2076,24/05/2025,11:14,INV,,3
305937,P:2078,04/05/2025,08:02,INV,,5
305938,P:2078,28/05/2025,12:10,INV,,7
305940,P:2080,14/05/2025,14:10,INV,,3
305941,P:2087,19/05/2025,20:30,INV,,8
305942,P:2087,19/05/2025,09:27,INV,,5
305943,P:2090,23/05/2025,10:25,INV,,10
305944,P:2091,15/05/2025,08:35,INV,,14
305945,P:2092,08/05/2025,08:34,INV,,4
305947,P:2094,25/05/2025,11:37,INV,,7
305950,P:2099,23/05/2025,10:40,INV,,3
305954,P:2101,11/05/2025,08:50,INV,,4
305957,P:2112,03/05/2025,13:34,INV,,7
305959,P:2112,14/05/2025,12:05,INV,,11
305961,P:2115,25/05/2025,14:13,INV,,5
305963,P:2116,24/05/2025,10:41,INV,,7
305964,P:2118,06/05/2025,12:50,INV,,2
305968,P:2123,06/05/2025,17:35,INV,,8
305970,P:2128,25/05/2025,11:25,INV,,2
305972,P:2130,22/05/2025,13:20,INV,,9
305977,P:2158,13/05/2025,13:00,INV,,9
305979,P:2159,13/05/2025,16:22,INV,,4
305980,P:2160,21/05/2025,17:02,INV,,3
305981,P:2162,20/05/2025,09:13,INV,,8
305982,P:2167,18/05/2025,11:25,INV,,13
305983,P:2167,01/05/2025,16:06,INV,,4
305985,P:2169,04/05/2025,11:53,INV,,8
305987,P:2170,28/05/2025,11:35,INV,,15
305991,P:2180,01/05/2025,14:31,INV,,8
305995,P:2182,08/05/2025,17:02,INV,,12
305996,P:2183,24/05/2025,09:06,INV,,6
305997,P:2183,28/05/2025,12:27,INV,,8
305999,P:2184,18/05/2025,12:54,INV,,6
306000,P:2185,07/05/2025,12:28,INV,,2
306001,P:2187,14/05/2025,13:27,INV,,5
306002,P:2189,19/05/2025,12:33,INV,,4
306003,P:2189,27/05/2025,12:40,INV,,5
306005,P:2198,04/05/2025,14:14,INV,,4
306006,P:2199,19/05/2025,08:28,INV,,6
306008,P:2199,08/05/2025,16:19,INV,,8
306009,P:2200,07/05/2025,09:33,INV,,8
306010,P:2201,06/05/2025,12:36,INV,,8
306011,P:2204,08/05/2025,12:31,INV,,11
306012,P:2210,16/05/2025,12:22,INV,,4
306014,P:2214,25/05/2025,14:49,INV,,7
306017,P:2215,06/05/2025,11:14,INV,,6
306018,P:2215,21/05/2025,12:01,INV,,3
306021,P:2223,10/05/2025,11:16,INV,,5
306022,P:2223,12/05/2025,09:26,INV,,8
306023,P:2224,24/05/2025,13:21,INV,,9
306024,P:2225,28/05/2025,13:01,INV,,8
306025,P:2226,21/05/2025,15:51,INV,,13
306026,P:2226,15/05/2025,11:11,INV,,6
306029,P:2227,06/05/2025,13:59,INV,,6
306031,P:2229,05/05/2025,10:24,INV,,4
306032,P:2230,22/05/2025,10:45,INV,,4
306035,P:2231,26/05/2025,21:37,INV,,4
306036,P:2233,10/05/2025,13:12,INV,,9
306038,P:2237,06/05/2025,11:53,INV,,2
306040,P:2245,12/05/2025,08:48,INV,,9
306041,P:2247,02/05/2025,08:53,INV,,5
306042,P:2247,27/05/2025,13:53,INV,,6
306045,P:2252,01/05/2025,11:12,INV,,10
306046,P:2254,13/05/2025,10:50,INV,,3
306048,P:2258,14/05/2025,08:13,INV,,5
306049,P:2260,25/05/2025,10:33,INV,,6
306051,P:2265,06/05/2025,11:37,INV,,11
306052,P:2266,24/05/2025,15:52,INV,,13
306054,P:2273,05/05/2025,16:03,INV,,6
306057,P:2279,23/05/2025,12:00,INV,,4
306060,P:2280,13/05/2025,14:46,INV,,7
306062,P:2283,17/05/2025,08:42,INV,,7
306065,P:2285,10/05/2025,14:31,INV,,2
306066,P:2285,05/05/2025,11:31,INV,,8
306068,P:2290,21/05/2025,10:42,INV,,9
306072,P:2294,06/05/2025,13:04,INV,,2
306075,P:2299,27/05/2025,11:38,INV,,2
306076,P:2300,27/05/2025,15:13,INV,,7
306077,P:2307,07/05/2025,11:04,INV,,5
306080,P:2322,21/05/2025,16:55,INV,,15
306082,P:2326,19/05/2025,15:24,INV,,6
306086,P:2329,02/05/2025,17:18,INV,,2
306087,P:2331,12/05/2025,11:40,INV,,3
306088,P:2331,11/05/2025,12:36,INV,,2
306089,P:2332,05/05/2025,10:11,INV,,9
306090,P:2332,12/05/2025,14:16,INV,,6
306094,P:2342,22/05/2025,08:57,INV,,10
306095,P:2342,27/05/2025,13:32,INV,,10
306096,P:2342,17/05/2025,14:33,INV,,11
306097,P:2345,09/05/2025,10:28,INV,,11
306102,P:2349,25/05/2025,16:23,INV,,4
306103,P:2353,12/05/2025,14:42,INV,,6
306105,P:2354,08/05/2025,10:59,INV,,8
306109,P:2356,08/05/2025,15:53,INV,,7
306110,P:2356,18/05/2025,09:30,INV,,6
306112,P:2360,18/05/2025,12:20,INV,,11
306113,P:2362,07/05/2025,12:30,INV,,11
306114,P:2362,02/05/2025,08:00,INV,,9
306118,P:2365,01/05/2025,13:56,INV,,8
306121,P:2368,17/05/2025,13:44,INV,,5
306122,P:2368,06/05/2025,11:42,INV,,4
306123,P:2368,12/05/2025,15:28,INV,,2
306127,P:2376,19/05/2025,12:33,INV,,9
306128,P:2378,27/05/2025,08:24,INV,,10
306129,P:2379,04/05/2025,08:43,INV,,6
306131,P:2385,21/05/2025,14:08,INV,,15
306133,P:2395,22/05/2025,13:19,INV,,3
306136,P:2396,02/05/2025,11:12,INV,,3
306137,P:2399,26/05/2025,16:17,INV,,8
306138,P:2399,28/05/2025,08:41,INV,,12
306139,P:2400,26/05/2025,11:42,INV,,4
306140,P:2401,25/05/2025,08:40,INV,,3
306144,P:2410,08/05/2025,08:18,INV,,12
306147,P:2412,25/05/2025,17:00,INV,,7
306152,P:2417,23/05/2025,11:11,INV,,10
306154,P:2417,01/05/2025,11:38,INV,,9
306155,P:2417,23/05/2025,09:47,INV,,11
306156,P:2418,24/05/2025,13:48,INV,,11
306157,P:2419,13/05/2025,16:21,INV,,6
306158,P:2419,24/05/2025,10:14,INV,,3
306160,P:2420,02/05/2025,10:27,INV,,9
306161,P:2421,25/05/2025,14:39,INV,,10
306165,P:2438,14/05/2025,13:37,INV,,10
306169,P:2443,13/05/2025,13:39,INV,,10
9306169,P:2443,13/05/2025,15:39,CR,,2
306171,P:2452,28/05/2025,12:47,INV,,2
306173,P:2453,07/05/2025,11:03,INV,,5
306174,P:2462,23/05/2025,08:53,INV,,4
306175,P:2468,17/05/2025,12:57,INV,,6
306176,P:2468,04/05/2025,17:41,INV,,2
306177,P:2469,04/05/2025,14:58,INV,,4
306178,P:2471,06/05/2025,13:25,INV,,9
306179,P:2474,19/05/2025,14:13,INV,,7
306180,P:2478,20/05/2025,14:13,INV,,10
306181,P:2478,20/05/2025,19:48,INV,,2
306182,P:2478,27/05/2025,08:51,INV,,4
306185,P:2481,04/05/2025,09:29,INV,,15
306186,P:2482,10/05/2025,19:34,INV,,11
306187,P:2486,26/05/2025,12:42,INV,,11
306189,P:2488,17/05/2025,08:18,INV,,10
306190,P:2489,14/05/2025,11:27,INV,,6
306191,P:2491,04/05/2025,15:29,INV,,8
306194,P:2498,26/05/2025,14:10,INV,,4
306195,P:2501,02/05/2025,11:07,INV,,6
306197,P:2506,18/05/2025,10:55,INV,,13
306200,P:2509,16/05/2025,15:30,INV,,6
306201,P:2509,25/05/2025,15:14,INV,,10
306203,P:2510,20/05/2025,15:49,INV,,4
306205,P:2515,23/05/2025,14:04,INV,,4
9306205,P:2515,23/05/2025,15:04,CR,,2
306206,P:2515,10/05/2025,13:00,INV,,10
306207,P:2518,16/05/2025,09:58,INV,,7
306208,P:2522,05/05/2025,11:20,INV,,8
306209,P:2523,26/05/2025,08:28,INV,,4
306210,P:2523,23/05/2025,16:35,INV,,9
306211,P:2523,08/05/2025,08:22,INV,,2
306213,P:2530,25/05/2025,16:01,INV,,10
306215,P:2543,14/05/2025,11:26,INV,,14
306219,P:2549,26/05/2025,11:07,INV,,11
306221,P:2554,26/05/2025,08:14,INV,,7
