id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2219,Star Care Pharmacy,,Giza,Dokki,30.022807,31.223137,9,23,24,2024-09-27,1,8283
2220,City Care Pharmacy - Square,,Giza,Dokki,30.04047,31.222545,8,1,24,2025-03-11,1,9529
2221,Metro Pharmacy - Dokki,,Giza,Dokki,30.040417,31.229652,9,23,24,2025-07-01,0,1634
2222,El Nasr Pharmacy - Obour,,Giza,Dokki,30.05073,31.224809,8,23,24,2024-12-03,0,7063
2223,Care 24 Seven - Dokki,,Giza,Dokki,30.031362,31.213972,8,23,24,2024-12-10,0,6326
2224,Dr Medhat Pharmacy,,Giza,Dokki,30.051253,31.227032,8,23,24,2025-04-23,0,9390
2225,El Baraka Pharmacy - Dokki,,Giza,Dokki,30.04275,31.222035,9,23,24,2024-11-10,0,8592
2226,El Nasr Pharmacy - Oct City,,Giza,Dokki,30.04496,31.225934,10,1,24,2025-03-12,0,9900
2227,Ebn Sina Pharmacy - Shubra,,Giza,Dokki,30.025394,31.205302,10,1,24,2024-10-18,0,8579
2228,Nile Care Pharmacy - Imbaba,,Giza,Dokki,30.047541,31.204526,8,23,24,2025-04-22,0,7412
2229,Blue Wave Pharmacy - Dokki,,Giza,Dokki,30.030233,31.204047,9,23,24,2024-09-22,1,1660
2230,Nile Care Pharmacy - Dokki,,Giza,Dokki,30.036463,31.214957,9,23,24,2024-11-19,0,1251
2231,Star Care Pharmacy,,Giza,Dokki,30.053585,31.229228,8,2,24,2025-01-06,1,1296
2232,Angel Pharmacy - Marg,,Giza,Dokki,30.024385,31.197353,9,2,24,2024-09-27,0,9061
2233,Salamtek Pharmacy,,Giza,Dokki,30.039117,31.229549,10,23,24,2025-02-18,1,9803
2234,Hope Pharmacy - Haram,,Giza,Dokki,30.041505,31.208996,9,1,24,2025-04-01,0,3444
2235,El Shifa Pharmacy - Dokki,,Giza,Dokki,30.034969,31.198201,9,23,24,2024-12-31,0,9455
2236,Union Pharm,,Giza,Dokki,30.036563,31.201506,9,2,24,2025-03-12,0,3725
2237,Mira Pharmacy - Maadi,,Giza,Dokki,30.049949,31.212754,8,23,24,2025-03-12,1,1426
2238,Health Gate Pharmacy,,Giza,Dokki,30.040708,31.222752,9,23,24,2024-11-19,0,4812
2239,Elite Pharmacy - Dokki,,Giza,Dokki,30.049492,31.22883,10,23,24,2025-06-07,0,6920
2240,Union Pharm - Banha,,Giza,Dokki,30.043505,31.206107,9,1,24,2024-09-02,0,6019
2241,Better Life Pharmacy,,Giza,Dokki,30.044401,31.217791,8,23,24,2025-02-25,0,2661
2242,Salamtek Pharmacy - Faisal,,Giza,Dokki,30.055804,31.226239,10,23,24,2025-04-09,0,6647
2243,El Nasr Pharmacy,,Giza,Dokki,30.053398,31.196517,9,23,24,2025-06-27,0,8901
2244,Sunrise Pharmacy - Dokki,,Giza,Dokki,30.044015,31.206018,8,23,24,2025-04-06,0,9886
2245,El Faraby Pharmacy,,Giza,Dokki,30.024163,31.198408,9,23,24,2025-04-22,0,8310
2246,City Care Pharmacy - Faisal,,Giza,Dokki,30.046747,31.230216,9,23,24,2024-12-15,0,5206
2247,Misr Pharmacy - Oct City,,Giza,Dokki,30.026834,31.2094,9,2,24,2025-01-26,0,3547
2248,Life Line Pharmacy - Dokki,,Giza,Dokki,30.038144,31.21697,9,23,24,2025-05-29,0,7478
2249,El Shifa Pharmacy - Oct City,,Giza,Dokki,30.027399,31.225829,9,23,24,2025-02-15,0,7432
2250,Al Nozha Pharmacy - Marg,,Giza,Dokki,30.055921,31.220725,10,1,24,2025-01-26,0,5021
2251,El Zahraa Pharmacy - Dokki,,Giza,Dokki,30.024885,31.216216,8,23,24,2025-06-22,0,2357
2252,Al Amal Pharmacy - Dokki,,Giza,Dokki,30.034086,31.213262,8,23,24,2024-10-16,0,3155
2253,Health Gate Pharmacy - Dokki,,Giza,Dokki,30.026894,31.214136,9,1,24,2025-03-28,0,4773
2254,Al Amal Pharmacy - Dokki,,Giza,Dokki,30.038148,31.222499,9,23,24,2025-02-11,0,3179
2255,El Hokama Pharmacy,,Giza,Dokki,30.04039,31.196813,8,23,24,2025-06-07,0,8463
2256,El Tourath Pharmacy - Dokki,,Giza,Dokki,30.041807,31.219907,8,1,24,2025-07-31,0,2554
2257,Salamtek Pharmacy,,Giza,Dokki,30.036965,31.198453,9,23,24,2025-04-05,0,2416
2258,El Nasr Pharmacy,,Giza,Dokki,30.023912,31.204298,8,23,24,2025-03-09,0,9061
2259,Alpha Pharma - Dokki,,Giza,Dokki,30.023544,31.214405,9,23,24,2025-07-25,0,2612
2260,Golden Care Pharmacy - Dokki,,Giza,Dokki,30.054932,31.207969,9,23,24,2024-12-23,0,3071
2261,Star Care Pharmacy - Dokki,,Giza,Dokki,30.025211,31.214405,9,23,24,2025-07-02,1,4022
2262,Life Line Pharmacy - Maadi,,Giza,Dokki,30.026424,31.210698,9,23,24,2024-11-03,0,2447
2263,Silver Care Pharmacy - Obour,,Giza,Dokki,30.05275,31.221866,10,23,24,2025-03-24,0,1515
2264,Star Care Pharmacy - Dokki,,Giza,Dokki,30.044801,31.196134,9,23,24,2024-11-22,0,3880
2265,El Zahraa Pharmacy,,Giza,Dokki,30.032983,31.213268,9,23,24,2024-09-25,1,5119
2266,El Faraby Pharmacy - Dokki,,Giza,Dokki,30.043967,31.217393,9,2,24,2025-04-04,0,2018
2267,El Tourath Pharmacy,,Giza,Dokki,30.044214,31.198137,8,23,24,2025-06-23,0,5149
2268,Metro Pharmacy,,Giza,Dokki,30.05404,31.197577,8,23,24,2025-03-18,0,1602
2269,Angel Pharmacy - Dokki,,Giza,Dokki,30.041901,31.218286,9,2,24,2025-08-15,0,4900
2270,El Baraka Pharmacy - Smouha,,Giza,Dokki,30.041895,31.212065,10,23,24,2024-11-27,1,1258
2271,El Hokama Pharmacy,,Giza,Dokki,30.047701,31.204347,9,23,24,2025-07-21,0,6545
2272,Omega Pharmacy - Rehab View,,Giza,Dokki,30.04511,31.212472,9,23,24,2024-10-05,0,5770
2273,Nile Care Pharmacy - Dokki,,Giza,Dokki,30.044926,31.211237,9,23,24,2025-01-10,0,8937
2274,Elite Pharmacy - Dokki,,Giza,Dokki,30.032382,31.227311,9,1,24,2024-11-13,0,4549
2275,Al Amal Pharmacy,,Giza,Dokki,30.027997,31.216699,9,1,24,2025-09-04,0,6302
2276,Star Care Pharmacy - Marg,,Giza,Dokki,30.036027,31.207619,8,23,24,2024-10-08,2,6721
2277,Misr Pharmacy,,Giza,Dokki,30.051786,31.219048,9,23,24,2024-11-28,0,6514
2278,Green Leaf Pharmacy - Dokki,,Giza,Dokki,30.03275,31.195104,9,2,24,2025-01-25,2,1185
2279,El Baraka Pharmacy,,Giza,Dokki,30.037411,31.222591,10,23,24,2024-11-02,0,5020
2280,Life Line Pharmacy - Agami,,Giza,Dokki,30.033931,31.228938,8,23,24,2025-01-22,0,1111
2281,Blue Wave Pharmacy,,Giza,Dokki,30.026258,31.20106,9,1,24,2025-04-12,2,5293
2282,Al Amal Pharmacy,,Giza,Dokki,30.028916,31.198464,8,23,24,2025-08-06,0,2888
2283,Family Pharmacy,,Giza,Dokki,30.050167,31.225125,8,23,24,2024-12-13,0,3095
2284,Dr Medhat Pharmacy - Imbaba,,Giza,Dokki,30.020321,31.221139,8,1,24,2025-01-14,0,9031
2285,Life Line Pharmacy,,Giza,Faisal,30.025574,31.169793,8,23,25,2025-01-16,0,7005
2286,Al Amal Pharmacy - Maadi,,Giza,Faisal,30.013351,31.186181,8,2,25,2025-08-02,0,1802
2287,Better Life Pharmacy,,Giza,Faisal,29.992742,31.181825,9,23,25,2025-09-09,0,6844
2288,El Zahraa Pharmacy,,Giza,Faisal,30.009813,31.169356,8,23,25,2025-06-23,0,8245
2289,Star Care Pharmacy - Square,,Giza,Faisal,29.993067,31.180213,8,23,25,2024-09-21,0,9832
2290,Omega Pharmacy,,Giza,Faisal,30.017225,31.195907,8,23,25,2025-03-04,0,9443
2291,Sunrise Pharmacy - Faisal,,Giza,Faisal,30.006404,31.175217,9,23,25,2024-09-10,1,6276
2292,Omega Pharmacy,,Giza,Faisal,29.992419,31.164277,10,23,25,2025-01-18,0,1576
2293,Ebn Sina Pharmacy,,Giza,Faisal,30.021692,31.170313,9,23,25,2025-03-12,0,2770
2294,Hope Pharmacy - Faisal,,Giza,Faisal,30.024307,31.187963,9,23,25,2024-10-20,0,8216
2295,Angel Pharmacy - Faisal,,Giza,Faisal,29.998518,31.169509,8,23,25,2025-08-21,0,1342
2296,El Zahraa Pharmacy,,Giza,Faisal,30.014168,31.182662,8,23,25,2025-01-09,0,9530
2297,Life Line Pharmacy,,Giza,Faisal,30.001418,31.179239,10,23,25,2025-08-17,0,7883
2298,Green Leaf Pharmacy - Helwan,,Giza,Faisal,30.008898,31.197694,8,23,25,2025-09-03,0,1535
2299,El Zahraa Pharmacy - Faisal,,Giza,Faisal,30.024813,31.183572,9,23,25,2025-04-17,0,2589
2300,Ebn Sina Pharmacy,,Giza,Faisal,29.991356,31.171419,8,23,25,2024-12-14,2,4279
2301,Angel Pharmacy - Smouha,,Giza,Faisal,30.021922,31.185905,8,23,25,2025-05-23,1,7286
2302,Nile Care Pharmacy,,Giza,Faisal,30.006275,31.18851,9,23,25,2025-08-11,2,7727
2303,Life Line Pharmacy - Obour,,Giza,Faisal,30.019703,31.178232,9,23,25,2024-12-05,1,3458
2304,Seha First Pharmacy - Obour,,Giza,Faisal,30.008143,31.162069,9,23,25,2025-04-22,0,8011
2305,Star Care Pharmacy,,Giza,Faisal,29.996378,31.176438,9,23,25,2024-11-23,0,5797
2306,Ebn Sina Pharmacy - Faisal,,Giza,Faisal,30.018167,31.192348,9,23,25,2024-12-07,0,9668
2307,Hope Pharmacy - Faisal,,Giza,Faisal,30.015715,31.195335,9,23,25,2024-10-20,0,5363
2308,Al Amal Pharmacy,,Giza,Faisal,29.999097,31.186197,10,2,25,2024-11-15,0,3835
2309,Ebn Sina Pharmacy,,Giza,Faisal,30.006732,31.178685,9,23,25,2025-04-30,0,9487
2310,Metro Pharmacy - Obour,,Giza,Faisal,29.999666,31.170958,8,23,25,2025-08-13,0,1267
2311,Life Line Pharmacy - Nozha,,Giza,Faisal,30.02579,31.193308,10,1,25,2024-11-01,0,8637
2312,Golden Care Pharmacy,,Giza,Faisal,30.012269,31.172195,9,1,25,2024-12-29,1,9485
2313,Elite Pharmacy,,Giza,Faisal,30.008774,31.189051,9,2,25,2025-08-15,0,2306
2314,Star Care Pharmacy - Obour,,Giza,Faisal,30.005504,31.175467,8,23,25,2025-08-09,0,1435
2315,Ebn Sina Pharmacy - Nozha,,Giza,Faisal,29.991577,31.190474,9,23,25,2025-02-08,0,7500
2316,Al Nozha Pharmacy - Faisal,,Giza,Faisal,30.02018,31.164948,9,23,25,2024-12-23,0,8113
2317,El Zahraa Pharmacy - Faisal,,Giza,Faisal,30.019709,31.16998,9,23,25,2025-04-24,2,9278
2318,El Faraby Pharmacy,,Giza,Faisal,30.024339,31.181727,9,23,25,2025-08-29,0,6872
2319,Al Nozha Pharmacy - Faisal,,Giza,Faisal,29.996244,31.196252,9,23,25,2024-11-24,0,9347
2320,Hope Pharmacy - Shubra,,Giza,Faisal,30.008216,31.170921,9,23,25,2025-03-23,0,9936
2321,El Tourath Pharmacy - Rehab View,,Giza,Faisal,30.002433,31.189355,9,23,25,2025-08-31,0,5044
2322,El Hokama Pharmacy - Nozha,,Giza,Faisal,30.019409,31.165089,10,23,25,2025-02-16,0,5821
2323,Misr Pharmacy - Faisal,,Giza,Faisal,30.013741,31.171472,8,23,25,2025-02-25,0,5592
2324,El Hokama Pharmacy - Oct City,,Giza,Faisal,29.991655,31.165497,9,23,25,2025-07-28,0,8605
2325,Star Care Pharmacy - Dokki,,Giza,Faisal,30.004593,31.180273,8,23,25,2025-08-25,0,3798
2326,Metro Pharmacy - Faisal,,Giza,Faisal,30.009468,31.183123,9,23,25,2025-04-27,0,9306
2327,Nile Care Pharmacy,,Giza,Faisal,30.019722,31.194985,8,2,25,2024-09-06,0,2976
2328,Al Nozha Pharmacy,,Giza,Faisal,29.998118,31.163748,9,23,25,2025-03-04,0,7128
2329,Al Nozha Pharmacy,,Giza,Faisal,30.015147,31.191249,9,23,25,2024-12-26,1,3772
2330,Golden Care Pharmacy,,Giza,Faisal,30.021347,31.169077,9,2,25,2024-11-27,0,6382
2331,Seha First Pharmacy,,Giza,Faisal,29.995713,31.177355,9,1,25,2025-05-03,0,4674
2332,Metro Pharmacy - Nozha,,Giza,Faisal,30.026164,31.192509,9,23,25,2025-01-12,0,5030
2333,Star Care Pharmacy - Faisal,,Giza,Faisal,29.991756,31.167156,8,23,25,2024-09-23,1,4793
2334,Ebn Sina Pharmacy,,Giza,Faisal,30.014753,31.18286,9,23,25,2024-09-07,0,6473
2335,Elite Pharmacy - Banha,,Giza,Faisal,30.010279,31.180576,10,23,25,2024-10-07,0,7510
2336,Misr Pharmacy - Smouha,,Giza,Faisal,30.004622,31.179884,9,1,25,2025-07-07,0,7826
2337,El Tourath Pharmacy,,Giza,Faisal,30.014984,31.178837,9,23,25,2025-03-18,0,9988
2338,Green Leaf Pharmacy,,Giza,Faisal,29.999043,31.183352,10,23,25,2025-01-24,0,6078
2339,El Baraka Pharmacy - Faisal,,Giza,Faisal,29.996608,31.168399,9,23,25,2024-10-05,0,1720
2340,Star Care Pharmacy - Agami,,Giza,Faisal,30.014568,31.166982,8,23,25,2024-09-13,0,7350
2341,Ebn Sina Pharmacy - Faisal,,Giza,Faisal,30.00705,31.173001,10,23,25,2024-10-15,0,5697
2342,Seha First Pharmacy,,Giza,Faisal,30.017405,31.162701,9,23,25,2025-05-17,0,6846
2343,El Baraka Pharmacy,,Giza,Faisal,30.014107,31.177528,9,23,25,2025-08-14,0,7250
2344,Green Leaf Pharmacy,,Giza,Faisal,29.997719,31.165117,9,23,25,2025-06-24,0,8936
2345,Silver Care Pharmacy,,Giza,Faisal,30.016747,31.176447,9,1,25,2024-09-24,0,3468
2346,Golden Care Pharmacy,,Giza,Faisal,30.021911,31.175154,9,23,25,2025-04-10,0,8646
2347,Alpha Pharma,,Giza,Faisal,30.016259,31.167795,10,1,25,2025-05-30,0,4711
2348,Pharma Plus,,Giza,Faisal,30.021194,31.16647,8,23,25,2025-08-01,0,8447
2349,Pharma Plus,,Giza,Faisal,30.023544,31.162702,9,23,25,2025-04-30,2,3450
2350,Angel Pharmacy,,Giza,Faisal,29.994233,31.196315,9,1,25,2025-01-09,0,9334
2351,Seha First Pharmacy - Faisal,,Giza,Faisal,30.017443,31.189325,9,23,25,2025-01-28,0,4126
2352,Mira Pharmacy - Faisal,,Giza,Faisal,29.996371,31.173093,8,23,25,2025-07-23,0,1815
2353,Silver Care Pharmacy - Haram,,Giza,Faisal,30.002569,31.171001,10,23,25,2024-11-03,1,9580
2354,Alpha Pharma,,Giza,Faisal,30.005912,31.181901,9,23,25,2025-05-19,0,6900
2355,Alpha Pharma,,Giza,Faisal,30.000215,31.190759,9,23,25,2025-06-12,0,6405
2356,Angel Pharmacy - Faisal,,Giza,Faisal,30.015981,31.165867,8,1,25,2025-04-10,0,8133
2357,Green Leaf Pharmacy - Agami,,Giza,Faisal,30.000135,31.188618,8,23,25,2025-06-07,0,3080
2358,Family Pharmacy - Faisal,,Giza,Faisal,29.99395,31.167928,8,23,25,2024-11-30,0,9154
2359,Union Pharm - Faisal,,Giza,Faisal,30.023051,31.174226,10,2,25,2025-02-26,2,6369
2360,Star Care Pharmacy - Helwan,,Giza,Faisal,30.003087,31.18021,9,1,25,2024-11-15,0,4532
2361,Star Care Pharmacy - Rehab View,,Giza,Faisal,29.997095,31.18115,8,23,25,2025-02-16,1,2049
2362,Green Leaf Pharmacy,,Giza,Faisal,30.023718,31.180182,9,23,25,2024-10-01,0,7350
2363,Omega Pharmacy,,Giza,Faisal,30.021664,31.168871,8,2,25,2025-06-24,0,9587
2364,Blue Wave Pharmacy - Shubra,,Giza,Faisal,30.01761,31.180874,8,1,25,2024-12-20,0,4731
2365,Ebn Sina Pharmacy,,Giza,Faisal,30.014745,31.178065,10,23,25,2025-05-01,0,6191
2366,Al Nozha Pharmacy - Square,,Giza,Faisal,30.013669,31.184079,9,1,25,2025-06-30,0,8039
2367,Life Line Pharmacy - Faisal,,Giza,Faisal,29.992769,31.188229,8,23,25,2025-08-31,1,9371
2368,El Baraka Pharmacy,,Giza,Faisal,30.008065,31.166398,9,1,25,2024-11-23,0,9055
2369,Family Pharmacy,,Giza,Faisal,29.997674,31.174703,9,23,25,2024-10-16,0,6570
2370,Alpha Pharma,,Giza,Faisal,30.013764,31.174091,10,23,25,2024-11-24,0,9229
2371,El Shifa Pharmacy - Faisal,,Giza,Faisal,30.026228,31.196338,8,2,25,2025-07-11,0,3439
2372,Metro Pharmacy - Rehab View,,Giza,Faisal,30.017333,31.168541,9,1,25,2025-03-05,0,3659
2373,El Tourath Pharmacy - Smouha,,Giza,Faisal,30.015547,31.178358,8,23,25,2025-01-15,0,3102
2374,El Zahraa Pharmacy,,Giza,Faisal,29.991767,31.173808,9,23,25,2025-09-13,0,7065
2375,Seha First Pharmacy - Faisal,,Giza,Faisal,30.013619,31.172923,9,1,25,2024-11-11,0,9543
2376,Life Line Pharmacy,,Giza,Faisal,30.004585,31.163826,8,23,25,2024-12-05,0,4096
2377,El Hokama Pharmacy - Faisal,,Giza,Faisal,29.995083,31.176485,9,2,25,2025-04-02,1,3153
2378,Silver Care Pharmacy - Rehab View,,Giza,Faisal,30.018523,31.190598,8,23,25,2024-11-22,0,6841
2379,Nile Care Pharmacy - Oct City,,Giza,Faisal,30.017292,31.177644,9,23,25,2025-03-24,1,8404
2380,El Shifa Pharmacy - Smouha,,Giza,Faisal,29.996556,31.170729,9,23,25,2025-01-21,0,3906
2381,Silver Care Pharmacy - Faisal,,Giza,Faisal,29.99704,31.194985,9,23,25,2024-11-11,0,2493
2382,Health Gate Pharmacy - Dokki,,Giza,Faisal,29.993075,31.164424,8,23,25,2025-05-29,0,9673
2383,Elite Pharmacy - Montaza,,Giza,Faisal,30.000998,31.167042,9,23,25,2025-06-15,0,6173
2384,El Shifa Pharmacy - Faisal,,Giza,Faisal,30.012171,31.193386,10,2,25,2025-07-04,0,6631
2385,Seha First Pharmacy,,Giza,Hadayek October,30.017039,31.024074,9,23,26,2024-10-28,0,5670
2386,Life Line Pharmacy - Hadayek,,Giza,Hadayek October,30.020872,30.997071,8,2,26,2025-06-30,0,2721
2387,Al Nozha Pharmacy,,Giza,Hadayek October,30.017297,31.00732,8,1,26,2024-11-13,0,3667
2388,El Faraby Pharmacy,,Giza,Hadayek October,30.015252,31.010695,10,23,26,2024-10-09,0,6788
2389,Care 24 Seven,,Giza,Hadayek October,30.027778,31.027985,8,23,26,2025-07-24,0,1084
2390,Golden Care Pharmacy - Hadayek,,Giza,Hadayek October,30.036519,30.994925,9,23,26,2025-06-08,0,6660
2391,Alpha Pharma - Agami,,Giza,Hadayek October,30.010806,31.028774,8,23,26,2025-01-30,0,7862
2392,Silver Care Pharmacy - Smouha,,Giza,Hadayek October,30.007234,31.017456,8,23,26,2025-07-20,1,7199
2393,Omega Pharmacy - Nozha,,Giza,Hadayek October,30.036395,31.021836,8,1,26,2025-09-08,0,1203
2394,Sunrise Pharmacy,,Giza,Hadayek October,30.022205,31.01293,9,2,26,2024-11-05,0,2855
2395,El Nasr Pharmacy - Hadayek,,Giza,Hadayek October,30.032125,31.011755,8,2,26,2024-09-06,0,5053
2396,El Faraby Pharmacy - Hadayek,,Giza,Hadayek October,30.026706,30.998309,8,23,26,2025-04-20,1,6215
2397,Al Nozha Pharmacy,,Giza,Hadayek October,30.012276,31.007878,9,23,26,2025-09-06,0,6295
2398,Angel Pharmacy - Hadayek,,Giza,Hadayek October,30.040025,31.000593,10,23,26,2025-05-03,0,6049
2399,City Care Pharmacy - Rehab View,,Giza,Hadayek October,30.011832,31.021926,9,23,26,2024-09-09,0,7951
2400,City Care Pharmacy - Hadayek,,Giza,Hadayek October,30.036068,31.022968,9,23,26,2024-11-10,0,6501
2401,Seha First Pharmacy,,Giza,Hadayek October,30.023137,31.023302,9,1,26,2024-12-27,1,2605
2402,Life Line Pharmacy,,Giza,Hadayek October,30.018766,31.0252,9,23,26,2024-12-16,0,3935
2403,Pharma Plus - Hadayek,,Giza,Hadayek October,30.034356,31.0238,9,23,26,2025-06-15,0,7976
2404,Dr Medhat Pharmacy - Hadayek,,Giza,Hadayek October,30.015177,31.000392,8,2,26,2025-06-21,0,3622
2405,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.03474,31.027323,9,2,26,2025-03-22,0,7807
2406,Metro Pharmacy - Hadayek,,Giza,Hadayek October,30.027187,30.998419,8,23,26,2025-04-17,0,4003
2407,Family Pharmacy - Hadayek,,Giza,Hadayek October,30.03831,31.003364,8,1,26,2025-09-10,0,1903
2408,Al Amal Pharmacy - Square,,Giza,Hadayek October,30.034192,31.025275,9,1,26,2024-10-09,0,8503
2409,El Nasr Pharmacy - Haram,,Giza,Hadayek October,30.039401,31.000842,10,23,26,2025-03-13,0,2699
2410,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.008607,31.008938,9,23,26,2025-02-18,0,6985
2411,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.025458,31.006196,9,23,26,2025-01-16,0,7105
2412,Green Leaf Pharmacy,,Giza,Hadayek October,30.030712,31.01838,9,23,26,2025-03-24,0,2084
2413,Sunrise Pharmacy - Obour,,Giza,Hadayek October,30.035597,31.01046,9,1,26,2024-10-15,0,7387
2414,Pharma Plus - Square,,Giza,Hadayek October,30.00721,31.027425,9,23,26,2025-02-02,0,5013
2415,City Care Pharmacy - Hadayek,,Giza,Hadayek October,30.029406,31.013854,9,1,26,2024-12-20,0,6291
2416,Seha First Pharmacy,,Giza,Hadayek October,30.028318,30.998725,9,23,26,2025-07-20,0,8873
2417,Life Line Pharmacy - Imbaba,,Giza,Hadayek October,30.008059,31.015989,10,23,26,2024-12-10,0,5925
2418,Golden Care Pharmacy,,Giza,Hadayek October,30.013219,31.027843,9,2,26,2025-02-13,0,7637
2419,El Tourath Pharmacy,,Giza,Hadayek October,30.027222,31.00726,10,23,26,2025-01-29,2,4795
2420,City Care Pharmacy,,Giza,Hadayek October,30.024292,31.009511,9,1,26,2025-02-24,0,6793
2421,Omega Pharmacy,,Giza,Hadayek October,30.026976,31.007257,8,23,26,2025-03-27,0,3739
2422,El Baraka Pharmacy,,Giza,Hadayek October,30.041725,31.024334,8,23,26,2024-09-03,0,7846
2423,Blue Wave Pharmacy - Hadayek,,Giza,Hadayek October,30.008306,31.008407,8,23,26,2025-07-22,0,4621
2424,Union Pharm,,Giza,Hadayek October,30.037693,31.019298,9,23,26,2025-02-15,0,9438
2425,Blue Wave Pharmacy - Zayed,,Giza,Hadayek October,30.026187,31.013383,9,23,26,2025-05-01,0,7058
2426,Silver Care Pharmacy,,Giza,Hadayek October,30.029769,31.016769,8,23,26,2024-11-25,0,5690
2427,Metro Pharmacy - Haram,,Giza,Haram,29.995427,31.130714,8,23,27,2024-12-02,0,7407
2428,Silver Care Pharmacy - Haram,,Giza,Haram,29.970477,31.149741,8,23,27,2025-04-21,0,2244
2429,Ebn Sina Pharmacy - Shubra,,Giza,Haram,29.985254,31.145585,10,1,27,2025-06-01,0,2448
2430,Star Care Pharmacy,,Giza,Haram,29.984352,31.142104,9,1,27,2025-06-10,0,3141
2431,Elite Pharmacy - Rehab View,,Giza,Haram,29.995664,31.147543,9,23,27,2025-02-27,0,8291
2432,Seha First Pharmacy - Haram,,Giza,Haram,29.98071,31.140212,9,23,27,2025-08-10,0,5121
2433,El Baraka Pharmacy,,Giza,Haram,29.996956,31.141464,10,2,27,2025-06-13,0,4075
2434,Metro Pharmacy - Square,,Giza,Haram,29.973071,31.141282,9,23,27,2024-10-20,0,7098
2435,Misr Pharmacy - Banha,,Giza,Haram,29.999495,31.147191,9,1,27,2024-09-21,0,3647
2436,Nile Care Pharmacy - Dokki,,Giza,Haram,29.977052,31.157057,8,23,27,2025-04-12,0,4783
2437,Better Life Pharmacy - Haram,,Giza,Haram,29.986607,31.131194,8,23,27,2025-05-18,0,9539
2438,El Zahraa Pharmacy - Haram,,Giza,Haram,30.004068,31.154982,9,23,27,2025-01-13,0,3596
2439,Omega Pharmacy,,Giza,Haram,29.970491,31.152074,9,23,27,2025-02-15,0,4281
2440,Alpha Pharma - Montaza,,Giza,Haram,30.000483,31.163162,8,23,27,2025-05-13,1,3195
2441,Alpha Pharma,,Giza,Haram,29.985835,31.132643,9,1,27,2025-01-23,1,7876
2442,El Shifa Pharmacy,,Giza,Haram,29.987519,31.159054,10,1,27,2024-10-18,1,5703
2443,El Zahraa Pharmacy - Banha,,Giza,Haram,29.985789,31.163083,8,23,27,2025-02-23,0,4259
2444,Alpha Pharma - Haram,,Giza,Haram,29.978195,31.148792,9,23,27,2024-09-17,0,6145
2445,Omega Pharmacy,,Giza,Haram,29.993618,31.16022,9,23,27,2025-07-02,0,4191
2446,Silver Care Pharmacy,,Giza,Haram,29.986753,31.136489,9,1,27,2025-06-25,0,2220
2447,Omega Pharmacy,,Giza,Haram,29.972303,31.156196,9,23,27,2025-07-16,0,1162
2448,Nile Care Pharmacy - Helwan,,Giza,Haram,29.98623,31.146205,9,23,27,2025-02-03,0,1401
2449,Seha First Pharmacy - Dokki,,Giza,Haram,29.984903,31.156557,10,23,27,2025-05-19,0,4498
2450,Elite Pharmacy,,Giza,Haram,30.00312,31.156217,8,1,27,2025-06-12,0,1973
2451,Health Gate Pharmacy - Haram,,Giza,Haram,29.999633,31.163832,9,23,27,2025-01-17,1,9510
2452,Star Care Pharmacy - Zayed,,Giza,Haram,29.996248,31.153681,10,1,27,2025-05-26,0,5268
2453,Ebn Sina Pharmacy - Haram,,Giza,Haram,30.004116,31.159254,8,23,27,2025-03-27,0,4048
2454,Better Life Pharmacy,,Giza,Haram,29.988471,31.140345,8,23,27,2024-09-13,0,5128
2455,Ebn Sina Pharmacy - Haram,,Giza,Haram,30.003492,31.157006,8,23,27,2024-12-17,0,9857
2456,Seha First Pharmacy - Nozha,,Giza,Haram,29.972319,31.136616,9,23,27,2025-06-24,1,6197
2457,Metro Pharmacy - Haram,,Giza,Haram,29.988505,31.138548,9,23,27,2025-02-16,1,7176
2458,Misr Pharmacy,,Giza,Haram,29.97959,31.15747,8,2,27,2025-01-20,0,4012
2459,Green Leaf Pharmacy,,Giza,Haram,29.998533,31.143651,9,23,27,2024-10-09,2,6607
2460,Care 24 Seven,,Giza,Haram,29.981002,31.141236,9,2,27,2025-05-20,0,5491
2461,Family Pharmacy,,Giza,Haram,30.005273,31.134735,9,1,27,2025-02-18,0,7113
2462,Seha First Pharmacy - Obour,,Giza,Haram,29.977034,31.134486,9,1,27,2025-01-17,0,1187
2463,Metro Pharmacy,,Giza,Haram,29.978179,31.14528,9,23,27,2025-05-26,0,1117
2464,El Hokama Pharmacy,,Giza,Haram,29.985417,31.149765,8,2,27,2025-05-22,1,4871
2465,El Hokama Pharmacy,,Giza,Haram,29.971764,31.161269,9,23,27,2025-03-14,0,6723
2466,El Shifa Pharmacy,,Giza,Haram,29.982357,31.155335,10,1,27,2025-01-16,0,6280
2467,Golden Care Pharmacy - Haram,,Giza,Haram,29.971812,31.155878,9,23,27,2025-02-24,0,5403
2468,Silver Care Pharmacy,,Giza,Haram,29.97571,31.152775,8,1,27,2024-10-18,0,3239
2469,El Zahraa Pharmacy,,Giza,Haram,29.98474,31.149136,10,1,27,2024-09-10,0,5976
