doc_no,qty,unit_price,line_value,vat_flag
301035,3,133.85,347.93,
301035,7,133.45,826.42,
301035,4,148.50,552.78,
301035,2,81.33,137.76,
301036,2,96.48,134.89,
301036,7,120.12,657.70,
301036,2,80.23,116.86,
301036,6,120.60,499.03,
301036,5,80.54,304.77,
301037,3,43.25,103.91,
301037,3,60.63,150.31,
301037,6,297.36,1469.03,
301037,5,399.42,1544.41,
301037,6,169.66,851.30,
301037,3,345.87,773.57,
301040,2,188.40,276.44,
301040,3,190.26,460.16,
301040,3,55.45,120.51,
301040,3,227.52,540.56,
301040,8,133.45,864.41,
301040,2,96.10,135.05,
301040,4,147.74,467.75,
301040,4,177.23,523.02,
301042,1,16.81,13.70,
301042,8,103.58,688.68,
301042,6,516.12,2490.18,
301042,5,201.52,787.52,
301042,4,461.55,1589.40,
301042,3,7.82,19.63,
301042,3,144.10,361.41,
301042,6,216.89,1105.67,
301042,2,167.02,294.88,
301043,3,35.15,95.19,
301043,5,536.01,2498.07,
301043,4,74.10,262.96,
301043,2,122.76,207.48,
301043,2,7.98,13.39,
301043,6,123.16,650.75,
301043,7,17.33,105.17,
301043,4,45.32,152.63,
301043,3,12.43,32.41,
301045,5,341.46,1321.08,
301045,5,133.98,523.61,
301045,4,193.07,540.52,
301045,4,34.68,96.79,
301046,4,198.03,577.01,
301046,2,237.12,355.99,
301046,4,8.10,24.74,
301046,6,90.05,420.67,
301046,6,35.18,168.96,
301046,8,225.84,1305.89,
301046,3,144.41,365.86,
301046,3,431.76,968.55,
301046,3,187.62,445.36,
301046,1,13.21,10.53,
301046,2,22.01,32.56,
301047,6,58.74,315.09,
301047,2,168.08,294.75,
301047,4,186.56,689.98,
301047,5,394.80,1835.17,
301048,3,120.83,327.86,
301048,6,55.75,294.46,
301048,3,26.02,71.76,
301048,8,65.27,479.74,
301048,5,126.59,591.39,
301048,6,91.68,468.09,
301048,7,515.61,3223.00,
301048,5,32.54,162.24,
301048,2,8.64,15.08,
301048,3,87.07,224.64,
301049,6,443.94,2063.74,
301049,4,25.25,80.05,
301049,2,43.70,69.91,
301049,7,187.78,1074.57,
301049,2,231.36,348.67,
301050,3,505.92,1396.09,
301050,3,13.14,36.37,
301050,3,71.67,202.13,
301050,2,292.32,560.15,
301050,2,120.83,220.17,
301050,2,284.76,532.21,
301052,6,99.36,474.78,
301052,2,218.40,358.23,
301052,4,30.56,104.93,
301052,5,241.68,956.77,
301052,4,31.88,110.60,
301052,4,34.68,117.47,
301052,4,29.73,95.64,
301052,4,102.34,339.56,
301052,2,33.33,55.10,
301054,1,168.61,142.40,
301054,4,285.71,908.48,
301054,3,139.69,350.69,
301054,4,158.99,524.94,
301056,4,87.07,310.49,
301056,3,234.48,619.81,
301056,4,21.65,75.55,
301056,8,307.76,2164.33,
301056,3,40.86,104.13,
301056,3,117.88,333.57,
301056,7,176.88,1099.53,
301056,4,123.82,411.10,
301060,4,533.97,1848.56,
301060,6,216.24,1131.37,
301060,3,231.12,604.51,
301060,5,8.17,33.25,
301060,3,549.78,1390.19,
301062,3,109.98,265.06,
301062,3,17.42,40.56,
301062,4,123.82,387.92,
301062,4,63.75,207.14,
301062,10,216.72,1867.40,
301062,5,7.96,29.36,
301062,3,439.32,928.63,
301062,1,18.34,15.41,
301062,2,48.38,73.26,
301062,3,403.62,917.34,
301062,2,181.63,281.76,
301062,1,142.03,113.72,
301062,7,175.30,1012.51,
301062,5,60.88,240.32,
301062,3,73.87,161.79,
301063,3,48.65,115.66,
301063,4,237.36,687.90,
301063,4,16.40,47.17,
301063,3,40.95,93.58,
301063,7,124.87,711.62,
301063,5,72.46,285.90,
301064,4,420.84,1400.19,
301064,6,16.33,82.55,
301064,4,57.77,201.03,
301064,4,147.59,551.43,
301064,4,58.19,193.30,
301064,4,157.47,595.82,
301065,3,419.58,921.04,
301065,9,301.46,1977.99,
301065,2,539.07,835.04,
301065,5,23.42,95.66,
301067,5,154.89,712.22,
301067,8,8.68,61.79,
301067,2,8.73,16.17,
301067,5,34.49,153.66,
301067,2,159.63,270.17,
301067,4,343.35,1324.22,
301067,2,8.52,14.90,
301067,6,31.55,180.41,
301067,6,299.88,1568.51,
301067,4,29.80,107.39,
301067,4,13.60,49.30,
301067,3,42.39,116.03,
301069,3,380.52,918.83,
301069,1,311.85,265.16,
301069,5,55.94,238.63,
301069,3,75.20,179.35,
301069,6,196.60,914.18,
301069,2,11.63,19.00,
301069,4,94.56,296.49,
301069,3,13.68,32.97,
301070,5,80.86,281.75,
301070,6,59.60,271.13,
301070,4,129.68,385.61,
301070,4,83.37,251.96,
301071,1,8.55,6.72,
301071,7,55.75,290.03,
301071,1,98.11,78.69,
301071,3,122.63,289.21,
301071,1,12.48,8.88,
301071,6,292.95,1335.91,
301071,1,13.51,9.96,
301073,3,57.10,151.48,
301073,9,209.10,1746.02,
301073,6,76.07,422.94,
301073,4,34.19,118.22,
301082,5,7.51,27.67,
301082,5,176.88,681.59,
301082,6,337.05,1546.51,
301082,4,11.44,37.38,
301083,5,83.45,349.63,
301083,5,143.22,597.99,
301083,5,23.42,98.41,
301083,5,23.45,103.48,
301084,3,209.51,471.34,
301084,6,304.29,1529.56,
301084,2,147.44,227.17,
301084,3,191.14,457.91,
301084,2,97.34,141.74,
301084,4,58.50,168.02,
301084,3,209.51,475.37,
301084,6,383.46,1869.96,
301084,2,240.24,365.35,
301084,3,49.46,101.30,
301085,9,97.54,711.55,
301085,3,503.37,1198.63,
301085,5,422.94,1770.32,
301085,5,526.32,2004.83,
301085,5,63.68,263.70,
301085,5,57.83,232.63,
301085,2,541.62,816.17,
301085,7,260.40,1579.36,
301085,3,297.99,745.79,
301085,2,321.62,516.59,
301087,5,222.43,940.69,
301087,4,7.82,24.87,
301087,2,100.61,172.90,
301087,5,34.35,157.56,
301087,2,26.16,43.74,
301087,4,94.46,311.64,
301092,5,290.75,1203.02,
301092,4,79.52,282.50,
301092,3,133.19,336.11,
301092,2,116.35,213.44,
301092,4,257.52,786.91,
301092,4,94.75,327.16,
301092,7,47.93,290.27,
301092,3,8.28,19.77,
301092,3,88.13,219.38,
301092,4,16.83,53.92,
301092,4,166.74,511.62,
301092,5,129.21,514.17,
301093,2,119.06,199.72,
301093,3,222.63,550.81,
301093,4,44.73,144.12,
301093,9,324.77,2272.77,
301093,3,18.90,46.85,
301094,2,222.48,351.79,
301094,4,12.71,38.47,
301094,3,48.69,113.25,
301094,2,170.90,266.57,
301094,6,63.38,312.20,
301097,4,235.68,739.63,
301097,7,219.15,1295.47,
301097,4,221.04,730.50,
301097,3,22.39,56.31,
301097,6,30.39,162.03,
301097,5,192.54,738.16,
301101,4,113.63,361.40,
301101,2,66.00,110.76,
301101,5,62.22,245.81,
301101,1,25.94,20.40,
301101,2,411.18,679.45,
301101,8,12.50,80.83,
301101,2,31.38,52.41,
301103,4,173.89,628.56,
301103,3,552.33,1381.16,
301103,3,59.60,148.64,
301103,4,295.16,973.45,
301103,4,8.23,27.63,
301103,5,25.90,114.90,
301105,4,33.69,103.04,
301105,7,468.18,2695.31,
301105,2,541.62,805.47,
301105,5,59.05,231.60,
301105,5,425.88,1738.82,
301105,3,60.39,149.45,
301105,1,8.57,6.74,
301105,2,19.78,30.42,
301107,3,42.21,110.20,
301107,5,498.78,2255.09,
301107,2,112.45,200.09,
301107,5,41.76,173.26,
301109,3,71.59,193.11,
301109,2,205.21,340.91,
301109,1,65.88,56.46,
301109,3,23.21,56.56,
301109,4,34.25,111.75,
301109,6,13.14,63.09,
301109,3,130.28,344.06,
301110,3,180.40,424.96,
301110,4,219.12,651.72,
301110,6,80.07,389.26,
301110,7,18.70,101.83,
301110,4,31.15,96.81,
301112,2,18.18,28.14,
301112,9,248.88,1617.51,
301112,4,453.60,1409.02,
301112,4,7.71,24.36,
301112,4,220.32,657.23,
301112,3,81.17,183.50,
301112,3,293.58,683.13,
301112,2,130.42,190.45,
301112,5,124.49,483.09,
301112,6,263.04,1225.68,
301112,7,192.91,1041.52,
301116,5,16.20,62.18,
301116,1,40.68,29.18,
301116,3,121.18,286.21,
301116,4,44.37,140.47,
301116,4,122.13,369.75,
301116,5,419.58,1575.47,
301116,4,187.26,632.74,
301116,3,66.73,156.12,
301116,6,7.70,34.24,
301116,2,226.32,359.35,
301117,3,55.75,121.14,
301117,3,103.20,220.50,
301117,5,25.63,93.74,
301117,9,300.83,1813.20,
301119,4,485.52,1573.87,
301119,4,288.54,986.25,
301119,7,136.95,751.24,
301119,3,326.03,741.90,
301122,4,74.65,273.30,
301122,6,223.68,1220.91,
301124,3,192.02,531.43,
301124,5,16.47,69.12,
301124,4,482.97,1635.56,
301124,5,316.26,1530.01,
301124,8,19.39,132.34,
301125,2,18.58,28.84,
301125,5,45.68,166.61,
301125,5,29.70,108.27,
301125,4,46.35,142.62,
301125,2,302.72,493.06,
301125,4,84.31,280.42,
301125,4,8.28,26.64,
301125,5,16.94,65.24,
301125,3,507.96,1255.13,
301130,4,391.02,1174.01,
301130,5,494.19,1843.49,
301130,6,7.96,35.07,
301130,3,163.68,332.37,
301130,5,25.46,94.94,
301130,2,223.66,324.09,
301130,5,157.17,598.68,
301131,3,66.43,179.35,
301131,6,315.63,1780.17,
301131,2,83.84,155.11,
301131,4,60.88,215.19,
301131,5,13.56,60.76,
301131,5,528.87,2480.52,
301133,2,445.62,711.78,
301133,4,387.24,1242.13,
301134,5,73.79,333.02,
301134,3,84.86,225.35,
301134,6,33.17,181.23,
301134,3,58.80,155.72,
301134,3,25.30,66.92,
301134,3,55.21,141.23,
301134,7,34.72,208.49,
301134,5,429.66,1887.86,
301137,2,22.06,40.09,
301137,3,100.13,269.50,
301137,2,208.90,362.26,
301137,6,130.15,708.75,
301137,6,60.33,333.63,
301137,4,7.26,25.51,
301137,5,311.85,1345.23,
301137,2,550.29,985.53,
301137,2,132.66,229.60,
301138,5,530.40,2161.96,
301138,3,7.47,15.67,
301139,5,57.10,234.04,
301139,2,288.54,453.80,
301139,3,227.04,527.21,
301139,4,66.19,208.94,
301139,3,125.55,286.07,
301139,7,104.06,546.06,
301139,6,157.78,698.81,
301139,1,192.91,135.74,
301144,2,424.20,668.45,
301144,3,84.86,189.53,
301144,3,142.73,356.63,
301144,5,76.07,305.94,
301144,4,162.45,526.84,
301144,3,139.13,307.26,
301144,4,195.78,628.49,
301144,4,414.96,1319.51,
301144,7,63.56,359.71,
301144,5,221.40,891.49,
301144,6,89.18,405.09,
301144,5,13.45,52.76,
301144,6,381.78,1812.17,
301147,5,107.14,471.09,
301147,6,33.46,190.79,
301147,3,379.68,1048.49,
301147,1,158.08,130.14,
301147,6,164.21,766.62,
301147,1,103.01,84.33,
301148,1,528.87,423.21,
301148,6,84.39,423.49,
301148,1,448.14,362.69,
301148,4,75.20,251.56,
301149,3,76.07,170.57,
301149,3,35.64,81.14,
301149,6,315.00,1458.50,
301149,5,502.35,1930.02,
301149,5,182.86,736.43,
301156,3,18.29,48.31,
301156,5,190.78,897.57,
301156,4,25.20,90.38,
301156,2,231.12,437.45,
301156,3,483.99,1329.78,
301156,5,255.60,1205.07,
301156,1,71.04,63.07,
301156,6,191.06,961.06,
301156,5,43.16,190.43,
301156,3,163.55,434.71,
301156,4,117.41,395.22,
301156,4,79.99,309.37,
301156,3,42.66,121.07,
301157,3,109.50,272.00,
301157,7,217.51,1199.32,
301157,2,16.56,26.02,
301157,2,115.17,177.48,
301158,6,35.01,187.65,
301158,3,71.04,176.65,
301158,4,188.32,708.18,
301158,3,56.18,146.89,
301158,1,206.23,175.38,
301158,7,217.51,1417.60,
301160,3,71.51,190.91,
301160,5,78.74,368.47,
301160,2,138.47,246.11,
301160,5,164.38,735.46,
301160,1,155.34,140.15,
301160,5,91.87,397.47,
301160,6,92.06,511.62,
301160,4,541.11,1999.19,
301161,6,24.84,134.24,
301161,5,206.85,899.46,
301161,6,11.74,64.57,
301161,2,13.30,25.60,
301161,1,13.75,12.69,
301161,2,128.17,234.35,
301161,4,18.65,65.58,
301161,1,314.37,270.58,
301161,3,128.15,365.13,
301161,9,138.62,1217.89,
301161,1,17.84,16.52,
301162,3,192.19,375.85,
301162,4,392.70,1098.59,
301162,2,25.30,38.48,
301162,6,107.50,490.79,
301162,4,558.45,1694.63,
301162,3,89.18,219.42,
301162,4,294.53,881.49,
301164,5,86.88,343.81,
301164,6,61.67,275.44,
301164,5,203.57,844.08,
301164,3,24.77,62.95,
301164,3,16.70,38.43,
301164,3,506.43,1229.25,
301164,5,30.39,115.42,
301168,2,58.68,90.84,
301168,4,22.39,74.88,
301168,4,66.92,209.62,
301168,6,92.93,450.02,
301168,3,16.54,38.42,
301168,3,162.62,405.10,
301168,4,31.52,105.78,
301168,3,120.52,283.44,
301169,3,145.01,342.22,
301169,2,77.64,127.79,
301170,3,94.85,261.58,
301170,3,102.62,284.24,
301170,3,378.42,1076.43,
301170,5,13.43,61.67,
301170,3,13.13,36.97,
301170,6,183.57,989.16,
301171,4,447.30,1609.09,
301171,4,35.01,131.76,
301171,3,175.30,471.46,
301171,6,45.18,250.28,
301171,4,73.48,255.97,
301171,5,236.64,1111.59,
301171,5,138.86,598.32,
301172,4,59.17,200.65,
301172,6,21.96,118.76,
301172,5,101.66,424.56,
301172,4,78.42,274.09,
301173,5,25.37,89.68,
301173,5,12.66,46.75,
301173,2,19.06,32.10,
301173,3,31.88,81.28,
301173,4,120.12,394.51,
301173,5,202.34,831.00,
301173,5,22.01,80.82,
301173,3,16.29,39.67,
301174,3,560.49,1267.32,
301174,3,13.16,32.41,
301174,4,12.58,41.12,
301174,2,234.72,390.95,
301175,3,7.38,19.78,
301175,3,159.14,433.42,
301175,3,7.22,21.03,
301177,6,251.28,1343.79,
301177,3,121.30,306.77,
301177,1,155.50,135.00,
301177,4,65.33,233.48,
301177,5,253.44,1152.06,
301178,4,321.93,1140.98,
301178,3,135.96,358.32,
301178,6,19.76,103.84,
301178,4,17.73,64.71,
301178,4,296.42,1017.62,
301178,6,19.01,102.17,
301178,2,7.41,13.54,
301178,3,145.01,375.96,
301178,6,31.48,174.18,
301178,3,49.23,134.77,
301178,4,91.01,289.68,
301178,1,151.85,126.00,
301178,4,11.81,41.17,
301178,6,523.26,2768.43,
301179,6,140.58,731.36,
301179,6,17.03,85.69,
301179,5,288.23,1290.32,
301179,4,8.20,26.55,
301180,3,66.31,181.05,
301180,5,48.11,217.75,
301180,2,47.21,84.54,
301180,4,210.95,794.94,
301180,4,25.70,93.93,
301180,7,126.02,803.22,
301182,5,81.56,368.97,
301182,7,511.02,3064.36,
301182,7,306.81,1885.86,
301182,2,42.44,73.61,
301182,4,34.35,122.98,
301182,4,121.19,385.79,
301182,4,16.42,56.59,
301182,5,42.98,182.77,
301182,5,499.29,2113.22,
301182,2,24.00,40.48,
301182,3,225.50,546.73,
301183,4,489.60,1574.34,
301183,3,77.17,184.62,
301183,9,537.03,4000.74,
301183,5,139.79,573.07,
301183,4,286.34,899.65,
301183,4,34.82,110.27,
301183,3,153.06,356.43,
301184,4,544.68,2125.16,
301184,6,33.86,166.96,
301184,4,167.05,557.77,
301185,5,16.25,75.55,
301185,3,100.70,283.08,
301185,7,100.13,640.63,
301185,6,17.71,92.70,
301185,4,193.93,661.57,
301186,3,219.56,496.48,
301186,5,489.09,1617.98,
301186,5,216.28,708.15,
301186,9,142.82,858.74,
301188,3,65.39,156.34,
301188,4,451.50,1511.63,
301188,1,485.52,422.64,
301188,2,12.38,20.99,
301188,3,34.68,79.93,
301188,3,8.47,20.42,
301189,2,89.28,158.61,
301189,3,213.41,574.59,
301189,6,84.39,457.28,
301189,4,110.45,352.96,
301189,6,558.96,3117.22,
301189,4,480.42,1679.63,
301189,2,48.60,79.78,
301189,4,211.15,736.91,
301189,7,183.57,1138.32,
301189,4,11.50,41.17,
301191,3,145.92,375.13,
301191,5,187.62,814.93,
301191,6,17.10,83.61,
301191,3,197.83,464.38,
301191,3,182.69,457.79,
301191,6,479.40,2484.98,
301192,4,33.92,113.17,
301192,5,129.76,561.71,
301192,5,111.04,458.23,
301192,5,22.44,89.17,
301192,5,13.63,55.31,
301194,2,124.73,197.00,
301194,7,86.19,475.30,
301194,5,153.67,584.68,
301194,5,141.24,547.25,
301194,8,25.34,159.98,
301194,3,81.95,192.10,
301194,5,151.24,592.07,
301194,3,137.02,329.57,
301194,4,182.34,560.58,
301194,6,437.64,2162.37,
301194,4,103.87,322.76,
301196,4,90.05,326.37,
301196,3,293.58,800.44,
301196,5,470.73,2135.06,
301196,2,89.57,152.96,
301196,2,32.44,58.43,
301196,3,12.65,33.95,
301196,2,79.60,154.02,
301196,4,8.63,32.36,
301197,4,72.30,227.22,
301197,6,25.75,128.90,
301197,4,181.10,583.43,
301197,4,8.26,25.50,
301197,2,459.48,741.02,
301197,3,34.98,86.97,
301200,5,488.58,2072.40,
301200,3,166.59,378.65,
301200,3,328.23,816.42,
301200,2,8.78,15.02,
301204,5,133.72,628.89,
301204,5,165.83,795.52,
301204,5,198.85,909.33,
301204,3,94.94,267.04,
301209,4,416.64,1500.81,
301209,3,180.22,499.55,
301209,7,146.07,925.72,
301209,7,120.83,704.38,
301209,6,34.75,188.69,
301211,4,121.18,407.62,
301211,4,547.74,1759.07,
301211,2,19.22,28.87,
301211,3,141.77,353.12,
301214,2,7.26,12.03,
301214,3,35.31,91.79,
301214,4,158.99,553.58,
301214,3,120.12,299.89,
301214,4,12.04,44.15,
301214,5,35.74,154.76,
301214,7,160.97,958.85,
301214,2,168.78,307.33,
301215,8,76.22,510.71,
301215,6,164.62,891.54,
301215,5,183.74,764.57,
301215,2,61.85,111.64,
301215,4,63.38,226.78,
301218,5,133.72,516.84,
301218,5,552.33,2116.26,
301218,4,409.50,1433.86,
301218,3,84.31,207.18,
301218,3,437.64,1086.70,
301218,2,303.35,473.58,
301218,6,126.97,631.97,
301221,2,60.63,102.34,
301221,8,144.80,941.00,
301221,6,81.72,406.02,
301221,5,387.24,1538.50,
301223,2,156.56,268.08,
301223,3,78.03,210.00,
301223,4,236.40,803.78,
301224,5,242.16,1049.36,
301224,3,59.41,168.81,
301224,8,411.18,2959.57,
301224,4,286.65,965.19,
301228,2,82.19,120.43,
301228,6,17.53,79.00,
301228,5,94.27,373.39,
301228,2,411.18,634.57,
301228,3,30.13,71.24,
301228,3,170.02,402.71,
301228,3,230.16,541.87,
301231,6,13.54,66.68,
301231,4,546.72,1843.40,
301231,4,512.04,1576.72,
301231,3,191.84,494.97,
301231,2,392.70,634.64,
301233,4,18.76,68.23,
301233,4,13.73,50.12,
301233,3,29.93,70.89,
301233,4,61.49,205.78,
301233,4,216.28,792.32,
301233,4,32.31,112.84,
301233,3,162.94,420.45,
301237,3,16.97,45.85,
301237,8,155.34,1053.78,
301237,4,24.05,75.70,
301237,3,16.20,38.27,
301237,7,459.06,2631.81,
301237,6,33.03,156.84,
301239,3,495.72,1319.37,
301239,5,12.81,58.11,
301239,4,434.70,1605.43,
301239,5,43.70,190.12,
301239,2,143.18,261.43,
301239,5,104.35,474.32,
301239,5,48.38,214.70,
301239,5,22.39,101.16,
301240,3,96.58,260.46,
301240,2,223.04,379.29,
301240,4,35.11,119.49,
301240,3,24.48,64.19,
301240,4,34.91,129.28,
301240,3,522.24,1408.59,
301240,6,19.26,102.00,
301240,2,197.01,349.17,
301240,4,8.28,30.16,
301243,3,321.62,836.66,
301243,3,81.88,238.20,
301243,4,22.37,79.38,
301244,2,400.26,577.47,
301244,3,321.30,712.23,
301244,4,17.62,51.42,
301244,4,7.57,23.49,
301244,5,92.83,358.61,
301248,7,166.44,1050.41,
301248,2,13.06,22.12,
301248,6,17.08,85.25,
301248,6,516.12,2758.59,
301248,4,11.54,38.00,
301249,4,319.73,1117.22,
301249,5,140.98,648.57,
301251,3,217.68,494.11,
301251,2,34.75,62.83,
301251,4,430.50,1302.83,
301251,7,543.15,2891.21,
301251,4,82.03,249.08,
301251,5,121.31,504.29,
301252,6,87.07,383.55,
301252,3,173.89,422.96,
301252,3,103.58,247.67,
301252,3,217.44,509.11,
301252,3,158.69,381.90,
301253,4,423.78,1358.42,
301253,5,36.23,137.93,
301253,6,310.91,1527.25,
301254,4,220.56,775.99,
301254,3,11.79,30.15,
301254,5,55.82,256.47,
301254,3,190.08,473.95,
301254,5,64.11,278.23,
301255,7,23.59,149.95,
301255,3,7.62,20.88,
301255,4,426.72,1458.99,
301255,5,7.74,36.42,
301255,3,123.02,324.18,
301255,4,143.18,483.95,
301255,7,12.63,74.16,
301255,3,116.70,280.95,
301255,7,58.68,337.47,
301255,3,290.12,746.55,
301255,5,31.22,146.81,
301256,6,19.66,102.86,
301256,3,197.21,505.63,
301256,7,104.26,677.30,
301256,6,250.32,1218.97,
301256,4,557.43,1929.28,
301256,1,232.32,202.65,
301256,3,56.61,139.68,
301256,1,152.91,128.42,
301258,1,328.23,290.14,
301258,5,115.76,498.80,
301258,2,189.20,317.42,
301258,5,91.87,390.80,
301258,2,219.60,386.73,
301258,5,24.55,105.56,
301258,3,18.25,45.77,
301258,3,136.75,374.54,
301258,4,128.44,420.46,
301261,4,331.70,1189.78,
301261,3,11.78,33.13,
301261,3,471.75,1273.04,
301261,6,83.21,470.06,
301261,4,170.90,589.02,
301261,5,11.53,51.49,
301261,8,260.88,1882.28,
301262,5,224.07,1040.44,
301262,7,83.37,517.91,
301262,4,554.88,1994.43,
301262,3,222.48,591.76,
301262,4,57.83,215.30,
301262,7,18.36,119.80,
301262,4,11.63,43.35,
301262,5,12.39,55.66,
301262,5,226.32,1043.85,
301262,3,95.33,268.29,
301263,5,11.53,47.69,
301263,2,187.37,332.31,
301263,4,457.38,1552.19,
301263,5,8.65,36.68,
301263,5,25.97,109.93,
301263,2,8.06,14.08,
301264,4,18.65,64.61,
301264,5,19.46,88.63,
301264,5,229.68,993.24,
301264,1,162.03,142.95,
301269,3,22.56,56.60,
301269,3,221.04,548.09,
301269,4,138.20,432.41,
301269,7,475.83,2588.32,
301269,7,120.38,705.71,
301269,3,44.10,99.69,
301269,8,156.86,981.18,
301269,4,136.09,432.15,
301269,4,82.82,267.25,
301269,3,44.06,106.74,
301269,2,8.64,12.94,
301269,3,228.96,570.85,
301269,2,316.89,501.00,
301269,5,35.57,131.59,
301269,10,235.92,1851.08,
301270,2,445.62,880.67,
301270,4,97.82,354.44,
301270,4,171.07,585.22,
301270,3,88.22,233.13,
301270,3,112.81,297.90,
301270,2,417.90,741.35,
301272,4,30.99,106.67,
301272,3,138.60,372.38,
301272,2,209.31,375.99,
301272,6,7.74,41.08,
301272,3,22.58,59.75,
301272,4,120.24,467.07,
301272,5,74.03,330.43,
301272,3,71.28,183.08,
301272,3,30.49,80.21,
301272,5,22.80,95.76,
301272,4,393.12,1329.46,
301272,6,254.16,1365.41,
301272,3,12.45,31.34,
301272,3,34.49,84.67,
301272,2,122.84,209.95,
301273,4,225.09,760.76,
301273,2,165.22,283.98,
301273,7,55.27,328.35,
301274,1,41.67,32.52,
301274,3,8.38,17.55,
301274,3,399.00,837.38,
301274,3,25.20,61.61,
301276,6,89.09,437.94,
301276,5,515.10,2180.41,
301276,7,8.64,53.63,
301278,8,259.44,1793.17,
301278,5,223.44,1007.54,
301278,8,224.88,1505.95,
301278,4,224.89,802.64,
301278,5,25.68,121.85,
301279,6,225.60,1285.16,
301279,3,145.01,388.17,
301279,3,11.88,32.83,
301279,6,515.10,2879.61,
301279,5,550.29,2731.56,
301279,2,307.44,559.10,
301279,2,126.46,234.05,
301279,3,113.40,319.56,
301280,4,167.38,635.21,
301280,6,127.56,707.90,
301280,2,44.91,78.65,
301280,3,77.79,211.94,
301280,5,13.08,60.40,
301281,4,93.02,317.05,
301281,6,13.18,69.85,
301281,2,60.39,102.37,
301282,6,220.99,1019.64,
301282,2,13.35,20.46,
301282,3,163.33,388.49,
301282,5,176.00,686.94,
301282,5,61.31,256.18,
301282,6,88.22,428.27,
301283,5,79.60,350.03,
301283,5,220.58,1006.93,
301283,2,123.66,208.95,
301283,3,122.23,317.49,
301283,4,129.80,429.07,
301283,6,42.66,220.33,
301283,4,410.76,1363.20,
301283,6,34.12,172.56,
301283,3,110.68,268.89,
301283,4,43.97,147.94,
301285,8,300.51,1989.35,
301285,5,83.76,343.71,
301285,3,179.34,415.08,
301285,6,193.07,914.68,
301285,4,12.10,38.12,
301286,4,124.48,411.61,
301286,5,97.54,425.57,
301286,3,33.30,89.76,
301286,5,34.22,142.96,
301286,3,7.80,21.21,
301286,6,12.96,65.91,
301286,4,311.85,1069.96,
301286,1,539.07,496.59,
301286,4,124.14,426.80,
301286,4,472.77,1633.90,
301286,5,42.39,189.67,
301286,5,262.80,1212.65,
301286,5,44.24,192.88,
301286,3,404.88,1097.70,
301286,4,126.14,458.13,
301289,4,13.01,45.16,
301289,2,35.11,64.97,
301290,4,77.40,236.07,
301290,6,8.42,37.09,
301290,6,124.49,565.62,
301290,6,176.00,870.92,
301290,5,7.59,29.43,
301290,9,16.83,121.02,
301291,4,143.09,520.13,
301291,7,63.32,388.87,
301291,8,221.40,1527.79,
301291,9,25.32,192.96,
301291,2,8.12,14.53,
301291,4,239.76,865.79,
301291,2,195.16,329.14,
301291,4,172.13,566.92,
301293,6,75.52,336.31,
301293,6,34.25,156.72,
301293,4,437.22,1282.11,
301293,5,541.11,2079.44,
301293,7,29.77,158.89,
301293,3,188.85,457.30,
301293,4,91.20,266.03,
301295,3,303.98,779.39,
301295,5,36.14,147.73,
301295,4,263.04,849.20,
301295,2,8.71,13.66,
301295,5,492.66,2069.03,
301295,6,144.14,744.04,
301295,5,55.75,239.75,
301295,4,12.95,46.34,
301295,4,209.72,666.00,
301295,2,44.37,64.32,
301295,2,57.22,91.85,
301296,5,8.42,36.56,
301296,5,55.14,250.10,
301296,6,44.73,232.68,
301296,8,43.88,306.10,
301296,3,55.14,148.38,
301296,2,315.63,586.88,
301296,4,378.42,1345.53,
301298,4,18.47,57.02,
301298,5,140.84,549.02,
301298,5,106.67,425.04,
301300,4,127.68,415.12,
301300,7,512.55,2744.63,
301300,2,18.49,32.20,
301300,2,57.95,100.18,
301303,1,124.84,93.83,
301303,3,526.32,1314.28,
301303,3,7.31,19.43,
301309,3,61.73,150.00,
301309,1,112.69,84.75,
301309,5,335.79,1414.90,
301309,5,107.50,437.71,
301309,4,19.22,64.88,
301311,3,72.06,201.38,
301311,4,225.09,816.38,
301311,7,513.57,3580.81,
