invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
309223,1247,2025-08-18T06:43:30Z,,3893.22,,5,RAMADAN-BUNDLE,pending_hold
309225,1247,2025-08-06T06:58:13Z,,4778.14,,10,RAMADAN-BUNDLE,paid
309226,1249,2025-08-04T14:07:25Z,,1973.47,1973.47,6,,shipped
309230,1256,2025-08-12T07:05:43Z,,8005.95,8005.95,6,LUX-R6,paid
309231,1257,2025-08-05T10:31:42Z,,2948.75,2948.75,6,NONE,pending_hold
309232,1260,2025-08-19T08:08:56Z,,1712.29,,4,WINTER-FLYER,paid
309234,1262,2025-08-23T11:40:31Z,,761.49,,2,WINTER-FLYER,paid
309238,1265,2025-08-07T09:00:01Z,,2445.65,2445.65,2,,canceled
309239,1267,2025/08/18 09:47,,2204.19,2204.19,6,NONE,paid
309240,1269,2025-08-01T10:12:17Z,,5436.25,,12,WINTER-FLYER,pending_hold
309243,1272,2025-08-01T13:30:47Z,,1480.69,,7,,paid
309250,1281,2025-08-25T07:43:27Z,,5979.72,5979.72,5,RAMADAN-BUNDLE,paid
309251,1283,2025-08-22T11:39:11Z,,1483.72,1483.72,3,NONE,shipped
309258,1286,2025-08-19T08:50:22Z,,3270.39,,10,,pending_hold
309259,1289,2025-08-24T12:50:03Z,,3152.06,,8,RAMADAN-BUNDLE,paid
309263,1290,2025-08-06T10:43:28Z,,2559.08,,6,NONE,paid
309264,1296,2025-08-11T09:43:54Z,,2820.73,2820.73,7,WINTER-FLYER,shipped
309265,1296,2025-08-08T11:32:43Z,,2009.19,2009.19,6,NONE,paid
309268,1297,2025-08-16T11:51:01Z,,3572.91,,9,NONE,shipped
309270,1298,2025-08-27T09:47:39Z,,1921.36,1921.36,7,WINTER-FLYER,canceled
309271,1298,2025-08-03T06:59:03Z,,5800.98,,11,WINTER-FLYER,shipped
309272,1298,2025-08-17T06:27:27Z,,2939.29,,9,,pending_hold
309273,1299,2025-08-11T07:33:59Z,,6322.43,6322.43,10,NONE,paid
309274,1299,2025-08-08T11:34:42Z,,3215.62,,8,,canceled
309276,1303,2025-08-07T10:48:48Z,,2605.48,,4,LUX-R6,pending_hold
309284,1313,2025-08-18T10:41:43Z,,4202.85,,11,WINTER-FLYER,paid
309286,1314,2025-08-19T10:38:40Z,,1577.28,,3,WINTER-FLYER,paid
309301,1327,2025/08/20 09:51,,3427.17,,7,NONE,paid
309303,1331,2025-08-19T06:01:21Z,,2639.99,,7,RAMADAN-BUNDLE,shipped
309305,1334,2025-08-17T12:01:51Z,,3195.66,,6,RAMADAN-BUNDLE,pending_hold
309308,1335,2025-08-22T09:33:26Z,,835.77,,3,NONE,paid
309309,1335,2025-08-25T10:32:21Z,,7671.0,,15,NONE,paid
309313,1340,2025-08-14T06:06:06Z,,2422.14,2422.14,7,LUX-R6,shipped
309318,1345,2025-08-25T11:10:39Z,,857.2,857.20,6,WINTER-FLYER,paid
309319,1345,2025-08-02T09:35:02Z,,1814.48,1814.48,3,NONE,paid
309327,1359,2025-08-25T08:49:47Z,,5733.79,5733.79,7,NONE,pending_hold
309328,1360,2025-08-11T10:32:48Z,,1809.87,,5,LUX-R6,paid
309336,1368,2025-08-24T13:40:03Z,,5025.24,,9,NONE,shipped
309348,1386,2025-08-11T11:58:23Z,,6693.76,,7,LUX-R6,paid
309356,1394,2025-08-05T11:37:43Z,,10165.26,,13,RAMADAN-BUNDLE,paid
309357,1394,2025-08-26T13:44:52Z,,4552.94,4552.94,6,WINTER-FLYER,paid
309362,1401,2025-08-28T10:45:25Z,,3878.44,,5,NONE,shipped
309370,1414,2025-08-02T09:33:59Z,,2980.0,2980.00,6,RAMADAN-BUNDLE,canceled
309380,1427,2025-08-01T12:14:06Z,,3998.48,3998.48,2,,shipped
309381,1428,2025-08-10T08:10:16Z,,5609.82,5609.82,10,NONE,paid
309382,1428,2025-08-09T12:41:15Z,,2324.79,,6,NONE,paid
309383,1431,2025-08-01T06:23:36Z,,961.95,961.95,4,WINTER-FLYER,paid
309388,1440,2025-08-05T09:30:33Z,,3318.89,3318.89,6,WINTER-FLYER,paid
309389,1440,2025-08-05T09:45:32Z,,3687.24,3687.24,11,WINTER-FLYER,paid
309390,1441,2025-08-21T07:47:11Z,,4453.6,,5,RAMADAN-BUNDLE,paid
309392,1445,2025-08-02T10:06:22Z,,4653.06,,7,NONE,pending_hold
309393,1450,2025-08-12T13:56:45Z,,1470.23,1470.23,3,,shipped
309398,1452,2025-08-07T15:39:33Z,,4285.11,,5,RAMADAN-BUNDLE,paid
309399,1453,2025-08-19T08:15:03Z,,1289.14,1289.14,5,WINTER-FLYER,paid
309405,1463,2025/08/26 08:03,,2200.94,,6,WINTER-FLYER,pending_hold
309408,1467,2025-08-10T08:28:47Z,,2042.99,2042.99,5,WINTER-FLYER,paid
309412,1478,2025-08-17T09:00:28Z,,6699.88,6699.88,11,WINTER-FLYER,paid
309413,1478,2025-08-21T09:05:18Z,,2592.41,,6,NONE,paid
309414,1483,2025-08-16T11:06:22Z,,5597.39,,14,WINTER-FLYER,shipped
309416,1484,2025-08-28T08:39:37Z,,2764.58,2764.58,4,WINTER-FLYER,paid
309417,1485,2025/08/21 10:17,,2935.59,2935.59,7,NONE,paid
309420,1490,2025-08-11T11:16:29Z,,3284.3,3284.30,6,RAMADAN-BUNDLE,paid
309421,1491,2025/08/06 11:36,,3929.58,3929.58,8,LUX-R6,shipped
309422,1492,2025-08-08T06:10:13Z,,2069.5,,4,WINTER-FLYER,paid
309424,1497,2025-08-22T09:28:39Z,,2041.19,,6,WINTER-FLYER,paid
309425,1498,2025-08-27T09:04:08Z,,1393.11,,2,WINTER-FLYER,paid
309426,1501,2025-08-15T10:21:52Z,,1472.58,,4,,paid
309427,1502,2025-08-25T16:27:39Z,,4081.4,,8,RAMADAN-BUNDLE,canceled
309428,1502,2025-08-06T08:59:56Z,,1191.14,,8,RAMADAN-BUNDLE,paid
309433,1507,2025-08-25T17:14:09Z,,4008.8,,9,NONE,shipped
309434,1507,2025-08-24T14:31:50Z,,4379.03,4379.03,9,,canceled
309438,1509,2025/08/17 08:57,,5870.28,,10,NONE,shipped
309443,1516,2025-08-24T12:04:51Z,,3929.79,3929.79,5,LUX-R6,shipped
309444,1516,2025-08-12T11:28:49Z,,2898.07,,9,LUX-R6,paid
309445,1516,2025-08-13T08:41:03Z,,825.29,825.29,2,,pending_hold
309447,1516,2025-08-24T15:47:35Z,,4494.67,4494.67,6,NONE,paid
309449,1516,2025-08-09T16:33:43Z,,1524.37,,3,,canceled
309451,1521,2025-08-18T16:25:24Z,,2128.93,2128.93,3,NONE,shipped
309461,1535,2025-08-23T12:20:29Z,,3344.54,,7,WINTER-FLYER,pending_hold
309464,1538,2025-08-07T10:37:42Z,,2201.05,,5,NONE,shipped
309467,1538,2025-08-27T06:56:24Z,,3632.16,3632.16,4,NONE,paid
309471,1540,2025-08-11T06:10:59Z,,2144.69,,4,,pending_hold
309472,1540,2025-08-05T08:39:45Z,,4534.26,,9,,shipped
309475,1541,2025/08/14 08:22,,3129.58,3129.58,7,WINTER-FLYER,paid
309476,1541,2025-08-07T11:14:53Z,,2148.99,2148.99,7,NONE,paid
309477,1543,2025-08-19T10:03:07Z,,3640.55,3640.55,3,NONE,paid
309479,1545,2025-08-07T10:16:35Z,,5361.9,5361.90,13,LUX-R6,paid
309481,1551,2025-08-20T06:54:27Z,,4442.82,,9,NONE,shipped
309482,1552,2025-08-25T17:35:18Z,,4253.03,,7,NONE,pending_hold
309484,1553,2025-08-19T09:40:43Z,,3684.25,,7,NONE,paid
309488,1555,2025-08-15T13:16:21Z,,1895.71,1895.71,3,WINTER-FLYER,paid
309489,1555,2025-08-14T12:58:39Z,,3091.46,,7,NONE,paid
309493,1563,2025-08-05T11:20:00Z,,4722.5,4722.50,6,,pending_hold
309494,1564,2025-08-07T09:42:44Z,,222.46,,2,NONE,pending_hold
309500,1567,2025-08-02T06:39:02Z,,6085.78,6085.78,12,LUX-R6,paid
309504,1571,2025-08-04T06:16:00Z,,3766.08,,7,NONE,paid
309508,1577,2025-08-17T15:15:09Z,,3699.15,3699.15,8,LUX-R6,canceled
309515,1586,2025-08-24T07:23:24Z,,1071.14,,3,WINTER-FLYER,pending_hold
309517,1586,2025-08-06T11:37:19Z,,3291.39,3291.39,3,,paid
309522,1590,2025-08-14T13:43:22Z,,2573.52,,7,RAMADAN-BUNDLE,paid
309523,1590,2025-08-09T10:08:52Z,,1895.2,1895.20,6,NONE,paid
309524,1591,2025-08-14T13:42:14Z,,4609.35,4609.35,6,WINTER-FLYER,shipped
309526,1593,2025-08-01T06:45:01Z,,6110.67,,8,WINTER-FLYER,paid
309529,1595,2025-08-19T14:11:51Z,,5330.47,,10,WINTER-FLYER,canceled
309530,1595,2025-08-21T07:38:24Z,,3665.83,,4,,paid
309533,1598,2025-08-12T09:43:18Z,,1252.89,1252.89,7,RAMADAN-BUNDLE,paid
309536,1603,2025-08-23T10:09:47Z,,2705.71,,5,NONE,pending_hold
309539,1605,2025-08-25T11:45:04Z,,6920.6,,10,RAMADAN-BUNDLE,pending_hold
309543,1613,2025-08-09T08:54:18Z,,5102.52,,8,NONE,pending_hold
309544,1617,2025/08/15 14:21,,4961.96,4961.96,11,RAMADAN-BUNDLE,canceled
309551,1629,2025-08-12T06:23:36Z,,3876.65,,6,NONE,pending_hold
309554,1635,2025-08-10T06:22:13Z,,2974.48,,3,,paid
309556,1637,2025-08-21T06:39:27Z,,1908.03,,4,RAMADAN-BUNDLE,canceled
309561,1642,2025-08-04T06:19:11Z,,2093.92,2093.92,7,,pending_hold
309575,1663,2025-08-04T06:02:54Z,,4718.18,4718.18,9,LUX-R6,pending_hold
309579,1669,2025-08-20T08:22:05Z,,5681.56,,10,NONE,paid
309581,1671,2025-08-19T06:18:42Z,,4774.78,4774.78,5,WINTER-FLYER,shipped
309583,1672,2025-08-20T09:57:05Z,,928.11,,2,NONE,paid
309590,1682,2025-08-23T14:11:55Z,,3535.02,,8,RAMADAN-BUNDLE,paid
309594,1686,2025-08-17T06:35:36Z,,2457.76,,9,,pending_hold
309599,1697,2025-08-05T08:36:33Z,,2940.36,,4,,canceled
309600,1698,2025/08/12 10:44,,5679.56,5679.56,9,WINTER-FLYER,pending_hold
309601,1698,2025-08-08T07:20:42Z,,3527.28,,5,NONE,pending_hold
309608,1707,2025-08-22T09:20:08Z,,8714.24,,15,,shipped
309616,1714,2025-08-24T12:33:41Z,,1346.46,1346.46,3,,paid
309624,1720,2025-08-21T10:38:23Z,,8259.8,,8,LUX-R6,canceled
309627,1720,2025-08-18T14:33:06Z,,1179.6,,3,WINTER-FLYER,paid
309633,1730,2025-08-05T13:13:51Z,,3339.85,,6,WINTER-FLYER,shipped
309634,1732,2025-08-07T06:36:26Z,,4795.96,,5,NONE,paid
309637,1740,2025-08-03T11:04:02Z,,4997.5,,8,RAMADAN-BUNDLE,paid
309640,1746,2025-08-21T09:58:49Z,,3306.71,,6,,canceled
309642,1747,2025-08-01T12:23:16Z,,3939.21,,10,LUX-R6,paid
309647,1753,2025-08-17T07:53:08Z,,3280.84,,8,NONE,shipped
309657,1764,2025-08-10T10:09:44Z,,3491.9,3491.90,4,WINTER-FLYER,shipped
309658,1765,2025-08-24T11:32:34Z,,2023.26,2023.26,12,LUX-R6,pending_hold
309665,1768,2025-08-01T07:27:39Z,,958.7,,4,NONE,pending_hold
309669,1774,2025-08-27T06:16:25Z,,7108.28,7108.28,8,WINTER-FLYER,canceled
309671,1775,2025-08-23T08:52:37Z,,3013.14,,2,NONE,paid
309674,1780,2025-08-22T10:15:26Z,,2145.8,,9,LUX-R6,shipped
309682,1799,2025-08-01T14:55:21Z,,4423.71,,7,LUX-R6,paid
309687,1802,2025-08-13T12:04:16Z,,5306.09,,7,RAMADAN-BUNDLE,paid
309688,1804,2025-08-25T11:38:56Z,,2156.79,,5,,canceled
309692,1813,2025-08-11T07:12:19Z,,5130.03,,10,RAMADAN-BUNDLE,shipped
309697,1816,2025-08-06T10:58:59Z,,1754.2,,7,RAMADAN-BUNDLE,paid
309700,1817,2025-08-08T11:49:40Z,,2466.84,2466.84,5,WINTER-FLYER,pending_hold
309704,1819,2025-08-05T06:07:49Z,,2073.63,,7,WINTER-FLYER,paid
309706,1821,2025-08-25T06:20:23Z,,7013.1,7013.10,15,,paid
309710,1826,2025-08-04T10:48:20Z,,3194.46,3194.46,7,NONE,paid
309719,1842,2025-08-12T08:12:05Z,,1546.8,,4,NONE,paid
309721,1844,2025-08-27T08:31:45Z,,2568.64,,7,,canceled
309723,1846,2025-08-04T09:38:44Z,,5400.99,,11,NONE,canceled
309724,1848,2025/08/19 11:35,,2669.29,,2,NONE,paid
309731,1861,2025-08-14T13:03:42Z,,4317.53,4317.53,6,RAMADAN-BUNDLE,paid
309732,1861,2025-08-12T12:47:42Z,,3590.85,3590.85,7,NONE,paid
309737,1869,2025-08-11T06:10:57Z,,3359.19,,10,WINTER-FLYER,paid
309753,1893,2025-08-10T09:24:47Z,,4713.89,,10,WINTER-FLYER,paid
309755,1895,2025-08-01T13:59:01Z,,3651.48,,5,RAMADAN-BUNDLE,paid
309765,1908,2025-08-16T10:17:37Z,,4197.78,4197.78,13,LUX-R6,paid
309768,1913,2025-08-16T10:23:24Z,,890.45,890.45,4,NONE,paid
309771,1917,2025/08/01 08:16,,7418.83,7418.83,12,,canceled
309775,1922,2025-08-25T07:10:19Z,,3170.6,3170.60,9,NONE,paid
309781,1929,2025-08-04T11:05:35Z,,2969.03,,9,,pending_hold
309783,1930,2025-08-18T08:30:38Z,,1867.23,,5,RAMADAN-BUNDLE,pending_hold
309785,1932,2025-08-12T10:12:46Z,,4177.15,4177.15,3,LUX-R6,shipped
309795,1942,2025/08/06 15:36,,4790.28,4790.28,3,NONE,shipped
309800,1945,2025-08-23T07:50:31Z,,3967.81,3967.81,8,NONE,pending_hold
309802,1945,2025-08-28T11:09:21Z,,4880.25,4880.25,7,RAMADAN-BUNDLE,canceled
309804,1946,2025-08-08T08:21:51Z,,1752.0,1752.00,5,NONE,canceled
309808,1947,2025-08-12T12:43:24Z,,1325.9,,4,WINTER-FLYER,paid
309815,1958,2025-08-04T15:46:40Z,,4280.54,,15,NONE,paid
309817,1959,2025-08-24T08:53:59Z,,3287.65,3287.65,5,WINTER-FLYER,paid
309819,1960,2025-08-17T07:16:43Z,,2819.25,,5,WINTER-FLYER,paid
309820,1961,2025-08-14T11:14:30Z,,2814.12,2814.12,4,WINTER-FLYER,canceled
309823,1963,2025-08-02T09:45:58Z,,3367.4,3367.40,8,NONE,shipped
309827,1966,2025-08-21T15:43:26Z,,6979.58,6979.58,12,NONE,canceled
309828,1967,2025-08-16T06:02:56Z,,3256.09,,7,RAMADAN-BUNDLE,paid
309830,1969,2025-08-25T09:26:35Z,,5181.89,,10,RAMADAN-BUNDLE,paid
309835,1970,2025-08-27T08:21:51Z,,2763.36,,7,NONE,shipped
309836,1976,2025-08-24T10:15:55Z,,8967.28,,14,,pending_hold
309845,1989,2025-08-04T11:49:07Z,,3964.28,,11,LUX-R6,paid
309850,1993,2025-08-19T08:01:45Z,,4521.61,,6,WINTER-FLYER,shipped
309853,1998,2025-08-09T06:19:13Z,,3803.53,,6,NONE,paid
309867,2013,2025-08-01T10:49:22Z,,10079.08,,8,WINTER-FLYER,paid
309869,2017,2025-08-07T09:11:49Z,,1804.26,,5,LUX-R6,canceled
309870,2017,2025-08-16T09:10:55Z,,5412.2,,8,NONE,paid
309872,2018,2025-08-05T11:45:52Z,,1806.94,1806.94,5,NONE,canceled
309875,2024,2025-08-24T08:09:28Z,,3176.72,3176.72,5,LUX-R6,paid
309878,2031,2025-08-20T12:58:31Z,,5101.81,5101.81,6,NONE,shipped
309882,2042,2025-08-17T06:17:53Z,,1500.99,1500.99,2,RAMADAN-BUNDLE,shipped
309883,2042,2025-08-18T12:59:57Z,,4770.39,4770.39,11,,paid
309888,2046,2025-08-18T17:51:16Z,,3076.82,,8,NONE,paid
309890,2048,2025-08-28T15:49:26Z,,1289.63,1289.63,7,RAMADAN-BUNDLE,pending_hold
309893,2050,2025-08-23T13:41:10Z,,3924.8,,10,RAMADAN-BUNDLE,paid
309895,2050,2025-08-03T09:35:46Z,,1351.8,1351.80,3,NONE,paid
309897,2053,2025-08-25T06:50:36Z,,1846.24,1846.24,7,WINTER-FLYER,paid
309898,2054,2025-08-03T06:49:30Z,,5950.72,,8,NONE,pending_hold
309900,2055,2025-08-28T09:01:14Z,,3491.8,,8,WINTER-FLYER,pending_hold
309907,2068,2025-08-02T08:03:30Z,,5834.35,,12,NONE,canceled
309909,2068,2025-08-09T12:17:51Z,,2027.95,2027.95,4,LUX-R6,shipped
309914,2088,2025-08-04T12:37:02Z,,5305.98,5305.98,5,NONE,canceled
309916,2088,2025/08/18 15:05,,2149.04,,7,NONE,pending_hold
309921,2091,2025-08-22T10:56:19Z,,7264.28,,13,LUX-R6,pending_hold
309922,2091,2025-08-04T15:03:50Z,,1606.2,,4,NONE,paid
309925,2092,2025-08-01T13:21:46Z,,4197.33,,10,LUX-R6,pending_hold
309927,2094,2025-08-11T14:04:24Z,,7022.06,,8,LUX-R6,shipped
309931,2104,2025-08-11T09:35:04Z,,5384.37,5384.37,8,,canceled
309942,2121,2025-08-08T06:55:43Z,,4750.36,4750.36,9,,canceled
309945,2121,2025-08-18T10:49:48Z,,2440.47,2440.47,3,NONE,shipped
309948,2123,2025-08-11T09:02:57Z,,2987.51,,6,NONE,pending_hold
309952,2132,2025-08-04T06:32:33Z,,7996.0,,7,LUX-R6,canceled
309954,2135,2025-08-01T08:32:57Z,,2910.84,2910.84,9,,paid
309963,2149,2025-08-01T12:54:22Z,,4869.13,4869.13,6,LUX-R6,shipped
309965,2151,2025-08-16T08:05:07Z,,5913.65,5913.65,13,RAMADAN-BUNDLE,pending_hold
309966,2154,2025-08-09T14:43:04Z,,2515.85,2515.85,8,WINTER-FLYER,pending_hold
309967,2156,2025-08-24T08:46:46Z,,1398.75,1398.75,4,LUX-R6,paid
309972,2162,2025/08/03 08:18,,2614.56,,8,RAMADAN-BUNDLE,paid
309974,2165,2025-08-12T07:05:43Z,,8223.69,8223.69,9,NONE,pending_hold
309977,2168,2025-08-28T06:48:41Z,,5924.48,,11,,canceled
309981,2171,2025-08-04T13:55:30Z,,1245.47,,5,,canceled
309985,2180,2025-08-28T13:22:26Z,,4524.07,4524.07,8,LUX-R6,canceled
309991,2184,2025-08-01T09:05:21Z,,2058.87,,5,NONE,canceled
309994,2188,2025-08-18T11:45:02Z,,1252.07,,5,NONE,paid
309995,2189,2025-08-21T12:35:51Z,,2745.04,,5,RAMADAN-BUNDLE,shipped
310005,2198,2025-08-20T11:28:32Z,,4533.55,4533.55,6,WINTER-FLYER,pending_hold
310006,2199,2025/08/26 11:11,,1433.5,1433.50,5,NONE,shipped
310009,2200,2025-08-15T08:23:00Z,,2806.22,2806.22,7,NONE,canceled
310011,2202,2025-08-27T10:54:14Z,,2793.94,,9,,pending_hold
310020,2214,2025-08-03T12:02:05Z,,3632.42,,7,,canceled
310022,2215,2025-08-13T16:24:50Z,,1131.79,1131.79,7,,canceled
310027,2221,2025-08-06T06:00:46Z,,2496.97,,9,RAMADAN-BUNDLE,canceled
310028,2222,2025-08-19T10:50:48Z,,7459.71,7459.71,14,NONE,canceled
310032,2226,2025-08-15T08:52:17Z,,2908.39,,6,LUX-R6,pending_hold
310033,2226,2025-08-06T06:19:02Z,,6480.46,,10,RAMADAN-BUNDLE,paid
310034,2227,2025-08-21T08:16:25Z,,3228.64,3228.64,5,NONE,paid
310039,2236,2025-08-28T08:57:57Z,,1287.4,,3,NONE,pending_hold
310040,2239,2025-08-17T06:59:48Z,,1772.21,,5,NONE,paid
310042,2242,2025-08-16T06:29:18Z,,2578.67,2578.67,4,NONE,paid
310046,2250,2025/08/05 08:07,,6965.8,,14,NONE,canceled
310047,2251,2025-08-04T06:50:53Z,,6191.5,,9,LUX-R6,paid
310051,2256,2025-08-01T06:13:46Z,,2929.32,2929.32,4,WINTER-FLYER,paid
310053,2256,2025-08-17T09:45:20Z,,1606.63,1606.63,7,NONE,paid
310054,2259,2025-08-10T12:30:19Z,,5331.22,,8,RAMADAN-BUNDLE,paid
310061,2269,2025-08-28T08:52:40Z,,5078.13,5078.13,9,NONE,paid
310062,2269,2025-08-23T09:29:44Z,,4321.43,4321.43,4,LUX-R6,shipped
310064,2272,2025-08-28T11:57:14Z,,3728.01,3728.01,5,WINTER-FLYER,paid
310065,2272,2025-08-15T10:57:30Z,,1726.56,1726.56,4,NONE,paid
310069,2279,2025-08-05T11:16:37Z,,1883.26,,8,WINTER-FLYER,paid
310073,2284,2025-08-01T08:22:54Z,,4817.2,,11,LUX-R6,pending_hold
310077,2294,2025-08-25T11:15:29Z,,8624.23,,11,NONE,canceled
310078,2294,2025-08-11T10:29:48Z,,6562.24,,3,WINTER-FLYER,pending_hold
310079,2294,2025-08-02T07:21:45Z,,5176.6,5176.60,9,,paid
310081,2295,2025-08-11T06:12:16Z,,2795.9,,6,RAMADAN-BUNDLE,paid
310082,2299,2025-08-22T08:15:09Z,,1818.71,,6,RAMADAN-BUNDLE,pending_hold
310083,2300,2025-08-06T09:55:40Z,,7836.36,,9,NONE,paid
310085,2311,2025-08-06T11:41:50Z,,1583.05,1583.05,5,RAMADAN-BUNDLE,canceled
310092,2317,2025-08-23T12:36:43Z,,4847.25,4847.25,4,NONE,canceled
310093,2319,2025-08-03T06:29:06Z,,1703.42,1703.42,4,,paid
310095,2322,2025-08-02T15:31:36Z,,1676.03,,7,NONE,paid
310112,2344,2025-08-01T11:44:06Z,,2921.7,,5,NONE,paid
310122,2358,2025-08-15T06:27:07Z,,4970.06,,9,NONE,canceled
310127,2366,2025-08-19T15:33:54Z,,2977.87,2977.87,6,NONE,paid
310135,2373,2025/08/26 11:15,,4289.8,,6,,paid
310139,2378,2025-08-14T15:18:30Z,,1568.52,1568.52,5,NONE,shipped
310142,2382,2025-08-17T08:49:55Z,,3141.57,,9,,shipped
310151,2396,2025-08-06T11:21:10Z,,6029.06,6029.06,8,NONE,paid
310154,2401,2025-08-15T07:20:56Z,,5501.62,,10,NONE,paid
310157,2404,2025/08/23 10:45,,5646.85,,12,RAMADAN-BUNDLE,paid
310159,2405,2025-08-03T12:10:37Z,,3208.95,3208.95,11,LUX-R6,canceled
310160,2408,2025-08-25T08:08:21Z,,1481.87,1481.87,4,LUX-R6,paid
310161,2409,2025-08-16T11:22:36Z,,1163.34,,3,NONE,pending_hold
310162,2410,2025-08-25T12:46:58Z,,3082.46,3082.46,4,NONE,paid
310164,2411,2025-08-09T11:26:30Z,,1125.1,,6,NONE,canceled
310165,2411,2025-08-07T10:58:32Z,,3199.79,3199.79,6,WINTER-FLYER,paid
310180,2426,2025-08-03T11:16:30Z,,1980.95,,8,WINTER-FLYER,canceled
310183,2429,2025-08-02T12:06:30Z,,3629.74,3629.74,7,,shipped
310190,2435,2025-08-08T13:41:10Z,,2241.48,2241.48,5,NONE,paid
310193,2437,2025-08-20T07:18:46Z,,620.57,,5,NONE,shipped
310198,2441,2025-08-22T12:07:30Z,,1380.16,,4,,paid
310201,2447,2025-08-04T11:50:43Z,,3139.93,,7,RAMADAN-BUNDLE,paid
310204,2447,2025-08-23T16:02:15Z,,225.31,,4,,paid
310206,2452,2025-08-01T10:46:13Z,,5009.46,,5,LUX-R6,pending_hold
310209,2460,2025-08-22T07:21:03Z,,2103.49,,6,NONE,shipped
310211,2464,2025-08-27T10:54:53Z,,2294.38,,4,,pending_hold
310212,2464,2025-08-03T08:12:03Z,,2091.89,,6,WINTER-FLYER,canceled
310213,2466,2025-08-09T09:17:39Z,,3935.87,3935.87,9,NONE,canceled
310217,2474,2025-08-11T06:08:17Z,,4503.56,,9,WINTER-FLYER,paid
310220,2479,2025-08-13T08:12:59Z,,6697.91,6697.91,6,NONE,paid
310222,2482,2025-08-25T06:39:56Z,,5300.24,,8,LUX-R6,canceled
310223,2482,2025/08/24 12:51,,5473.7,5473.70,15,NONE,paid
310227,2489,2025-08-18T08:56:54Z,,1550.41,1550.41,6,WINTER-FLYER,canceled
310228,2490,2025-08-15T09:57:15Z,,4320.63,,8,WINTER-FLYER,paid
310233,2494,2025-08-17T07:43:47Z,,1997.08,1997.08,4,WINTER-FLYER,pending_hold
310234,2496,2025-08-02T11:31:09Z,,1085.15,,7,WINTER-FLYER,paid
310245,2505,2025-08-20T06:52:20Z,,4746.94,,14,NONE,paid
310257,2530,2025-08-25T11:37:23Z,,2020.85,,8,RAMADAN-BUNDLE,shipped
310258,2531,2025-08-09T16:39:46Z,,6167.56,6167.56,12,RAMADAN-BUNDLE,pending_hold
310266,2540,2025-08-20T13:22:07Z,,3558.57,3558.57,10,RAMADAN-BUNDLE,canceled
310268,2540,2025-08-28T19:27:13Z,,3065.39,,5,RAMADAN-BUNDLE,paid
310272,2546,2025-08-09T17:35:10Z,,3192.16,3192.16,5,,pending_hold
310277,2551,2025-08-03T12:38:30Z,,5449.87,,8,RAMADAN-BUNDLE,paid
310278,2551,2025-08-24T12:04:27Z,,3891.36,3891.36,10,NONE,canceled
310279,2556,2025-08-22T11:15:29Z,,5732.27,5732.27,5,NONE,pending_hold
310282,2559,2025/08/05 13:05,,4142.74,4142.74,5,RAMADAN-BUNDLE,paid
310283,2564,2025-08-14T13:52:11Z,,3527.57,3527.57,8,LUX-R6,canceled
310285,2565,2025-08-13T17:08:29Z,,661.11,661.11,4,WINTER-FLYER,shipped
310286,2565,2025-08-21T06:48:21Z,,1656.17,1656.17,3,NONE,paid
310290,2567,2025-08-12T08:44:45Z,,3751.87,,9,LUX-R6,paid
310292,2568,2025-08-20T06:47:43Z,,2618.58,2618.58,8,NONE,canceled
310293,2571,2025-08-04T08:47:31Z,,2824.13,,6,,paid
310294,2573,2025-08-28T08:50:55Z,,1675.18,,6,,pending_hold
310305,2585,2025-08-22T09:12:51Z,,2658.69,,7,RAMADAN-BUNDLE,paid
310309,2589,2025-08-02T11:05:02Z,,5108.5,5108.50,11,NONE,paid
310314,2593,2025-08-17T11:10:25Z,,3132.61,3132.61,4,NONE,shipped
310321,2599,2025-08-07T12:43:59Z,,3860.73,3860.73,3,LUX-R6,paid
310323,2603,2025-08-07T13:23:35Z,,2919.7,2919.70,7,,shipped
310327,2610,2025-08-19T10:21:48Z,,7592.86,7592.86,11,NONE,shipped
310330,2614,2025-08-26T12:16:15Z,,3096.33,3096.33,7,NONE,pending_hold
310332,2615,2025-08-07T06:38:44Z,,8439.34,,11,NONE,shipped
310333,2615,2025-08-15T13:48:47Z,,3322.11,,6,NONE,pending_hold
310337,2619,2025-08-08T10:08:03Z,,8229.84,8229.84,11,NONE,pending_hold
310339,2620,2025-08-02T10:03:28Z,,948.14,948.14,6,RAMADAN-BUNDLE,pending_hold
310346,2632,2025-08-09T10:13:19Z,,3299.56,3299.56,4,RAMADAN-BUNDLE,paid
310351,2637,2025-08-02T11:30:57Z,,2899.35,2899.35,3,NONE,pending_hold
310355,2645,2025-08-03T12:34:42Z,,8316.83,8316.83,13,LUX-R6,canceled
310356,2648,2025-08-06T06:30:10Z,,2709.76,2709.76,7,RAMADAN-BUNDLE,paid
310358,2650,2025-08-06T12:26:41Z,,2981.87,,6,NONE,paid
310365,2656,2025-08-26T10:11:00Z,,2212.43,2212.43,8,NONE,canceled
310372,2669,2025-08-26T12:11:29Z,,2920.1,,14,NONE,shipped
310373,2672,2025-08-24T11:05:04Z,,7697.31,,11,LUX-R6,paid
310375,2675,2025-08-07T11:59:32Z,,2265.64,,5,NONE,canceled
310380,2679,2025-08-11T11:21:56Z,,1535.27,1535.27,6,RAMADAN-BUNDLE,pending_hold
