alias_id,account_name,branch_id,supplier_code
A52090,EL union phar msmouha,701,15
A52091,El-Union Pharm Smouha011,711,19
A52092,EL Union PPharm Smouha 6th Zone,713,15
A52093,el UNION PHARM SMOUHA Mall375,719,28
A52094,PH Union Pharm mouha Station St.,741,19
A52095,union pharm smouha 6th Zone,752,16
A52096,EL Union Pharm Smouha-A,756,15
A52097,PY/Union Pharm Smouha 6th Zone,756,15
A52098,El Hokama (2),727,13
A52099,EL HOKAMA-A901,727,13
A52100,Ph/el hokama,741,20
A52101,Ph/El Hokama 04,741,20
A52102,PY/El Hokama Branch 2,762,25
A52103,El-el hokama 04,768,15
A52104,el BLUE WAVE SMOOUHA,724,22
A52105,EL Blue Wave Smouha,724,22
A52106,E Blue Wave Smouha,740,20
A52107,Blue Wave Smouha 011,757,11
A52108,BLUE WAVE SMOUHA Branch 1,762,26
A52109,BLUE WAVE SMOUHA (2),762,26
A52110,Blue Wave Smouha (2),769,22
A52111,Bule Wave Smouha br.2,769,22
A52112,El-El Hokama Maadi-A,716,19
A52113,PY/El Hokama Maadi ((2),716,19
A52114,PH EL HOKAMA MAADI-A153,726,15
A52115,El-EL HOKAMA MAADI Branch 1401,729,21
A52116,Ph/El Hokama Maadi 04,739,19
A52117,EL EL HOKAMA MAADI Branch 1,743,21
A52118,El Hokama Maadi 011,743,21
A52119,El Hokamma Maadi Branch 2432,746,14
A52120,El Hokama Maadi 04390,746,14
A52121,PY/el hokamam aadi 04,749,18
A52122,El Hokama Maadi 011888,767,17
A52123,El Hokama Maadi-A,767,17
A52124,PY/el hokama22,730,17
A52125,El Hokama 011,738,18
A52126,el hokama 011,738,18
A52127,PhE/L HOKAMA-A,746,15
A52128,Ph/El Hokama Branch 1,747,20
A52129,Ph/EL HOKAMA br.2,747,20
A52130,EL El Hokama Branch 1,749,19
A52131,El Hokama,749,19
A52132,El Hokama Mall,770,17
A52133,Ph/ElH okama Station St.,776,15
A52134,EL ebn sina smouha-A,718,20
A52135,EBN SINA SMOUHA Station St.,722,20
A52136,el EBN SINA SMOHUA Branch 2667,722,20
A52137,ebn sina smouha Main Road,725,23
A52138,Ebn Sina Smouha (2),725,23
A52139,PY/ebn sina smouha Mall,763,19
A52140,el EBN SINA SMOUHA (2),763,19
A52141,EBN SINA SMOUHA Main Road,765,20
A52142,el ebn sina smouha Brnach 1,765,20
A52143,PY/alpha pharma smouhaa Mall,724,23
A52144,PH Alpha Pharma Smouh Branch 1567,741,21
A52145,El-Alpha Pharma Smouha,741,21
A52146,EL ALPHA PHARAM SMOUHA64,768,16
A52147,El-alpha pharma smouha (2),773,15
A52148,el Alpha Pharma Smouha (2),773,15
A52149,Ph/ALPHA PHARMA SMOUHA,776,16
A52150,El-Alpha Pharma Smouha-A197,776,16
A52151,Life Line Smouha br.2,714,15
A52152,el Life Line Smouuha,714,15
A52153,El-life line smouha829,729,22
A52154,PY/life line smouha 011407,729,22
A52155,EL Life Line Smouha,731,19
A52156,life line smouha 011,763,20
A52157,PY/life line smohua,763,20
A52158,PH Life Line Smouha Main Road615,771,19
A52159,EL Elite Agami Main Road,700,20
A52160,ELITE AGAMI,700,20
A52161,PH ELITEAGAMI 011,702,20
A52162,EL Elite Agami 6th Zone,706,20
A52163,ELITE AGAMI 6th Zone408,716,20
A52164,El-elite agami-A,716,20
A52165,ELITE AGAMI,717,16
A52166,el elite agami Branch 2,720,22
A52167,elite aagami,737,19
A52168,elite agami 6th Zone,757,12
A52169,PY/elite agami (2),757,12
A52170,PY/misr smouha Station St.518,733,26
A52171,PH misr smouha Branch 2,734,14
A52172,EL misr smouha Branch 2,741,22
A52173,Ph/Misr Smouha Branch 1,761,20
A52174,EL Misr Smouha br.2,761,20
A52175,El-MISR SMOUHA,771,20
A52176,EL Misr Smouha Branch 2,771,20
A52177,EL El Hokama Shubra (2),708,24
A52178,E Hokama Shubra Branch 1,708,24
A52179,El Hokama Shubra Branch 2,717,17
A52180,EL HOKAMA SHUBRA Mall,719,29
A52181,PH el hokama shubra,719,29
A52182,El Hokama Shubra Station St.,744,11
A52183,el hokamma shubra,749,20
A52184,EL El Hkoama Shubra Branch 1,759,14
A52185,PH el hokama shubra,759,14
A52186,El-eel hokama shubra,769,23
A52187,PH Health Gate Smouha Mall,709,21
A52188,EL Health Gate Smouha,711,20
A52189,Healthh Gate Smouha br.2,711,20
A52190,El-HEALTH GATE SMOUHA 6th Znoe,712,12
A52191,El-health gate smouha Station St.,720,23
A52192,PH Health Gate Smouha 6th Zone350,720,23
A52193,El-health gate smouha Station St.,734,15
A52194,el health gate smouha-A,734,15
A52195,PH Health Gate Smouha 6th Zone,739,20
A52196,Health Gate Smouha 011,739,20
A52197,PY/Health Gate Smouha br.2,751,23
A52198,PY/HEALT HGATE SMOUHA,751,23
A52199,el Health Gate Smouha,772,12
A52200,Ph/HEALTH GATE SMOUHA 011,772,12
A52201,El-Nile Care Sttaion St.,703,14
A52202,PH nile care (2),721,24
A52203,Nilee Care Branch 2,724,24
A52204,PY/Nile Care Branch 1,726,16
A52205,PH Nile Care Station St.,733,27
A52206,Ph/NILE CARE Station St.,751,24
A52207,nile care Main Road,751,24
A52208,Ph/nile care Station St.,752,17
A52209,EL Nile Car eStation St.,752,17
A52210,El-Metro br.2,701,16
A52211,EL METRO 011,701,16
A52212,PY/METRO Main Road,726,17
A52213,Ph/METRO 6th Zone,726,17
A52214,Metro,750,21
A52215,Ph/metro,750,21
A52216,METRO011,752,18
A52217,Metro 011221,752,18
A52218,PH SILVER CARE ZAYED Main Road172,707,17
A52219,el Silver Care Zayed 011963,727,14
A52220,EL Silver Care Zayed522,727,14
A52221,PH silver care zayed-A,729,23
A52222,EL Silver Carre Zayed 011,729,23
A52223,PH silver care zayed Branch 2,766,20
A52224,Ph/SILVER CARE ZAYED (2)478,766,20
A52225,Ph/SILVER CARE ZAYED Mall,768,17
A52226,Ph/Life Line Smouha 011,702,21
A52227,el Life Line Smouhaa Branch 2,707,18
A52228,El-Life Line Smouha,708,25
A52229,Life Line Smouha Branch 1,732,15
A52230,El-life line smouha,732,15
A52231,Life Line Smouha,752,19
A52232,el LIFE LINE SMOUHA,753,27
A52233,Life Line Smouha Station St.,753,27
A52234,EL LIFE LINE SMOUHA,764,21
A52235,Ph/Life Line Smouha (2)879,764,21
A52236,PH dr medhat 6th Zone23,702,22
A52237,Dr Medhat Station St.,702,22
A52238,EL Dr Medhat,707,19
A52239,Dr Medhat Mall,707,19
A52240,PH Dr Medhat-A,734,16
A52241,PHD r Medhat-A,743,22
A52242,PH dr medhat 6th Zone,761,21
A52243,EL dr medhat Branch 2,766,21
A52244,Dr Medhat-A,768,18
A52245,PY/dr medhatt-A,768,18
A52246,el Dr Medhat-A,773,16
A52247,Dr Medhat-A,773,16
A52248,Ph/Health Gate 04,705,20
A52249,El-HEALTH GTE,706,21
A52250,Ph/health gate (2)230,713,16
A52251,PH Health Gate,733,28
A52252,EL health gate,753,28
A52253,El-Health Gate Mall,763,21
A52254,El Faraby Rehab View-A,706,22
A52255,El Faraby Reehab View 04376,706,22
A52256,PY/El Faraby Rehab View 04,716,21
A52257,Ph/El Faraby Rehab View 04961,716,21
A52258,El Faraby Rehab View Branch 1,722,21
A52259,PH EL FARABY REHAB VIEW br.2,741,23
A52260,El-El Faraby Rehab View 6th Zone,746,16
A52261,PY/El Faraby Rehab View Branch 1,758,21
A52262,PY/El Faraby Rehab View,760,18
A52263,El Faraby Rehab View Main Road,772,13
A52264,EL FARABY REHAB VIEW90,772,13
A52265,EL El Hokama Smouha,702,23
A52266,EL EL HOKAMA SMOUHA422,702,23
A52267,El Hokama Smouha,712,13
A52268,EL HOKAMA SMOUHA Branch 1,712,13
A52269,PY/El Hokama Smouha,730,18
A52270,EL El Hokama Smouha Branch 1,730,18
A52271,El Hokama Smouha Branch 2,770,18
A52272,El Hokama Smoua Branch 2,770,18
A52273,Ph/Health Gate Main Road,714,16
A52274,Ph/Health Gate br.2,714,16
A52275,Health Gate,728,18
A52276,HEALH GATE,740,21
A52277,Ph/Health Gate br.2,740,21
A52278,EL HEALTH GATE Main Road,747,21
A52279,Health Gate 6th Zone,764,22
A52280,el Health Gate Main Road,764,22
A52281,Ph/health gate Main Road,771,21
A52282,PH Health Gate-A,771,21
A52283,PY/health gate Mall,773,17
A52284,PH HEALTH GATE 6th Zone,773,17
A52285,Better Life Station St.,706,23
A52286,EL Better Life Branch 2,718,21
A52287,EL Better Life405,718,21
A52288,elBetter Life689,724,25
A52289,Ph/betterr life Branch 2,730,19
A52290,el BETTER LIFE br.2,749,21
A52291,el better life,763,22
A52292,BETTER LIFE Mall,769,24
A52293,El-Misr Main Road,729,24
A52294,el MISR (2)583,729,24
A52295,Misr (2),730,20
A52296,P/hMISR,730,20
A52297,el MISR 04,738,19
A52298,Ph/Misr 011,756,16
A52299,Misr (2),765,21
A52300,Misr249,765,21
A52301,Ph/misr 04,766,22
A52302,CITY CARE Branch 1,707,20
A52303,Ph/City Care-A,709,22
A52304,EL CITY CARE Maall,709,22
A52305,City Care Branch 1,710,15
A52306,PY/CITY CARE-A,710,15
A52307,Ph/City Care (2),715,17
A52308,PY/City Care 6th Zone,737,20
A52309,PY/CITY CARE-A,771,22
A52310,Ph/ctiy care (2),771,22
A52311,PH City Care-A,774,22
A52312,E City Care Mall,774,22
A52313,El-METRO (2),710,16
A52314,PY/Metro 04,710,16
A52315,El-ETRO br.2277,713,17
A52316,Metro Branch 2,715,18
A52317,PH METRO Mall,715,18
A52318,Ph/metro Branch 2,723,17
A52319,MERO478,728,19
A52320,Ph/metro 04,728,19
A52321,ELMETRO 04,730,21
A52322,Ph/METRO Branch 1521,730,21
A52323,Metro Station St.,745,23
A52324,El-Metro 011,745,23
A52325,El-metro br.2,751,25
A52326,Nile Carre (2),702,24
A52327,EL NILE CARE 011,714,17
A52328,nile care 6th Zone,714,17
A52329,El-Nile Care258,717,18
A52330,Ph/nile care Station St.,717,18
A52331,Nile Care 04,723,18
A52332,El-Nile Care 6th Zone,761,22
A52333,Care 24 Seven Marg 011,705,21
A52334,el CARE 24 SEVEN MARG955,705,21
A52335,PH care 24 seven marg-A,718,22
A52336,Care 24 Seven Marg 6th Zone,732,16
A52337,Care 24 Seven Marg Branch 1,732,16
A52338,el Care 24 Seven Mag Branch 1,756,17
A52339,PH care 24 seven marg,756,17
A52340,EL Care 24 Seven Marg Banch 2,761,23
A52341,Ph/Care 24 Seven Marg br.2,761,23
A52342,ble wave smouha Main Road,704,19
A52343,BLUE WAVE SMOUHA 011,704,19
A52344,BLU EWAVE SMOUHA 04,718,23
A52345,Blue Wave Smouha (2),718,23
A52346,El-blue wave smouha Branch 1828,723,19
A52347,blue waves mouha,725,24
A52348,el Blue Wave Smouha br.2,725,24
A52349,EL Blue Wave Smouha 011743,749,22
A52350,BLUE WAVE SMOUHA-A,749,22
A52351,Ph/Blue Wave Smouha 04,760,19
A52352,BLUE WAVE SMOUHA,761,24
A52353,ElB-LUE WAVE SMOUHA849,761,24
A52354,Ph/Family Montaza,719,30
A52355,EL family montaza Main Road,734,17
A52356,PH family montaza Mall,734,17
A52357,el Family Montaza br.2935,741,24
A52358,Ph/family omntaza,750,22
A52359,Family Montaza br.2,751,26
A52360,PY/family montaz a011,753,29
A52361,Ph/FAMILY MONTAZA Main Road565,753,29
A52362,FAMILY MONTAZA Main Road,758,22
A52363,family montaza 6th Zone,773,18
A52364,PHARMA PLUS OCT CITY Main Road,710,17
A52365,EL Pharma Plus Oct City,710,17
A52366,E LPharma Plus Oct City 04,733,29
A52367,Ph/Pharma Plus Oct City Station St.,741,25
A52368,el Pharma Plus Oct City 011781,742,24
A52369,El-Pharma Plus Oct City 04,742,24
A52370,Pharma Plus Oct City Branch 1,775,22
A52371,El Fraby Faisal (2),718,24
A52372,EL El Faraby Faisal,745,24
A52373,PH lE Faraby Faisal Station St.,745,24
A52374,Ph/El Faraby Faisal Mall107,777,31
A52375,Dr Medhat Mall,708,26
A52376,EL dr medhat,711,21
A52377,El-DR MEEDHAT,711,21
A52378,EL DR MEDHAT862,716,22
A52379,dr medhat,758,23
A52380,Ph/ddr medhat 6th Zone,758,23
A52381,el DR MEDHAT 6th Zone,765,22
A52382,El-Dr Medhat br.2253,765,22
A52383,el Dr Medhat br.2,770,19
A52384,PY/dr medhat-A,770,19
A52385,PY/Dr Medhat (2),772,14
A52386,El Hokama Obour (2),703,15
A52387,el hokama obour Branch 1,703,15
A52388,el EL HOKAMA OBOUR,704,20
A52389,PY/EEl Hokama Obour (2),704,20
A52390,El Hokama Obour Main Road,707,21
A52391,PY/EL HOKAMA OBOUR Main Road,746,17
A52392,el El Hokama Obour Mall,751,27
A52393,El-El Hokama Obour-A,752,20
A52394,el EL HOKAMA OBOUR br.2,766,23
A52395,el El Hokama Obour Main Road,770,20
A52396,Ph/mira marg Station St.,701,17
A52397,mira marg-A,701,17
A52398,Mira Marrg (2)736,720,24
A52399,MIRA MARG Branch 2,720,24
A52400,MIRA MARG,734,18
A52401,Mira Marg Branch 1,734,18
A52402,MIRA MARG Branch 2,745,25
A52403,mira marg,747,22
A52404,mira marg 011,747,22
A52405,Mira Marg 6th Zone,749,23
A52406,Ph/MIRA ARG (2),749,23
A52407,Ph/mira marg Branch 2,755,16
A52408,Mira Marg Main Road,758,24
A52409,NILE CARE DOKKI208,701,18
A52410,el iNle Care Dokki Station St.,701,18
A52411,El-Nile Care Dokki Branch 2,706,24
A52412,El-Nile Care Dokki 011,706,24
A52413,Ph/NILE CARE DOKKI-A125,709,23
A52414,el Nile Care Dokki Branch 1,709,23
A52415,nile care dokki,714,18
A52416,nile care dokki,714,18
A52417,Ph/NILE CARE DOKKI,726,18
A52418,Ph/Nile Care Dokki 6th Zone,726,18
A52419,PY/Nile Care Dokki Station St.,730,22
A52420,NILE CARE DOKKI Mall,765,23
A52421,Nile Care Dokki,771,23
A52422,el NILE CARE DOKKI Main Road,771,23
A52423,SALAMTEK HELWAN 011,706,25
A52424,EL Salamtek Helwan,706,25
A52425,EL salamtek helwan (2),723,20
A52426,PH SALAMTEK HELWAN Station St.,723,20
A52427,PY/Salamtek Helwan,729,25
A52428,Ph/Salamtek Helwan Branch 1,738,20
A52429,Salamtek Helwan Main RRoad,738,20
A52430,El-Salamtek Helwan,756,18
A52431,Ph/Blue Wave Oct City Station St.,719,31
A52432,PH blue wave oct city Mall791,719,31
A52433,Ph/BLUE WAVE OCT CITY 6th Zone,730,23
A52434,el blue wave oct city,730,23
A52435,blue wave oct city br.2,741,26
A52436,el El Hokama Main Road,702,25
A52437,EL HOKAMA,702,25
A52438,El Hokama Branch 2,706,26
A52439,El-el hokama Main Road,711,22
A52440,EL El Hokama br.2,751,28
A52441,PH el hokama Station St.,754,15
A52442,EL HOKAMA,759,15
A52443,PH El Hokama 6th Zone,763,23
A52444,EL HOKAMA br.2,776,17
A52445,el EL HOKAMA br.2778,776,17
A52446,El Baraka Imbaba Branch 1,715,19
A52447,EL EL BARAKA IMBABA-A,747,23
A52448,el baraka imbaba (2)110,758,25
A52449,EL EL BARAAKA IMBABA (2),758,25
A52450,Merto,705,22
A52451,El-METRO Branch 2,710,18
A52452,Metro-A,732,17
A52453,EL Metro Mall,738,21
A52454,elmetro,738,21
A52455,el METOR 04,745,26
A52456,PY/Metro Branch 1,758,26
A52457,METRO 6th Zone,758,26
A52458,Metro Branch 1,776,18
A52459,METRO Station St.,776,18
A52460,el SUNRISE BANHA Station St.,703,16
A52461,sunrise banha Branch 1,709,24
A52462,PH sunrise banha 04,728,20
A52463,SUNRISE BANHA-A,728,20
A52464,Sunrise Banha,761,25
A52465,Sunrise Banha 011,761,25
A52466,el SUNRISEBANHA-A,763,24
A52467,el Metro Zayed Main Road946,703,17
A52468,Ph/METRO ZAYED 6th Zone,716,23
A52469,metro zaayed-A23,716,23
A52470,Metro Zayed Mall,718,25
A52471,Metro Zayed Mall,718,25
A52472,Ph/Metro Zayed 04,719,32
A52473,METRO ZZAYED,751,29
A52474,el metro montaza,716,24
A52475,Metro Montaza br.2,716,24
A52476,EL Metro Montaza br.2,725,25
A52477,PY/METRO MONTAZA Station St.,728,21
A52478,PH Metro Montaza Station St.,746,18
A52479,METRO MONTAZA,746,18
A52480,El-Metro Montaza Branch 1,771,24
A52481,Mira 011,727,15
A52482,EL mira Main Road,727,15
A52483,El-MIRA Main Rooad,749,24
A52484,Mira Station St.,767,18
A52485,Mira br.2,767,18
A52486,el MIRA Branch 2384,776,19
A52487,PY/Care 24 Seven 04,700,21
A52488,EL Care 24 Seven,700,21
A52489,Ph/Care 24 SSeven,728,22
A52490,Care 24 Seven,742,25
A52491,Ph/CARE 24 SEVEN,742,25
A52492,E-lCare 24 Seven 04,748,23
A52493,PYStar Care Dokki,708,27
A52494,PY/Star Care Dokki 6th Zone,717,19
A52495,PH Star Care Dokkki-A,749,25
A52496,el Star Care Dokki 04,749,25
A52497,el Star Care Dokki996,752,21
A52498,star care dokki,753,30
A52499,Ph/Star Care Dokki-A,754,16
A52500,el star care dokki Brnach 2,754,16
A52501,el Star Care Dokki 011,763,25
A52502,PH star care odkki Main Road,763,25
A52503,el haelth gate shubra br.2,704,21
A52504,el Health Gate Shubra br.2712,704,21
A52505,El-Health GateS hubra (2),710,19
A52506,HEALTH GATE SHUBRA (2),725,26
A52507,Health Gate Shubra Branch 1,726,19
A52508,PY/Ebn Sina Marg Main Road,708,28
A52509,ebn sina marg-A,716,25
A52510,EBBN SINA MARG,718,26
A52511,PY/ebn sina marg Branch 1,724,26
A52512,el Ebn Siina Marg,724,26
A52513,Ebn Sina Marg (2),741,27
A52514,Ph/EBN SINA MARG Branch 2187,741,27
A52515,el Ebn Sina Marg (2),743,23
A52516,ebn sina marg Station St.,743,23
A52517,ebn sina marg Station St.,744,12
A52518,EBN SINA MARG br.2,744,12
A52519,Ph/EBN SINA MARG Mall,750,23
A52520,ebn sinna marg Branch 1,750,23
A52521,EL Misr Faisal,711,23
A52522,PY/ISR FAISAL Main Road,711,23
A52523,EL Misr Faisal Branch 1,714,19
A52524,Ph/Misr Faisal Branch 1,714,19
A52525,PH Misr Faisal Main Road885,732,18
A52526,misr faisal (2),735,19
A52527,PH Misr Faisal204,759,16
A52528,Misr Faisal Mall,772,15
A52529,MISR FAISAL Branch 1,772,15
A52530,el Misr Faisal Station St.,773,19
A52531,Ph/MISR FAISAL br.2,773,19
A52532,el faraby smouha Main Road,716,26
A52533,PH EL FARABY SMOUHA 011,739,21
A52534,Ph/E LFARABY SMOUHA,739,21
A52535,El-EL FARABY SMOUHA 6th Zone,755,17
A52536,PH EL FARABY SMOUHA Branch 2,755,17
A52537,Ph/el faraby smouha 6th Zone971,769,25
A52538,ELITE AGAMI 6th Zone,704,22
A52539,Ph/EliteAgami br.2,704,22
A52540,elite agami 04,720,25
A52541,el elite agami 6th Zone,769,26
A52542,el elite agami,770,21
A52543,Ph/ELITE AGAMI 011,770,21
A52544,Al Amal Maadi br.2,708,29
A52545,Ph/AL AMAL MAADI 011,711,24
A52546,EL Al Amal Maadi-A,720,26
A52547,Al Amal Maadi Main Road947,720,26
A52548,PH AL AMAL MAADI 6th Zone,728,23
A52549,PY/Al Ama lMaadi,750,24
A52550,AL AMAL MAADI 04,750,24
A52551,El-Al Amal Maadi br.2,767,19
A52552,AL AMAL MAAID Branch 2797,769,27
A52553,EL AL AMAL MAADI (2),769,27
A52554,PH metro smouha,701,19
A52555,METRO SMOUH Abr.2,720,27
A52556,EL Metro Smouha Mall644,746,19
A52557,PH METRO MOUHA br.2240,746,19
A52558,El-Metro Smouha Branch 1,751,30
A52559,metro smouha 011,751,30
A52560,Ph/AL AMAL IMBABA (2),706,27
A52561,Al Amal Imbaba Mall,720,28
A52562,EL Al Amal Imbaba (2),720,28
A52563,El-al amal imbaba,748,24
A52564,PHAL AMAL IMBABA br.2,748,24
A52565,PH Al Amal Imbaba Main Road,768,19
A52566,Al mal Imbaba 04,776,20
A52567,el Dr Medhat Smouha Station St.,706,28
A52568,Ph/dr medhat smouha 011,720,29
A52569,el DR MDEHAT SMOUHA,720,29
A52570,El-dr medhat smouha Branch 2,721,25
A52571,PY/Dr Medhat Smouha-A,733,30
A52572,el DR MEDHAT SMOUHA,733,30
A52573,el Dr Medhat Smouha,735,20
A52574,Ph/Dr Medhat Smouha Mall,760,20
A52575,El-Dr Medhat Smouha 6th Zone,760,20
A52576,Dr Medhat Smouha 011,776,21
A52577,PY/GOLDEN CARE Main Road324,705,23
A52578,PH Golden Care Mall,729,26
A52579,el Golden Care Branch 1,729,26
A52580,EL Golden Care (2),756,19
A52581,Ph/GOLDEN CARE,756,19
A52582,Ph/Golden Care Station St.,773,20
A52583,Ph/CITY CARE IMBABA 011,709,25
A52584,PY/City Care Imbaba br.2,772,16
A52585,el City Care Imbaba 04,772,16
A52586,City Care Imbaba 011714,775,23
A52587,Ph/City Care Imbaba,775,23
A52588,El Nsr (2),700,22
A52589,Ph/El Nassr Branch 2,708,30
A52590,PY/EL NASR Mall691,708,30
A52591,PH El Nasr,710,20
A52592,El Nasr-A,710,20
A52593,el nnasr Mall,750,25
A52594,El Nasr 011115,750,25
A52595,El Nasr-A,767,20
A52596,el EL NASR (2),767,20
A52597,PY/El Nasr Mall453,772,17
A52598,Ph/Nile Care Montaza (2),719,33
A52599,nile care montaza Branch 2,731,20
A52600,Nile Care Montaza Mall,757,13
A52601,EL Nie Care Montaza Mall,757,13
A52602,Ph/nile care montaaza Station St.,758,27
A52603,Nile Care Montaza Mall,758,27
A52604,Seha Firrst Mall,724,27
A52605,P/seha first Station St.,728,24
A52606,Ph/SEHA FIRST 6th Zone,728,24
A52607,PH SEHA FIRST 6th Zone,738,22
A52608,EL Seha First Station St.,738,22
A52609,El-Mira Smouha,700,23
A52610,el Mira Smouha 04,723,21
A52611,Mira Smouha Mall,723,21
A52612,PH Mira Smouha Station St.,735,21
A52613,el Mira Smouha (2),737,21
A52614,Mira Smohua (2),737,21
A52615,PY/mira smouha 011,741,28
A52616,mira smouha Branch 2,747,24
A52617,El-mirra smouha Branch 2,747,24
A52618,PH mira smouha MMall,766,24
A52619,EL MIRA SMOUHA-A556,766,24
A52620,Health Gate Branch 2,701,20
A52621,PH HEALTH GATE,702,26
A52622,HEALTH GATE br.2,713,18
A52623,Health Gate 04,713,18
A52624,Ph/Health Gate 6th Zone,726,20
A52625,PY/HEALTH GATE br.2697,742,26
A52626,PH health gate 6th Zone,755,18
A52627,el Health Gate Branch 2,755,18
A52628,Health Gate Branch 1,758,28
A52629,Omega Smouha Branch 2898,725,27
A52630,Ph/OMEGA SMOUHA Station St.,725,27
A52631,el omega smouha br.2,748,25
A52632,PH Omega Smouha Station St.,775,24
A52633,Ph/ilver Care Square,716,27
A52634,EL SILVER CARE SQUARE,723,22
A52635,silver care square504,728,25
A52636,PY/silver care square 6th Zone,728,25
A52637,El-SILVER CARE SUARE 04,737,22
A52638,EL Silver Care Square Branch 2624,753,31
A52639,El-sillver care square-A,764,23
A52640,el silver care square Main Road,764,23
A52641,el AL AMAL SHUBRA Main Road,737,23
A52642,El-Al Amal Shubra,737,23
A52643,PH AL AMAL SHUBRA,738,23
A52644,El-Al Amal Shubra Main Road,758,29
A52645,PY/Al Amal Shubra,758,29
A52646,al amal shubra Branch 2,775,25
A52647,Ph/Metro Smouha,706,29
A52648,PY/Metro Smouha 011,706,29
A52649,PY/Metro Smouha,724,28
A52650,METRO SMOUHA Main Road,739,22
A52651,PY/METRO SMOUHA Station St.176,739,22
A52652,Metro Smouha,765,24
A52653,El-METRO SMOUHA Branch 2,765,24
A52654,Metro Smouha Main Road425,773,21
A52655,EL Metro Smouha 6th Zone,773,21
A52656,Unio nPharm Nozha,700,24
A52657,PH UNION PHARM NOZHA 04,715,20
A52658,PH UNION PHARM NOZHA Mall417,736,20
A52659,PH Union Pharm Nozha Branch 2,736,20
A52660,Ph/EL HOKAMA SMOUHA,702,27
A52661,EL HOKAMA SMOUHA Mall,702,27
A52662,PH El Hokama Smouha,705,24
A52663,El Hokama Smouha,708,31
A52664,El Hokama Smouha-A321,733,31
A52665,EL HOKAMA SMOUHA,733,31
A52666,El Hokama Smouha Branch 2,741,29
A52667,El-el hokama smouha br.2,741,29
A52668,El Hokama Smouha,763,26
A52669,PH El Hokama Smouha (2),774,23
A52670,El-BETTER LIFE SMOUHA (2),710,21
A52671,PY/Better Life Smoua Mall,710,21
A52672,PY/BETTER LIFE SMOUHA Branch 2,730,24
A52673,el Better Life Smouha Mall,730,24
A52674,PY/BETTER LIFE SMOUHA,742,27
A52675,el BETTER LIFE SMOUHA 011,742,27
A52676,Better Life Smouha,748,26
A52677,el Beter Life Smouha 011,774,24
A52678,EL NASRB ranch 2633,719,34
A52679,EL NASR Branch 2,738,24
A52680,EL El Nasr Branch 1,745,27
A52681,EL lE Nasr,745,27
A52682,EL El Nasr-A,746,20
A52683,Ph/El Nasr 011,746,20
A52684,el Al Nozha Fiasal Main Road435,707,22
A52685,AL NOZHA FAISAL (2)297,722,22
A52686,Al Nozha Faisal Branch 2,727,16
A52687,El-Al Nozha Faisal Mall,727,16
A52688,EL al nozha faisal Branch 1,729,27
A52689,PY/al nozha faisla Mall,729,27
A52690,Ph/Al Nozha Faisal-A,730,25
A52691,el AL NOOZHA FAISAL,730,25
A52692,El-AL NOZHA FAISAL 011,734,19
A52693,el AL NOZHA FAISAL (2),766,25
A52694,EL AAl Nozha Faisal (2),775,26
A52695,al nozha faisal br.2,775,26
A52696,El-EL HOKAMA SMOUHA Station St.,706,30
