invoice_line_id,invoice_id,quantity,unit_price_input,line_total,tax_regime_flag
6276,303116,5,33.53,131.51,
6277,303116,3,424.62,1046.76,
6278,303116,8,342.41,2315.31,
6279,303119,3,230.64,550.39,
6280,303119,6,78.34,349.49,
6281,303119,4,24.86,73.47,
6282,303119,4,411.60 EGP,1279.11,
6283,303119,5,127.38,475.85,
6284,303122,5,555.90,2052.66,
6285,303122,7,126.61,759.79,
6286,303122,8,314.37,2125.82,
6287,303122,4,43.56,157.23,
6288,303122,7,115.64,653.65,
6289,303122,6,66.55,342.09,
6290,303122,5,195.57,864.47,
6291,303122,4,13.69 EGP,49.48,
6292,303123,7,22.06,112.49,
6293,303123,3,218.64,492.09,
6294,303123,6,506.94,2556.77,
6295,303123,3,467.16,1109.47,
6296,303123,4,33.56,107.81,
6297,303123,6,13.65,60.36,
6298,303123,3,23.86,56.67,
6299,303123,5,7.45,26.27,
6300,303130,3,88.03,222.03,
6301,303130,3,61.85,145.88,
6302,303130,3,63.38,151.96,
6303,303130,4,65.39,203.05,
6304,303130,2,207.87,345.38,
6305,303130,5,237.60,1019.38,
6306,303136,3,330.44,939.27,
6307,303136,3,222.24,602.98,
6308,303136,2,63.01,116.20,
6309,303136,2,17.26,31.87,
6310,303136,5,94.94,391.19,
6311,303136,5,73.01,315.33,
6312,303139,3,161.57,394.44,
6313,303139,4,188.67,627.55,
6314,303139,5,17.10,75.72,
6315,303139,8,21.82,156.04,
6316,303139,4,209.51,721.97,
6317,303139,7,8.58,51.76,
6318,303139,5,47.52,221.87,
6319,303139,4,22.15,78.15,
6320,303139,4,514.59,1959.17,
6321,303139,4,56.43,207.10,
6322,303146,4,216.24,684.01,
6323,303146,3,79.68,196.59,
6324,303146,2,126.38,190.16,
6325,303146,2,42.57,69.39,
6326,303148,7,24.29,145.60,
6327,303148,4,160.34,526.49,
6328,303148,4,65.82,202.40,
6329,303150,3,119.06,300.03,
6330,303150,5,17.05,66.80,
6331,303150,4,26.30,79.28,
6332,303150,5,33.99,123.18,
6333,303150,4,55.69,170.21,
6334,303152,4,31.12,99.42,
6335,303152,7,75.91,438.22,
6336,303152,3,229.92,566.71,
6337,303152,7,132.53,751.86,
6338,303152,3,78.50 EGP,179.73,
6339,303152,5,44.82,164.33,
6340,303152,5,438.06,1724.65,
6341,303152,5,8.13,32.19,
6342,303152,2,312.80,468.06,
6343,303152,3,222.72,526.52,
6344,303152,5,32.34,120.15,
6345,303158,1,32.51,28.55,
6346,303158,3,155.04,401.81,
6347,303158,3,184.62,482.31,
6348,303163,3,57.40,129.83,
6349,303163,4,13.13,38.02,
6350,303163,7,16.49,90.83,
6351,303163,2,175.82,264.93,
6352,303163,1,219.60,160.94,
6353,303163,3,13.10,28.15,
6354,303163,7,117.06,614.80,
6355,303163,6,140.05,687.95,
6356,303163,2,18.49,27.85,
6357,303163,5,57.58,216.20,
6358,303163,5,29.73,110.55,
6359,303163,2,31.58,44.86,
6360,303163,2,31.15,51.16,
6361,303163,5,98.50,397.36,
6362,303163,7,150.63,844.58,
6363,303164,8,515.61,3380.44,
6364,303164,4,23.06,73.29,
6365,303165,4,84.47,280.41,
6366,303165,3,23.40,58.61,
6367,303165,6,92.06,390.05,
6368,303165,7,214.64,1207.22,
6369,303165,4,26.16,80.88,
6370,303165,4,472.77,1604.37,
6371,303165,4,44.15 EGP,141.53,
6372,303165,4,12.39,39.28,
6373,303167,4,73.79,208.95,
6374,303167,4,31.52,96.45,
6375,303167,6,85.80,379.10,
6376,303167,5,11.69,45.02,
6377,303167,2,100.90,146.44,
6378,303167,5,244.80,911.44,
6379,303167,4,256.32,807.24,
6380,303167,6,102.72,450.00,
6381,303167,7,13.11,74.81,
6382,303172,4,225.30,752.11,
6383,303172,4,99.94,325.88,
6384,303172,2,71.91,118.53,
6385,303172,5,7.53,34.48,
6386,303172,1,296.73,224.28,
6387,303172,6,444.36,2020.53,
6388,303172,1,64.48,51.72,
6389,303176,3,331.70,976.32,
6390,303176,9,59.54,475.44,
6391,303176,1,121.70,102.34,
6392,303184,4,31.98,103.27,
6393,303184,1,97.54,82.61,
6394,303184,5,455.70,2039.74,
6395,303184,5,189.73,818.35,
6396,303184,7,219.36,1323.90,
6397,303184,2,12.54 EGP,20.82,
6398,303184,6,44.46,240.09,
6399,303184,3,76.54,192.88,
6400,303184,5,261.60,1104.25,
6401,303185,6,64.05,322.40,
6402,303185,3,58.93,147.87,
6403,303185,5,505.41,2258.25,
6404,303185,6,63.14,335.70,
6405,303185,6,224.07,1117.63,
6406,303185,2,547.74,1004.62,
6407,303185,1,206.23,187.82,
6408,303189,6,22.99,117.54,
6409,303189,3,23.62,59.29,
6410,303189,7,55.39,322.12,
6411,303189,3,17.33,38.95,
6412,303189,4,411.18,1390.63,
6413,303189,4,197.62,687.39,
6414,303190,5,77.48,353.39,
6415,303190,4,12.24,45.41,
6416,303190,2,57.16,107.90,
6417,303190,7,17.95,110.02,
6418,303190,3,191.68,494.29,
6419,303197,5,123.31,508.48,
6420,303197,4,42.30,134.96,
6421,303197,8,418.32,2857.52,
6422,303197,7,17.19,95.30,
6423,303197,4,24.00,76.55,
6424,303197,2,121.18,191.84,
6425,303197,3,141.90,358.03,
6426,303197,4,62.53,202.57,
6427,303197,2,16.36 EGP,25.44,
6428,303197,4,8.52 EGP,25.17,
6429,303197,5,164.56,662.87,
6430,303204,3,126.50,338.21,
6431,303204,6,118.00,643.97,
6432,303205,5,466.14,1813.31,
6433,303205,6,308.07,1526.48,
6434,303205,3,220.32,555.47,
6435,303205,5,24.17,90.97,
6436,303205,1,79.83,67.28,
6437,303205,4,125.00,410.15,
6438,303205,4,340.52,1051.14,
6439,303205,4,30.06,101.32,
6440,303207,2,19.35,34.80,
6441,303207,3,13.74,39.82,
6442,303207,4,11.94,44.05,
6443,303207,3,74.89,194.49,
6444,303207,5,95.62,454.88,
6445,303207,3,81.33,220.64,
6446,303207,6,12.05,59.94,
6447,303207,6,12.39,65.71,
6448,303207,7,43.34,287.34,
6449,303207,5,18.05,75.68,
6450,303207,4,44.46,168.92,
6451,303207,4,433.02,1475.85,
6452,303207,4,104.06,406.16,
6453,303212,3,25.75 EGP,58.27,
6454,303212,1,223.86,164.68,
6455,303212,4,127.56,410.70,
6456,303212,3,58.87,135.83,
6457,303212,3,92.26 EGP,194.18,
6458,303212,3,94.85,197.16,
6459,303212,7,8.02,41.99,
6460,303212,4,31.58,89.66,
6461,303212,5,16.22,55.48,
6462,303212,2,122.50,169.84,
6463,303212,8,388.50,2239.84,
6464,303212,7,225.36,1082.49,
6465,303212,2,8.06,11.89,
6466,303214,6,26.11,120.72,
6467,303214,5,476.34 EGP,1810.35,
6468,303214,1,263.04,207.36,
6469,303214,3,41.18,98.68,
6470,303214,4,61.98,188.84,
6471,303214,11,487.56,4209.48,
6472,303214,5,100.99 EGP,372.30,
6473,303216,3,414.54,1087.69,
6474,303216,4,182.51,616.83,
6475,303216,7,166.67,1043.71,
6476,303216,2,17.95,31.57,
6477,303216,9,73.55,538.76,
6478,303216,6,7.42,38.11,
6479,303216,4,322.88,1108.05,
6480,303219,4,194.14,588.95,
6481,303219,4,7.92,24.02,
6482,303219,5,284.13,1101.04,
6483,303219,2,17.69,27.88,
6484,303219,3,103.68,239.96,
6485,303220,3,143.35,395.50,
6486,303220,6,8.29,43.12,
6487,303220,4,71.91,262.79,
6488,303220,1,24.62,21.72,
6489,303220,9,47.61,387.31,
6490,303222,5,528.36,2056.21,
6491,303222,6,126.32,573.45,
6492,303225,2,120.24,216.36,
6493,303225,5,107.26,419.70,
6494,303225,5,42.53,204.22,
6495,303225,6,202.34,1048.51,
6496,303225,4,17.46,64.15,
6497,303225,2,108.56,184.36,
6498,303225,5,12.10,53.31,
6499,303225,2,161.74 EGP,295.49,
6500,303225,2,58.80 EGP,102.78,
6501,303230,2,190.86,339.33,
6502,303230,3,17.24,50.14,
6503,303230,5,12.70,56.93,
6504,303234,4,47.16,174.27,
6505,303234,5,62.83,288.89,
6506,303234,6,17.93,89.88,
6507,303234,3,71.51 EGP,184.74,
6508,303234,3,553.86,1405.17,
6509,303236,4,160.51,552.02,
6510,303236,1,19.67,16.25,
6511,303236,2,541.11,895.51,
6512,303236,5,289.49,1287.43,
6513,303236,1,22.85,19.83,
6514,303236,2,112.57,197.61,
6515,303236,4,208.69,686.58,
6516,303236,3,293.27 EGP,770.18,
6517,303238,4,126.85,459.39,
6518,303238,4,299.88,912.16,
6519,303238,2,205.00,350.40,
6520,303238,3,79.21,179.17,
6521,303238,2,8.40,16.16,
6522,303238,7,35.90,213.48,
6523,303238,5,148.20,737.30,
6524,303238,2,171.78 EGP,305.11,
6525,303240,6,156.86,883.13,
6526,303240,5,453.18,1968.03,
6527,303240,7,32.90,214.80,
6528,303240,6,8.14,43.67,
6529,303240,5,478.38,2280.95,
6530,303240,1,125.20,113.46,
6531,303240,1,198.85,184.85,
6532,303240,2,234.00,427.03,
6533,303241,2,235.20,365.53,
6534,303241,4,8.03,24.58,
6535,303241,4,320.04,956.86,
6536,303241,7,93.22,480.71,
6537,303241,5,46.89,161.81,
6538,303241,2,11.43,16.61,
6539,303241,4,8.40,24.75,
6540,303241,4,252.48,732.23,
6541,303241,5,199.06,705.27,
6542,303241,2,438.48,648.48,
6543,303241,5,12.58,43.73,
6544,303247,2,44.28,74.34,
6545,303247,3,498.78 EGP,1307.61,
6546,303247,4,167.73 EGP,580.91,
6547,303247,5,12.86,59.60,
6548,303247,3,249.60,669.79,
6549,303247,4,100.80,336.36,
6550,303247,5,11.96,51.66,
6551,303248,5,198.44,893.62,
6552,303248,1,7.74,6.58,
6553,303248,10,455.28,3830.71,
6554,303248,4,195.37,685.80,
6555,303248,3,234.24,602.80,
6556,303248,4,500.82,1748.37,
6557,303248,3,13.65,35.79,
6558,303248,3,82.27,225.50,
6559,303248,3,178.82,501.94,
6560,303248,4,33.36,118.77,
6561,303248,5,25.58,114.72,
6562,303248,5,44.55,179.55,
6563,303255,3,12.96,36.12,
6564,303255,5,47.48,208.17,
6565,303255,4,196.80,704.88,
6566,303255,3,64.17,168.85,
6567,303255,4,323.19,1067.28,
6568,303255,1,108.68 EGP,88.81,
6569,303263,3,102.43,236.04,
6570,303263,7,99.84,550.01,
6571,303263,5,64.78,221.72,
6572,303263,7,64.11,338.01,
6573,303263,6,26.18,129.01,
6574,303263,5,89.47,336.98,
6575,303264,4,24.62,75.72,
6576,303264,4,11.80,40.12,
6577,303264,4,150.78,421.03,
6578,303264,2,122.63,193.97,
6579,303264,4,119.89,384.50,
6580,303264,7,11.95,58.96,
6581,303264,2,306.81,482.14,
6582,303264,3,22.20,52.38,
6583,303264,7,417.48,2305.02,
6584,303264,2,417.90,653.40,
6585,303264,4,262.80,786.94,
6586,303266,2,34.45,59.98,
6587,303266,3,7.31,18.01,
6588,303266,6,113.87,534.41,
6589,303266,2,150.94,240.46,
6590,303266,5,489.09,2146.75,
6591,303266,3,540.09,1459.17,
6592,303274,2,389.34,701.57,
6593,303274,3,70.73,199.59,
6594,303274,6,154.74,807.31,
6595,303274,6,107.73,619.15,
6596,303274,2,61.98,113.13,
6597,303274,4,164.56,563.35,
6598,303274,2,258.48,467.33,
6599,303274,2,74.42,137.41,
6600,303275,2,231.36,425.93,
6601,303275,6,159.75,878.24,
6602,303275,3,224.89,615.37,
6603,303275,4,166.85,612.97,
6604,303275,5,154.58,721.86,
6605,303275,5,96.77,435.17,
6606,303275,4,87.46 EGP,305.72,
6607,303281,3,466.65,1192.27,
6608,303281,1,23.62,18.95,
6609,303281,3,84.00,226.51,
6610,303281,9,31.94,236.65,
6611,303281,2,126.02,208.99,
6612,303281,1,192.54,152.08,
6613,303281,2,149.42,243.21,
6614,303282,4,139.13,405.14,
6615,303282,3,25.42,55.82,
6616,303282,1,35.48,26.93,
6617,303282,4,47.79,148.56,
6618,303282,3,126.19,280.11,
6619,303282,3,306.18,726.80,
6620,303282,2,30.00,42.31,
6621,303282,2,190.45,318.54,
6622,303283,7,104.45,554.06,
6623,303283,4,8.05,25.53,
6624,303283,5,18.50,71.13,
6625,303283,5,46.58,167.09,
6626,303283,5,123.43,507.58,
6627,303283,6,126.72,625.86,
6628,303291,4,519.18,1674.12,
6629,303291,3,323.82,789.82,
6630,303291,6,23.42,115.16,
6631,303291,4,18.61,64.87,
6632,303291,4,462.57,1605.69,
6633,303291,4,131.21,461.57,
6634,303291,6,112.93,538.34,
6635,303291,2,24.14,37.55,
6636,303291,5,172.30 EGP,648.62,
6637,303293,3,126.85,280.76,
6638,303293,5,120.60,442.09,
6639,303293,2,249.84,378.74,
6640,303293,7,193.07,1003.64,
6641,303293,7,440.16,2144.81,
6642,303293,4,249.84,734.53,
6643,303293,6,13.38,62.46,
6644,303304,4,81.64,287.96,
6645,303304,4,25.82 EGP,95.62,
6646,303304,6,11.31,58.79,
6647,303304,3,106.32,302.57,
6648,303304,8,54.90,390.38,
6649,303304,2,157.47,279.52,
6650,303304,4,163.50,591.53,
6651,303304,5,8.71,39.35,
6652,303304,10,8.31,77.96,
6653,303304,2,13.51,24.15,
6654,303306,6,7.75,37.02,
6655,303306,4,18.41,61.26,
6656,303306,5,237.60,924.13,
6657,303306,3,36.30,83.79,
6658,303306,2,445.20,712.01,
6659,303306,5,57.16,220.04,
6660,303307,5,248.88,1013.41,
6661,303307,4,394.80,1209.59,
6662,303308,4,93.12,289.01,
6663,303308,4,7.89,25.31,
6664,303308,10,44.69,339.29,
6665,303308,3,35.44,80.74,
6666,303308,6,12.95,60.30,
6667,303308,10,452.76,3561.76,
6668,303308,4,218.64,651.95,
6669,303308,5,47.30,184.25,
6670,303312,3,104.06,259.71,
6671,303312,6,391.44,1936.72,
6672,303312,6,212.79,1021.01,
6673,303312,3,18.34,46.78,
6674,303315,2,261.12,408.54,
6675,303315,3,187.62,427.28,
6676,303315,1,48.69,38.31,
6677,303315,6,128.38,552.72,
6678,303316,5,236.64,1013.45,
6679,303316,7,395.64,2343.54,
6680,303316,5,175.47,790.55,
6681,303316,3,13.73,37.67,
6682,303316,3,232.56,638.85,
6683,303319,4,135.83,501.35,
6684,303319,5,345.24,1566.97,
6685,303319,4,133.98,529.76,
6686,303321,3,496.23,1273.02,
6687,303321,4,66.12,231.67,
6688,303321,2,145.16,263.15,
6689,303321,3,167.20,448.81,
6690,303321,3,123.95,323.66,
6691,303323,3,160.06,338.98,
6692,303323,4,294.21,865.22,
6693,303323,4,400.68,1134.96,
6694,303323,5,194.55 EGP,688.27,
6695,303326,3,228.72,601.65,
6696,303326,3,122.37,356.99,
6697,303326,5,216.48,993.22,
6698,303326,4,13.50,48.95,
6699,303326,7,173.54,1095.52,
6700,303326,3,117.76,317.21,
6701,303326,3,162.80,418.23,
6702,303326,5,244.80,1127.42,
6703,303326,3,289.80,756.67,
6704,303329,3,17.42,45.39,
6705,303329,3,249.60,618.63,
6706,303329,4,460.74,1570.23,
6707,303329,4,59.54,196.68,
6708,303331,4,121.57,404.93,
6709,303331,4,155.65,475.09,
6710,303331,5,34.22,136.60,
6711,303331,7,158.23,905.79,
6712,303331,7,196.39,1086.29,
6713,303331,4,232.80,768.44,
6714,303331,5,128.62,477.04,
6715,303331,7,12.73,64.91,
6716,303331,5,543.66,1964.93,
6717,303333,6,140.18,714.21,
6718,303333,5,496.74,2068.59,
6719,303334,4,43.74,128.63,
6720,303334,4,180.22,573.20,
6721,303334,6,127.56,567.98,
6722,303334,4,59.60,176.08,
6723,303334,3,121.70,286.51,
6724,303334,4,16.99,49.44,
6725,303334,9,33.13,220.09,
6726,303335,6,40.86,231.02,
6727,303335,4,66.25,239.52,
6728,303335,2,86.98,167.32,
6729,303335,7,106.79 EGP,659.25,
6730,303335,3,138.02,369.69,
6731,303335,2,169.14 EGP,320.32,
6732,303335,1,140.60,130.01,
6733,303335,3,170.37,445.18,
6734,303335,3,331.38,911.26,
6735,303335,8,151.54,1156.43,
6736,303335,3,258.48,722.87,
6737,303335,2,18.72,35.62,
6738,303343,6,195.16,1110.13,
6739,303343,3,42.57,117.47,
6740,303343,3,162.79,439.13,
6741,303357,9,25.37,193.82,
6742,303357,4,137.41,445.62,
6743,303357,2,17.19,27.92,
6744,303357,4,71.59,247.03,
6745,303357,5,44.96,196.46,
6746,303360,3,77.79,203.88,
6747,303360,3,455.70,1166.51,
6748,303360,8,140.45,1022.23,
6749,303360,8,232.08,1542.74,
6750,303360,2,303.66,545.68,
6751,303360,5,391.86 EGP,1566.06,
6752,303360,5,243.12,913.17,
6753,303360,3,86.11,216.17,
6754,303360,5,204.59,875.78,
6755,303367,3,23.62,64.82,
6756,303367,5,211.77,1056.47,
6757,303367,1,186.38,166.09,
6758,303367,4,43.61,150.25,
6759,303367,3,327.60,877.68,
6760,303370,9,209.51,1632.87,
6761,303370,3,444.36,1240.06,
6762,303370,3,216.24,556.28,
6763,303370,6,95.04,505.09,
6764,303370,3,85.96,227.13,
6765,303371,7,79.52,450.06,
6766,303371,2,532.95,769.26,
6767,303371,3,165.97,352.54,
6768,303371,3,113.16,237.74,
6769,303371,7,161.42,836.04,
6770,303371,3,224.40,526.68,
6771,303371,2,58.99,81.07,
6772,303371,5,81.09,302.93,
6773,303376,3,24.26,59.91,
6774,303376,4,58.50,220.41,
6775,303376,6,162.03,946.18,
6776,303376,5,8.52,38.10,
6777,303376,4,156.41,548.34,
6778,303376,6,167.20,847.79,
6779,303376,2,169.14,293.39,
6780,303377,5,303.35,1135.87,
6781,303377,3,159.98,347.64,
6782,303377,3,141.50,338.65,
6783,303377,5,17.84,66.46,
6784,303377,5,158.58,618.53,
6785,303377,3,314.69,675.39,
6786,303377,2,182.69,296.36,
6787,303377,3,290.12,662.58,
6788,303377,5,408.24,1446.76,
6789,303377,4,11.34,35.05,
6790,303377,2,31.65,47.34,
6791,303377,4,85.41,253.21,
6792,303377,5,81.64,302.64,
6793,303377,5,236.64,890.17,
6794,303381,3,66.12,169.94,
6795,303381,7,45.86,310.85,
6796,303381,4,162.80,592.31,
6797,303381,4,519.69,1724.77,
6798,303381,2,139.26,240.90,
6799,303381,4,548.76,1910.66,
6800,303381,3,156.56,428.86,
6801,303381,4,84.23 EGP,295.57,
6802,303381,1,462.57,406.81,
6803,303382,4,66.67,197.02,
6804,303382,5,142.27,496.74,
6805,303382,3,23.59 EGP,52.31,
6806,303382,4,124.37 EGP,376.96,
6807,303382,4,410.76,1227.33,
6808,303382,2,74.81,110.84,
6809,303382,6,461.16 EGP,2094.23,
6810,303382,2,23.90,33.73,
6811,303383,4,83.05,285.15,
6812,303383,3,435.12,1123.00,
6813,303383,6,8.23,41.30,
6814,303383,6,138.32,704.10,
6815,303384,6,181.63,889.50,
6816,303384,5,12.98,51.25,
6817,303384,3,63.68,152.02,
6818,303384,5,300.20,1168.10,
6819,303384,1,90.24,71.39,
6820,303384,6,64.72,319.49,
6821,303384,3,30.66,74.11,
6822,303384,5,46.04,191.52,
6823,303384,2,141.66,217.98,
6824,303384,3,164.16,417.49,
6825,303384,3,16.99,41.76,
6826,303384,3,17.95,43.20,
6827,303384,3,32.93,81.48,
6828,303384,6,21.74,106.06,
6829,303384,7,16.76,101.77,
6830,303388,5,127.32 EGP,538.82,
6831,303388,3,330.12 EGP,813.41,
6832,303388,4,195.57,612.47,
6833,303388,5,11.99,48.96,
6834,303388,3,480.93,1171.66,
6835,303388,4,12.68,37.87,
6836,303388,4,137.02,420.08,
6837,303392,4,120.24,413.52,
6838,303392,2,499.80,774.79,
6839,303392,4,33.30,107.79,
6840,303392,6,176.70,858.23,
6841,303392,4,35.05,111.06,
6842,303394,3,33.43,71.56,
6843,303394,3,208.08,487.80,
6844,303394,5,183.04,723.77,
6845,303394,4,97.73,287.94,
6846,303394,3,99.84,228.67,
6847,303396,5,60.21,268.29,
6848,303396,4,23.88,91.53,
6849,303396,4,251.76 EGP,979.91,
6850,303396,3,166.85,469.97,
6851,303396,6,47.97,259.14,
6852,303396,3,7.96,22.34,
6853,303396,3,337.05,912.94,
6854,303396,6,106.32,604.98,
6855,303403,3,159.90,365.97,
6856,303403,3,383.04,883.29,
6857,303403,1,135.43,104.85,
6858,303403,7,46.44,247.42,
6859,303403,3,301.46 EGP,681.65,
6860,303405,2,155.50,231.77,
6861,303405,3,77.79,184.42,
6862,303405,5,13.15,49.12,
6863,303405,2,23.78,36.16,
6864,303405,3,8.07,19.89,
6865,303405,2,59.05,88.29,
6866,303405,2,313.74,457.88,
6867,303405,9,140.18,1027.38,
6868,303407,4,399.84,1297.93,
6869,303407,6,129.45,631.14,
6870,303407,4,340.52,1109.29,
6871,303407,5,135.04,527.16,
6872,303407,2,261.84,427.09,
6873,303407,4,401.10,1212.37,
6874,303407,3,163.15,368.23,
6875,303407,7,75.99,391.49,
6876,303407,7,440.58,2531.01,
6877,303409,4,55.33,181.20,
6878,303409,5,77.95,328.18,
6879,303409,5,150.48,593.10,
6880,303409,5,17.87,72.25,
6881,303409,2,505.41,741.10,
6882,303409,8,243.36 EGP,1564.53,
6883,303410,7,45.05,298.91,
6884,303410,9,141.24,1105.42,
6885,303410,4,34.42,120.32,
6886,303410,6,81.80,428.58,
6887,303412,5,19.49,85.19,
6888,303412,4,44.46,160.24,
6889,303412,2,17.89,28.77,
6890,303412,4,31.48 EGP,103.37,
6891,303412,5,166.29,716.85,
6892,303412,3,94.66,228.79,
6893,303412,7,492.15,2827.06,
6894,303412,5,549.27,2342.57,
6895,303413,5,7.35,32.42,
6896,303413,5,19.57 EGP,89.63,
6897,303413,5,408.66,1867.60,
6898,303413,7,79.05 EGP,470.32,
6899,303413,2,23.95,42.79,
6900,303413,3,93.02,251.14,
6901,303413,7,483.99 EGP,3126.68,
6902,303413,1,29.73,25.93,
6903,303413,5,80.46,346.07,
6904,303413,6,59.29,339.78,
6905,303413,1,16.81,15.45,
6906,303413,5,126.97,535.80,
6907,303413,2,114.70,205.82,
6908,303413,5,60.82,265.31,
6909,303413,4,19.03,69.00,
6910,303420,2,91.58,145.70,
6911,303420,5,302.09,1281.57,
6912,303420,5,25.18,105.34,
6913,303421,6,224.16,1130.31,
6914,303421,4,13.06,44.41,
6915,303421,4,81.56,254.54,
6916,303421,4,7.46,24.59,
6917,303421,3,332.96,849.62,
6918,303421,2,235.92,406.69,
6919,303423,2,34.12,59.71,
6920,303423,3,18.04,45.51,
6921,303423,2,64.29 EGP,102.47,
6922,303423,4,115.99,363.78,
6923,303423,3,159.28,395.00,
6924,303426,1,33.36,24.50,
6925,303426,3,62.46 EGP,151.15,
6926,303426,3,127.25,244.85,
6927,303426,3,140.75,332.57,
6928,303426,5,30.92,116.96,
6929,303426,4,48.92,146.97,
6930,303427,3,56.30,127.06,
6931,303427,7,34.45,196.35,
6932,303427,3,257.76,550.81,
6933,303427,5,119.20,504.94,
6934,303427,4,454.86,1291.80,
6935,303427,4,85.80,275.35,
6936,303427,4,286.65,889.60,
6937,303427,2,25.94,39.65,
6938,303427,4,450.24,1406.52,
6939,303428,4,107.73,352.63,
6940,303428,7,79.91,481.28,
6941,303428,3,12.84,28.36,
6942,303428,2,239.28,369.86,
6943,303428,5,135.17,538.10,
6944,303428,5,46.71,195.62,
6945,303428,11,11.78,103.27,
6946,303429,5,33.50,156.56,
6947,303429,4,103.01,408.47,
6948,303429,4,144.67,519.93,
6949,303429,4,120.24,437.02,
6950,303429,7,107.50,633.95,
6951,303429,5,296.42,1298.96,
6952,303438,5,148.50,526.77,
6953,303438,4,118.12,367.93,
6954,303438,3,329.49,738.39,
6955,303438,3,66.80,163.33,
6956,303438,3,43.65,99.58,
6957,303438,5,143.94,552.27,
6958,303439,6,389.76,2298.32,
6959,303439,5,153.52,674.94,
6960,303439,4,59.54,225.53,
6961,303439,4,507.45,1789.72,
6962,303439,4,58.44,215.38,
6963,303439,5,84.23,386.65,
6964,303446,2,141.37,234.21,
6965,303446,3,186.35,463.66,
6966,303446,5,11.84,48.97,
6967,303446,2,81.40,142.97,
6968,303449,2,470.22,789.09,
6969,303449,3,142.56,364.51,
6970,303449,7,223.25,1376.30,
6971,303449,4,123.43,399.11,
6972,303449,4,59.78,208.26,
6973,303449,7,8.12,50.62,
6974,303449,5,161.22,670.19,
6975,303449,4,7.22,25.83,
6976,303449,4,17.35 EGP,61.01,
6977,303449,1,508.47,451.21,
6978,303449,3,461.16,1246.45,
6979,303449,4,143.88,528.51,
6980,303452,4,422.10,1509.25,
6981,303452,9,7.30,57.61,
6982,303452,7,25.22,148.33,
6983,303452,6,63.93,335.39,
6984,303452,6,528.87,2891.13,
6985,303452,5,405.30,1751.81,
6986,303453,6,259.68,1382.49,
6987,303453,1,17.98,15.34,
6988,303453,1,239.76,219.92,
6989,303453,3,115.29,279.38,
6990,303453,6,184.91,893.58,
6991,303465,4,43.70,150.73,
6992,303465,5,396.90,1570.58,
6993,303465,3,181.10,454.24,
6994,303465,6,19.69,84.26,
6995,303465,4,42.17,147.52,
6996,303467,5,109.39,436.63,
6997,303467,7,201.31,1149.59,
6998,303467,3,25.08,64.86,
6999,303467,4,33.10 EGP,111.07,
7000,303467,4,21.70,71.77,
7001,303467,5,124.37,495.43,
7002,303467,5,34.88,150.08,
7003,303467,4,23.47,73.29,
7004,303473,5,302.40,1214.36,
7005,303473,3,103.97,270.77,
7006,303473,3,60.02,154.27,
7007,303473,3,311.85,740.36,
7008,303479,6,74.03,370.52,
7009,303479,2,172.48,293.42,
7010,303479,3,24.65,60.27,
7011,303479,2,34.29,53.38,
7012,303479,4,11.63,36.80,
7013,303479,2,320.04,544.10,
7014,303479,4,32.24,109.95,
7015,303479,3,120.95,302.61,
7016,303479,7,297.05,1669.19,
7017,303479,8,236.40,1560.14,
7018,303479,4,167.73,562.12,
7019,303487,2,24.62,39.45,
7020,303487,5,391.02,1565.31,
7021,303487,2,64.60,104.89,
7022,303487,3,83.76,195.64,
7023,303487,4,102.62,331.93,
7024,303487,4,65.45,207.17,
7025,303490,1,130.81,104.69,
7026,303490,7,30.33,190.21,
7027,303490,3,18.52,48.29,
7028,303490,2,388.92,673.94,
7029,303491,4,17.32,60.17,
7030,303491,4,18.47,67.85,
7031,303491,3,161.27,456.62,
7032,303491,6,248.88,1355.65,
7033,303491,3,78.58,211.42,
7034,303491,8,63.93,480.05,
7035,303491,4,25.70,85.53,
7036,303491,1,255.12,255.12,
7037,303491,6,21.86,116.66,
7038,303491,3,149.72,429.49,
7039,303491,3,73.79,203.10,
7040,303491,7,454.44,2932.62,
7041,303496,3,8.16,17.91,
7042,303496,1,216.48,170.06,
7043,303496,3,246.72,614.76,
7044,303500,2,45.90,79.46,
