invoice_no,account_name_raw,branch_code,entry_date_text,entry_time,account_address,governorate,area,gross_value,total_discount,total_after_discount,stated_line_count,record_state
310838,Ph/care 24 seven obor br.2,734,21-Sep-2025,09:38:15,NSC/19,,,3880.13,659.97,3220.16,10,
310840,el CARE 24 SEVEN,717,08-Sep-2025,11:51:23,blk 23 - NSC - park,Cairo,Obour,3200.49,372.42,2828.07,8,
310846,el UNION PHARM IMBABA Station St.,770,13092025,08:25:33,Nasr City 3 8Salah Salem,Giza,Ard El Lewa,1895.80,191.44,1704.36,4,CLSD
310847,el UNION PHARM IMBABA Station St.,739,03092025,12:52:04,"Nasr 6, NSC zone",,,5470.44,1457.83,4012.61,4,
310848,el UNION PHARM IMBABA Station St.,743,26092025,11:02:48,blk 28 - NSC - metro,,,3250.42,647.22,2603.20,15,CLSD
310850,EL EBN SINA SHUBRA Branch 1,704,04092025,08:07:09,Nasr iCty 59 Salah Salem,,,4780.19,1173.23,3606.96,8,
310852,Blue Wave Nasr 04409,758,09092025,10:56:16,NSC/236,,,3788.91,1183.34,2605.57,6,
310853,blue wave nasr (2),741,05092025,16:04:08,"Zayed 206, NSC zone",,,5157.06,886.69,4270.37,10,
310854,blue wave nasr 2),756,11092025,08:49:42,,,,2895.26,270.39,2624.87,3,CLSD
310855,Ph/el touratth 011,708,18092025,16:20:30,blk 20 - NSC - police st.,,,4357.74,1052.31,3305.43,10,
310856,Ph//el touratth 011,749,06092025,08:26:03,"140 Nile st., near police st., NSC",,,6763.20,795.15,5968.05,11,
310857,golen care nasr Branch 2,763,28092025,12:58:34,NSC/214,,,1461.29,174.91,1286.38,4,
310858,golen care nasr Branch 2,718,19092025,14:02:30,,,,1598.98,264.00,1334.98,5,CLSD
310859,EL El Baraka Nasr 011,721,22092025,08:41:07,blk 2 - NSC - square,,,1227.33,120.99,1106.34,6,CLSD
310860,EL Family Nasr831,754,23092025,12:51:15,"125 Faisal st., near school, NSC",Cairo,Nasr City,2975.80,767.82,2207.98,9,
310862,El Faraby Shubra Sattion St.,750,17092025,09:25:59,"Nasr 76, NSC zone",,,216.83,59.05,157.78,2,CLSD
310863,PY/STAR CARE NASR Main Road,719,18092025,12:07:44,"187 Gamet Dewal st., near gas station, NSC",Cairo,Nasr City,7089.98,1434.21,5655.77,15,
310867,Misrs Nasr,738,10092025,11:41:54,,,,2382.54,606.28,1776.26,4,
310868,PH MISR NASR Main Road,702,22092025,15:18:31,,,,5860.54,1148.74,4711.80,9,
310869,misr nas rMain Road,708,25092025,10:40:48,,,,4756.97,1225.19,3531.78,7,
310870,PY/omegga-A,749,06092025,09:48:50,,,,2362.10,249.01,2113.09,5,CLSD
310875,PH Salamtek Marg rBanch 2,766,11092025,12:42:56,,,,3190.47,617.65,2572.82,10,CLSD
310878,PY/Hope (2),748,16092025,12:27:29,,,,5824.78,651.20,5173.58,4,
310879,PY/Hopee Mall,767,19092025,13:17:30,blk 10 - NSC - metro,,,5066.77,1142.40,3924.37,7,
310880,El-angel helwan,723,03092025,16:55:08,Nasr City 2111 Nasr,,,6222.68,808.66,5414.02,7,CLSD
310882,Angel Smouha,727,28092025,14:31:45,,,,6131.03,398.17,5732.86,10,
310883,Ph/Seha First Nasr,751,10-Sep-2025,10:36:53,,,,6596.57,1696.64,4899.93,9,CLSD
310885,PH Misr Nassr-A,707,23092025,09:24:31,NSC/181,,,3473.46,513.61,2959.85,5,CLSD
310886,PY/msir nasr (2),718,01092025,14:03:36,Nasr City 43  Industrial Zone,,,3800.07,678.26,3121.81,6,CLSD
310887,HOPE NASR,737,03092025,08:49:38,Nasr City 10 Salah Saelm,Cairo,Nasr City,8348.29,2090.01,6258.28,12,
310889,Ph/misr Station St.772,706,11092025,12:19:25,,Cairo,Nasr City,1307.99,204.73,1103.26,3,
310891,Union Pharm Main Road,743,28092025,09:26:59,,,,1516.57,285.44,1231.13,4,CLSD
310893,Ph/Dr Medhat Maadi Branch 1,763,27092025,12:12:16,"Corniche 174, NSC zone",,,7646.66,662.20,6984.46,8,CLSD
310894,PH Dr Medhat Maadi Branch 1,719,07-Sep-2025,10:23:12,,,,5422.33,1001.66,4420.67,8,
310895,PH EL BARAKA rannch 2,736,23092025,14:33:00,"175 9th District st., near gas station, NSC",,,7314.00,1231.37,6082.63,13,
310896,PH EL BARAKA ranch 2,729,04092025,11:40:55,"28 Horreya st., near square, NSC",,,4550.74,489.76,4060.98,12,CLSD
310897,CITY CARE NASR Mall,707,17092025,10:19:47,"Tahrir 156, NSC zone",,,62.46,10.41,52.05,2,
310898,PY/City Car Nasr Main Road,729,07092025,08:25:03,NSC/139,,,1720.80,221.29,1499.51,2,
310901,METRO6 th Zone,736,27092025,12:52:45,,,,3119.22,522.13,2597.09,5,
310902,el union pharm Main Road,727,08092025,15:42:35,,,,4994.26,314.31,4679.95,7,
310903,UNION PHARM WH-217,721,11092025,16:40:31,"Abbas 4, NSC zone",,,7311.37,725.14,6586.23,15,
310904,EL ZAHRAA NASR50,743,25092025,12:20:12,,,,382.88,75.83,307.05,2,CLSD
310905,Ph/El Zahraa Nasr 04,742,04092025,10:17:47,,,,2728.88,544.55,2184.33,5,CLSD
310907,PH Al Amal Nasr,703,23092025,10:43:42,"Gamet Dewal 156, NSC zone",,,8316.40,1709.64,6606.76,14,
310908,PH Al Amal Nasr 6th Zone,703,15092025,10:48:04,NSC/53,,,7181.58,1200.95,5980.63,8,
310909,El-BLUE WAVE SMOUHA Mall,721,16092025,16:29:46,,Qalyubia,Shubra El Kheima,3616.65,315.83,3300.82,7,
310910,eln asr montaza Branch 1,736,17092025,12:01:38,,,,3190.49,503.82,2686.67,8,
310911,El Nasr Montaza Main Road,714,02092025,13:09:22,,Cairo,Nasr City,4603.71,1157.99,3445.72,4,CLSD
310912,el tourathoct city Main Road,746,11092025,13:31:00,,,,1396.20,325.51,1070.69,3,
310913,EL El Farby Shubra Mall,740,09-Sep-2025,13:22:48,NSC/118,Cairo,Nasr City,2228.72,284.97,1943.75,7,
310914,el EL FARABY SHUBRA Mall,729,11092025,13:12:31,,,,4288.78,475.16,3813.62,6,
310915,EL El Faraby Shubra Mall,750,13092025,15:08:55,NSC/97,,,6166.11,1649.67,4516.44,12,CLSD
310916,Ph/family,753,20092025,08:23:02,,,,3658.34,440.88,3217.46,6,CLSD
310917,EL El Nasr (2),711,14092025,11:48:47,"72 Tahrir st., near metro, NSC",Cairo,Nasr City,8169.48,1302.84,6866.64,9,CLSD
310918,Union Pharm 04,720,06092025,08:47:19,,,,3040.40,340.52,2699.88,4,
310919,PY/Better Life 04,767,03092025,09:59:56,"109 Salah Salem st., near metro, NSC",,,7663.40,1567.06,6096.34,13,
310921,Better LLife Branch 2,734,09-Sep-2025,17:01:01,,,,5149.20,976.18,4173.02,6,CLSD
310922,el Better Life 011377,708,23092025,16:14:07,"Haram 85, NSC zone",,,2149.90,544.97,1604.93,4,CLSD
310923,P/el zahraa 011,743,26092025,14:14:48,Nasr CCity 130 Geish,,,2824.79,464.91,2359.88,4,
310925,Life LLine Nasr (2),729,04092025,15:38:58,,Alexandria,Smouha,4114.60,548.42,3566.18,5,CLSD
310927,union pharm nasr,760,25092025,09:22:30,,Cairo,Nasr City,9068.12,1004.79,8063.33,9,CLSD
310928,Union Pharm Nasr brr.2,706,20092025,08:19:48,blk 20 - NSC - hospital,,,2170.53,334.19,1836.34,8,
310929,Ph/Ell Tourath 6th Zne,757,10092025,18:33:27,Nasr City 6 Port Said,Cairo,Nasr City,2743.52,687.77,2055.75,6,CLSD
310930,EL EL WH-244,739,18092025,12:10:45,"Haram 220, NSC zone",,,5716.05,1382.93,4333.12,11,
310933,PH Nile Care Maadi,753,12092025,13:43:51,"119 Haram st., near park, NSC",Cairo,Obour,3751.95,474.01,3277.94,4,CLSD
310934,ELSunrise Zayed748,738,07092025,12:59:19,blk 18 - NSC - hospital,,,4747.50,1260.97,3486.53,7,CLSD
310935,PH MIRA MAADI-A,756,09092025,09:45:53,blk 25 - NSC - mosque,,,2806.68,181.79,2624.89,7,CLSD
310937,EL al ama lnew Branch 1,731,16092025,08:13:18,blk 21 - NC - square,,,1606.05,198.24,1407.81,5,CLSD
310938,PY/Al AmalNeww br.2,709,10092025,13:19:37,,,,3463.46,641.44,2822.02,5,
310939,EL al ama lnew rBanch 1,717,06092025,10:22:17,,,,4216.79,456.97,3759.82,6,
310941,El-Al Amal New 04,710,16092025,09:28:42,New Caiiro 237 Tahrir,,,1546.41,328.04,1218.37,2,CLSD
310942,EL al ama lnew Branch 1,763,23092025,15:33:07,"Horreya 124, NC zone",,,2225.55,266.81,1958.74,7,
310943,EL al ama lnew Branch 1,705,05092025,12:52:02,NC/194,,,1631.87,355.24,1276.63,2,CLSD
310944,El-El Baraka New-A,765,09-Sep-2025,13:50:55,,,,3913.58,495.48,3418.10,5,
310945,PH Metro Fisal (2)463,743,23-Sep-2025,16:02:07,New Cairo 178 Sudan,,,3882.58,695.24,3187.34,3,CLSD
310946,Ph/OMEGABranch 2,720,09092025,15:20:57,,,,5281.35,666.00,4615.35,7,CLSD
310947,better life obour Stationn St.,709,20092025,09:34:41,,Cairo,New Cairo,5607.34,1137.36,4469.98,10,CLSD
310948,PY/BETTTER LIFE OBOUR,764,18092025,18:52:41,,,,6849.51,812.58,6036.93,10,CLSD
310949,El-BETTER LIFE OBOUR br.2128,747,27092025,09:02:14,"165 Horreya st., near bridge, NC",,,923.69,210.66,713.03,2,
310950,El-BETTER LIFE OBOUR br.2128,707,27-Sep-2025,09:30:39,"209 Geish st., near market, NC",,,2311.86,369.60,1942.26,7,CLSD
310951,EL el zahraaa faisal,767,20092025,16:14:34,NC/154,,,1250.52,272.72,977.80,4,CLSD
310954,Ph/MIRA,738,23092025,11:21:36,,,,2701.69,669.94,2031.75,3,CLSD
310956,Seha First Dokki,768,04092025,15:23:04,,,,2563.19,339.81,2223.38,5,
310957,EL SEHAA  FIRST DOKKI Main Road,703,09092025,10:24:07,blk 6 - NC - park,,,7975.82,1517.94,6457.88,12,CLSD
310961,Ph/el zahraa 04,756,15092025,08:58:01,blk 4 - NC - police st.,,,2347.74,288.28,2059.46,4,
310962,EL EL WH-276,760,24092025,14:39:41,,,,3289.66,333.18,2956.48,6,
310963,EL El Hokama Nozha,766,25092025,08:21:33,,,,4254.18,863.27,3390.91,5,CLSD
310964,EL AL WH-278,715,10092025,13:41:57,New Cairo 2224 Tahrir,Cairo,New Cairo,4632.19,765.02,3867.17,8,
310965,PhAL NOZHA NEW (2)992,754,03092025,13:50:30,,,,4075.92,1002.03,3073.89,6,CLSD
310966,EL El Zahraa 6th Zone,709,05092025,08:25:02,NC/68,,,6821.17,1185.49,5635.68,12,
310967,el zhara a(2)145,713,21-Sep-2025,08:31:40,,,,3521.39,691.69,2829.70,6,
310969,PY/EL ZAHRAA WH-283,757,18092025,13:43:00,,,,5798.19,1437.41,4360.78,4,CLSD
310970,Misr Oct Ciyt 011,760,24-Sep-2025,14:22:35,,,,7783.87,865.31,6918.56,7,CLSD
310971,misr oct city Main Road,729,11092025,12:53:05,New Cairo 175 9th Dstrict,Cairo,New Cairo,1158.85,126.08,1032.77,3,
310972,Ph/Misr Oct City 04,744,18092025,14:40:29,NewC airo 35 Abbas,,,1228.82,75.77,1153.05,3,CLSD
310974,PY/Hope Banha,718,08092025,14:18:37,,Cairo,Maadi,6006.73,1030.29,4976.44,14,
310976,PH Blue Wave Mlal,733,13092025,13:18:00,"138 Abbas st., near square, NC",,,1509.70,232.86,1276.84,3,
310977,PH Pharma Plus Zayed-A,767,05092025,19:08:17,,,,803.24,144.44,658.80,6,CLSD
310978,el better life br.2619,714,04092025,12:38:51,"198 Faisal st., near bridge, NC",,,6661.05,1607.41,5053.64,11,CLSD
310980,Life Lien New Branch 1,730,02092025,11:00:14,New  Cairo 178 Port Said,,,2795.39,292.59,2502.80,6,
310981,Life Linee New Branch 1,726,20092025,15:13:34,"2 Zayed st., near square, NC",,,2452.90,609.51,1843.39,5,CLSD
310982,CARE 24 SEVEN NEW Main Road,753,04092025,11:17:54,,,,2813.90,390.84,2423.06,6,
310983,El-Misr,727,21092025,09:23:22,NC/182,,,2135.51,128.32,2007.19,4,CLSD
310985,Dr Medhat Banha Mall,720,11092025,12:50:57,,,,10329.87,1177.09,9152.78,12,CLSD
310986,Ph/Dr Medhat Banha (2),760,05-Sep-2025,10:48:08,New Cairo 18 Gesih,,,3121.22,409.71,2711.51,5,CLSD
310987,PY/SILVE RCARE MARG Station St.,712,22092025,13:01:25,"60 Industrial Zone st., near hospital, NC",,,5268.14,535.53,4732.61,8,
310988,PY/SILVE RCARE MARG StationSt.,729,21092025,11:38:55,New Cairo 0 Autostrad,,,7270.73,789.06,6481.67,10,
310991,PH METRO,716,03092025,14:21:12,,,,4992.49,350.44,4642.05,5,
310992,PY/SALAMEK-A,701,10092025,11:48:45,,,,2542.44,456.73,2085.71,4,CLSD
310993,El-aSlamtek 04,727,02092025,19:32:38,NC/110,Cairo,Heliopolis,4036.56,313.27,3723.29,7,
310997,EL Alpha Pharma Oct City Station St.,758,01092025,12:44:27,Ne Cairo 91 Horreya,,,2287.95,521.24,1766.71,4,
310998,PY/AAlpha Phrma Oct City-A,767,08092025,10:38:16,,Alexandria,Sidi Gaber,1608.38,314.07,1294.31,4,CLSD
311001,Ebn Sina Obour-A,735,21092025,12:19:46,,Giza,Dokki,4263.93,725.98,3537.95,6,CLSD
311002,Ph/omega-A573,742,17092025,14:08:37,"171 Nile st., near square, OBR",Cairo,Obour,4544.00,847.78,3696.22,3,CLSD
311003,el Dr Medhat Square Branch 1,749,18092025,17:07:49,OBR/22,,,4235.98,489.31,3746.67,5,CLSD
311004,el Nile Care,770,08092025,12:07:27,"51 Nile st., near bridge, OBR",,,5183.33,545.15,4638.18,11,CLSD
311005,Nile Care 0428,738,27-Sep-2025,13:33:37,"Salah Salem 145, OBR zone",,,5126.05,1283.84,3842.21,13,
311006,PH Nile Car (2)882,710,08-Sep-2025,19:36:21,OBR/44,,,2890.30,553.36,2336.94,4,
311008,Sunrise Obour-A,754,15092025,11:02:42,"Industrial Zone 213, OBR zone",,,5244.39,1273.30,3971.09,8,CLSD
311009,EL DR EMDHAT br.2,745,07092025,12:28:00,"Haram 25, OBR zone",Cairo,Shubra,3825.24,274.71,3550.53,4,
311010,Elite Agami,754,07092025,08:28:21,"101 Mustafa Nahhas st., near school, OBR",,,1995.58,449.12,1546.46,4,CLSD
311011,Ph/ELITE AGAMI 04,721,27092025,14:34:31,,,,2797.89,247.98,2549.91,7,CLSD
311012,Elite Agami 011392,766,12092025,15:01:41,,,,2856.06,581.30,2274.76,5,CLSD
311013,Elite Agami,721,15092025,08:12:41,"Port Said 7, OBR zone",,,2956.01,264.72,2691.29,6,CLSD
311014,el elite agami (2),753,03092025,13:53:44,,,,7016.22,749.47,6266.75,11,CLSD
311015,PH leite agami br.2,749,22092025,11:11:14,blk 3 - OBR - police st.,,,4862.45,437.71,4424.74,12,CLSD
311017,El-golden care obour Branch 2,769,13092025,13:26:41,,,,1426.53,181.94,1244.59,4,CLSD
311018,EL AL NOZHA SHUBRA-A,763,21092025,16:17:26,"169 Nile st., near school, SHB",,,4078.59,462.61,3615.98,9,CLSD
311020,EL MiraMall,761,16092025,13:22:27,SHB/95,,,6503.94,740.29,5763.65,6,CLSD
311022,Ph/GREEN LEAF SHUBRA Station St.,753,22092025,08:10:13,Shubra 72 Autosrad,,,13013.98,1584.59,11429.39,12,CLSD
311023,EL Nile Care Shubr-A,766,07-Sep-2025,10:13:01,"120 Zayed st., near square, SHB",,,3643.89,801.60,2842.29,10,
311024,Ph/nile care shubra  011416,734,07092025,12:23:36,,,,1348.24,264.67,1083.57,5,
311025,el FAMILY SHUBRA br.2,701,14092025,08:31:47,blk 15 - SHB - park,,,4024.07,699.73,3324.34,8,CLSD
311028,el HOPE  Branch 2,720,10092025,13:24:56,Shubraa 234 Salah Salem,,,1401.84,171.03,1230.81,2,CLSD
311031,PH GGREEN LEAF,724,21092025,11:12:14,,,,6524.75,926.60,5598.15,8,CLSD
311032,EL sunrise shubra 011,710,17092025,12:59:58,"122 Port Said st., near police st., SHB",,,1436.81,254.93,1181.88,4,CLSD
311033,Family Shubra,738,28092025,11:23:26,,,,4351.67,1274.97,3076.70,7,CLSD
311034,family shurba Branch 1,719,25092025,21:48:32,,,,7213.11,1362.15,5850.96,6,
311035,el Faily Shubra Main Road,759,13092025,09:48:00,"10 Sudan st., near mosque, SHB",Alexandria,Agami,12669.11,3168.01,9501.10,14,
311036,Miira-A935,712,27092025,12:23:18,blk 2 - SHB - metro,,,5547.39,470.66,5076.73,6,
311037,Miira-A935,718,14092025,12:03:13,,,,2414.80,422.16,1992.64,6,
311038,Hope Oour 04,765,05-Sep-2025,08:32:38,,,,3533.02,411.79,3121.23,12,CLSD
311041,PY/Angel Haram-A,745,15092025,08:24:12,blk 24 - SHB - square,,,3325.81,370.51,2955.30,5,
311044,PH EL FARABY OC TCITY (2)890,712,23092025,13:08:26,"166 Industrial Zone st., near hospital, SHB",,,3830.48,447.70,3382.78,10,
311045,PY/Mira Shubra,758,25092025,11:45:55,"Mustafa Nahhas 2, SHB zone",,,1898.12,481.85,1416.27,6,
311046,MIRA SHUBRA WH-360,765,23092025,09:35:16,Shubraa 206 Corniche,,,6245.67,551.75,5693.92,10,CLSD
311048,Ph/Pharma Plus Branch 2,759,01092025,08:31:40,"85 Haram st., near school, SHB",,,3421.32,811.28,2610.04,3,
311049,el PHARM PLUS Station St.,711,10092025,16:29:23,,,,6032.02,1048.96,4983.06,10,CLSD
311050,Seha Frist Aami (2),744,13092025,14:13:02,,,,2514.72,244.91,2269.81,6,CLSD
311052,PH SILVERR CARE HELWAN,720,01092025,13:33:11,"Haram 208, SHB zone",Qalyubia,Shubra El Kheima,4482.57,510.53,3972.04,8,CLSD
311053,El-metro Main Road,743,19092025,15:39:41,,,,3237.27,519.60,2717.67,5,CLSD
311054,Ebn Sina Haam 011291,753,08092025,17:50:04,SHB/4,,,3364.00,416.55,2947.45,4,CLSD
311056,PYDr Medhat Shubra 6th Zone,747,05092025,13:37:28,"234 9th District st., near school, SHB",,,1366.77,300.88,1065.89,3,
311058,PH misr imbaba,752,18092025,16:39:05,"84 Faisal st., near metro, SHB",,,3602.41,811.87,2790.54,7,
311059,life line shubra  Station St.,741,04092025,12:31:02,SHB/54,,,8749.03,1745.60,7003.43,13,CLSD
311060,EL EL NASR585,749,08092025,11:39:48,SHB/164,,,5578.40,618.16,4960.24,11,CLSD
311061,PY/Dr Medhat Shubra 04813,709,11092025,08:10:23,Shubra 174 Ababs,,,1043.78,184.75,859.03,3,
311062,EL dr medhat shubra Branch 1,703,18-Sep-2025,13:31:57,,Cairo,New Cairo,6034.05,1142.48,4891.57,7,
311063,PY/el hokama smouha Station St.,763,13-Sep-2025,16:40:36,,,,1443.87,164.83,1279.04,2,CLSD
311064,EL El Hokama Smouha492,752,11092025,16:55:41,Zamalek 62 9ht District,Cairo,Zamalek,4826.34,1371.21,3455.13,7,
311065,Seha First,706,19092025,17:09:23,Zaalek 195 Abbas,,,3494.33,525.82,2968.51,5,
311066,AlNozha Zamalek 6th Zone,737,23092025,11:37:03,,,,5220.37,1576.87,3643.50,9,
311068,PY/Health Gate Branh 2,744,21092025,10:28:08,,,,450.16,57.42,392.74,2,CLSD
311069,EL ZAHRAA DOKKI 011,740,15092025,12:38:18,ZMK/114,,,4597.44,476.13,4121.31,9,CLSD
311071,el hokama zamale kBranch 2,768,07-Sep-2025,15:29:55,,,,1994.57,222.27,1772.30,2,CLSD
311074,PH/NIILE CARE WH-388,729,16092025,11:42:40,,,,3797.07,375.53,3421.54,11,CLSD
311075,Ph/NILE CARE,703,08-Sep-2025,10:32:12,blk 8 - ZMK - park,Giza,Ard El Lewa,5014.61,993.86,4020.75,6,
311076,El Zahraa Smouh aMall,738,25092025,11:37:39,"198 9th District st., near mosque, ZMK",,,1787.41,490.78,1296.63,5,
311077,El-AL AMAL 6th Zone,739,08092025,16:09:22,"36 Tahrir st., near school, ZMK",Cairo,Zamalek,3183.47,1001.93,2181.54,3,CLSD
311078,el Sunrise Montaza Branch 2,749,11092025,13:55:04,,,,900.62,88.04,812.58,4,CLSD
311079,EL El Shifa Maadi 6th Zone,711,15-Sep-2025,08:01:03,Zamalek 2229 Geish,,,6454.08,1299.51,5154.57,8,CLSD
311082,PY/Metro Haram,754,23092025,11:38:34,blk 9 - OCT - police st.,Alexandria,Borg El Arab,5064.03,1162.02,3902.01,8,
311084,PH Metro Haram Branch 2,744,11092025,16:04:51,OCT/49,,,4578.36,265.68,4312.68,11,
311085,el el zahraa,747,27092025,15:15:16,,,,3988.38,948.40,3039.98,7,CLSD
311086,el el zzahraa,706,24092025,08:00:53,6th of October157 Port Said,,,3587.34,501.33,3086.01,7,CLSD
311088,PH al amal Branch 2,742,17092025,10:08:28,,Alexandria,Asafra,9718.63,2066.76,7651.87,11,CLSD
311090,CARE 24 SEVEN 6TH-A,710,01092025,10:03:41,"9th District 217, OCT zone",,,3220.78,651.73,2569.05,3,CLSD
311091,CARE 24 SEVEN 6TH-A,738,18092025,08:26:29,"Geish 3, OCT zone",,,2873.53,743.27,2130.26,3,
311092,E Lcare 24 seven 6th Mall,754,21092025,09:11:21,"145 Mustafa Nahhas st., near park, OCT",,,4935.08,1275.93,3659.15,10,CLSD
311093,EL NSR 011,758,26-Sep-2025,14:03:19,,,,861.96,214.22,647.74,5,CLSD
311094,EL NASR Station St.,705,10092025,19:42:11,,,,6286.61,1215.88,5070.73,6,CLSD
311097,P/YFAMLIY Station St.,748,18092025,12:02:46,,,,2713.39,405.21,2308.18,9,
311100,nile car eBranch 2,749,10-Sep-2025,12:57:31,,,,1497.35,110.82,1386.53,4,
311101,Ph/LIFE LINE MONTAZA 04,762,15092025,11:30:23,,,,2013.04,206.30,1806.74,9,CLSD
311102,Ph/el faraby Branch 1,734,19092025,14:56:23,,,,4166.93,749.83,3417.10,6,
311105,PY/life line 6th Main Road,701,15092025,13:20:59,OCT/44,Cairo,El Marg,4231.15,771.62,3459.53,3,
311110,Ph/Al Nozha Smouha,717,05092025,08:11:22,,,,1093.18,54.97,1038.21,3,
311111,AL NNOHA SMOUHA,724,01-Sep-2025,11:01:34,,,,5522.00,627.75,4894.25,8,
311112,PH City Care475,753,06092025,13:47:00,blk 23 - OCT - metro,,,7389.66,841.40,6548.26,12,CLSD
311114,PY/al nozha 6th Branch 2,727,04092025,09:18:32,,,,2420.20,198.90,2221.30,10,CLSD
311115,Ph/mis Branch 2225,748,03092025,11:13:19,,,,4191.36,570.12,3621.24,6,
311116,PH MISR Branch 1,711,04092025,15:09:21,blk 11 - OCT - police st.,,,1071.11,172.79,898.32,3,
311117,PH MISR Branch 1,702,19092025,10:26:59,,,,2548.52,484.37,2064.15,5,CLSD
311120,PH El Baraka 6th Branch 2,715,13092025,14:39:58,6th of Otcober 239 Faisal,,,4323.23,505.96,3817.27,8,
311121,EL Mira b.2,755,05092025,08:38:24,"Mustafa Nahhas 79, OCT zone",,,538.26,128.12,410.14,2,
311122,PH hope dokki 011195,700,20092025,12:13:11,OCT/166,,,4355.44,715.58,3639.86,6,CLSD
311123,Ph/Hope Dookik 04,716,21092025,16:00:53,"182 Sudan st., near market, OCT",,,5482.79,521.92,4960.87,12,CLSD
311124,Pharma lus,720,06-Sep-2025,11:27:52,"Port Said 48, OCT zone",,,3724.44,345.50,3378.94,6,
311125,Ph/PHAMA PLUS Main Road,741,18092025,08:56:34,,,,4487.28,922.95,3564.33,10,
311127,SILVER CARE HARAM (2),749,07092025,10:08:37,OCT/182,,,1475.45,215.23,1260.22,5,CLSD
311128,El-EL SHIFA ZAYED Branch 1,713,02092025,12:39:42,"Sudan 19, OCT zone",,,2919.81,591.12,2328.69,8,
311129,el El Shifa Zayed,728,10092025,12:08:47,"Nasr 239, OCT zone",,,8278.14,778.56,7499.58,10,CLSD
311130,blue  wave Barnch 2,727,12092025,13:43:49,,,,9634.33,819.11,8815.22,11,CLSD
311131,El-blue wave 6t hZone,754,11-Sep-2025,14:54:40,blk 10 - OCT - hospital,,,5851.98,1271.44,4580.54,11,
311132,PH al amal faisal aMin Road,754,13092025,08:35:52,,,,4603.12,1023.65,3579.47,4,CLSD
311135,el ELITE,717,04092025,12:40:24,OCT/136,,,3089.89,285.95,2803.94,7,CLSD
311136,El-EL BARAKA 04,722,15092025,09:37:26,blk 13 - OCT - gas station,,,568.94,67.12,501.82,4,
311137,sunrise agami,724,09092025,14:55:19,blk 20 - OCT - square,,,3130.41,386.79,2743.62,3,CLSD
311138,NILE CCARE WH-452,712,19092025,11:37:21,,,,4998.16,448.31,4549.85,10,
311139,PH Nlie Care br.2,735,07092025,16:46:14,,,,3020.26,546.02,2474.24,8,
311140,el ebn sina 6th 011,755,27092025,13:20:23,,Cairo,Helwan,2843.87,702.03,2141.84,6,CLSD
311141,el golden care,740,05092025,20:35:38,,,,3372.84,302.43,3070.41,5,CLSD
311142,Goolden Care,747,11092025,10:16:32,,,,6547.49,1623.69,4923.80,8,CLSD
311143,Golden Care,726,20092025,11:58:33,,Giza,Boulak Dakrour,4221.36,1012.75,3208.61,8,
311144,Nile Caer 6th Znoe,708,06092025,13:32:34,"Haram 194, OCT zone",,,8606.07,2098.85,6507.22,15,
311145,El-Care 24 Seven-A,762,24-Sep-2025,14:38:01,,,,2276.58,184.67,2091.91,2,
311146,el Better Lfe Agouza,702,27092025,11:33:06,,,,11129.49,2180.33,8949.16,9,
311147,PY/ANGEL 011,700,19092025,12:19:14,blk 24 - AGZ - square,Giza,Agouza,2258.74,384.85,1873.89,3,
311148,SALAMTEK 04,738,24092025,15:42:13,,,,5029.08,1382.74,3646.34,10,
311149,ELITE HARAM Branch 2391,724,05-Sep-2025,11:38:51,,,,4766.29,729.57,4036.72,6,CLSD
311150,PY/Elite Haram rBanch 2,743,25-Sep-2025,08:25:37,"131 Industrial Zone st., near market, AGZ",,,9116.39,1547.84,7568.55,11,
311152,Ph/Ell Zahraa Obour,756,22092025,08:36:18,"Haram 158, AGZ zone",,,9303.00,720.57,8582.43,12,CLSD
311153,el alpha pharma 011,703,03-Sep-2025,15:25:27,,Cairo,El Marg,7534.46,1586.30,5948.16,9,
311154,Alppha Pharmaa 04731,745,14092025,13:50:29,Agouza 175Z ayed,,,6924.50,856.35,6068.15,6,CLSD
311155,el nasr br.2,744,12092025,11:42:11,"108 Mustafa Nahhas st., near bridge, AGZ",,,3524.77,195.89,3328.88,4,CLSD
311156,Ph/UNION PHARM ZAYED,760,10092025,13:43:47,AGZ/61,,,4786.32,715.32,4071.00,7,
311157,EL BETTER WH-471,748,24092025,08:10:42,AGZ/3,,,7418.28,901.48,6516.80,11,CLSD
311158,Phh/Mira-A,732,22092025,13:27:37,AGZ/160,,,2936.92,389.91,2547.01,6,
311159,health gate zayed 04,703,21-Sep-2025,17:28:28,AGZ/135,,,4394.90,893.34,3501.56,7,
311161,ELITE AGAMI 011,715,02092025,12:58:44,,,,3809.94,349.17,3460.77,5,CLSD
311162,Dr Medhat Mall,731,17092025,15:09:55,"Corniche 95, AGZ zone",Giza,Mohandessin,3845.27,506.74,3338.53,6,CLSD
311164,EL FAMILY FAISAL 04,723,28-Sep-2025,13:24:46,,,,2682.17,416.66,2265.51,5,CLSD
311165,EL Hope  6th Zone,750,16-Sep-2025,10:56:36,blk 2 - AGZ - market,Giza,Agouza,6714.32,1647.20,5067.12,8,CLSD
